IdExpediente,Turno,Hora,Causa_de_Accidente,Tipo_VehImplicado,Sexo,TipoPersona,Edad,SeriedadAcc,CoordenadaUTM_Y,CoordenadaUTM_X
2010S000470,Tarde,20,No es causa del peatón,Furgoneta,Home,Conductor,62,Herida leve,4584456.95,428773.66
2010S000471,Tarde,21,No es causa del peatón,Motocicleta,Dona,Conductor,38,Herida leve,4584524.48,429004.41
2010S000473,Tarde,20,No es causa del peatón,Ciclomotor,Home,Conductor,17,Herida leve,4581630.09,427917.19
2010S000474,Tarde,19,No es causa del peatón,Motocicleta,Home,Conductor,38,Herida leve,4583141.62,429136.94
2010S000476,Tarde,21,No es causa del peatón,Motocicleta,Home,Conductor,53,Herida leve,4582139.04,429934.38
2010S000477,Noche,23,No es causa del peatón,Ciclomotor,Home,Conductor,25,Herida leve,4582780.80,428863.66
2010S000478,Tarde,20,No es causa del peatón,Motocicleta,Dona,Vianant,25,Herida leve,4585077.17,430934.85
2010S000479,Noche,4,No es causa del peatón,Turismo,Home,Conductor,50,Herida leve,4583603.94,428284.18
2010S000479,Noche,4,No es causa del peatón,Motocicleta,Home,Conductor,26,Muerte,4583603.94,428284.18
2010S000480,Matutino,7,No es causa del peatón,Motocicleta,Home,Conductor,57,Herida leve,4580972.16,428148.15
2010S000481,Matutino,8,No es causa del peatón,Motocicleta,Dona,Conductor,32,Herida leve,4583396.06,428598.05
2010S000482,Matutino,10,No es causa del peatón,Turismo,Dona,Vianant,40,Herida leve,4582894.99,428356.38
2010S000483,Matutino,9,No es causa del peatón,Ciclomotor,Home,Conductor,31,Herida leve,4586378.72,431710.05
2010S000484,Matutino,8,No es causa del peatón,Motocicleta,Home,Conductor,40,Herida leve,4584880.79,431313.30
2010S000485,Matutino,9,No es causa del peatón,Motocicleta,Dona,Conductor,28,Herida leve,4586881.33,431784.84
2010S000486,Matutino,8,Desobedecer Semáforo,Motocicleta,Home,Conductor,27,Herida leve,4583209.46,431215.15
2010S000486,Matutino,8,Desobedecer Semáforo,Turismo,Home,Conductor,38,Herida leve,4583209.46,431215.15
2010S000486,Matutino,8,Desobedecer Semáforo,Turismo,Dona,Vianant,34,Herida leve,4583209.46,431215.15
2010S000487,Matutino,11,No es causa del peatón,Turismo,Home,Conductor,22,Herida leve,4580757.69,428714.18
2010S000487,Matutino,11,No es causa del peatón,Turismo,Home,Passatger,20,Herida leve,4580757.69,428714.18
2010S000488,Matutino,11,No es causa del peatón,Turismo,Dona,Vianant,40,Herida leve,4581702.64,428030.12
2010S000489,Matutino,11,No es causa del peatón,Turismo,Home,Conductor,44,Herida leve,4576461.70,426260.76
2010S000490,Matutino,11,No es causa del peatón,Bicicleta,Home,Conductor,34,Herida leve,4582370.89,430961.43
2010S000491,Matutino,13,No es causa del peatón,Motocicleta,Home,Conductor,84,Herida leve,4583878.38,427578.28
2010S000492,Tarde,14,No es causa del peatón,Bicicleta,Dona,Conductor,45,Herida leve,4583270.02,431068.06
2010S000493,Matutino,13,No es causa del peatón,Motocicleta,Home,Conductor,34,Herida leve,4582277.95,432826.97
2010S000494,Tarde,15,Desobedecer Semáforo,Motocicleta,Dona,Vianant,35,Herida leve,4581580.05,427538.35
2010S000494,Tarde,15,Desobedecer Semáforo,Motocicleta,Dona,Passatger,41,Herida leve,4581580.05,427538.35
2010S000494,Tarde,15,Desobedecer Semáforo,Motocicleta,Dona,Conductor,37,Herida leve,4581580.05,427538.35
2010S000495,Tarde,16,No es causa del peatón,Motocicleta,Dona,Vianant,85,Herida leve,4585925.96,429491.98
2010S000496,Tarde,19,No es causa del peatón,Motocicleta,Home,Conductor,26,Herida leve,4583043.94,431127.13
2010S000497,Tarde,17,No es causa del peatón,Ciclomotor,Dona,Conductor,41,Herida leve,4583849.37,426798.28
2010S000498,Tarde,19,No es causa del peatón,Turismo,Home,Conductor,35,Herida leve,4579288.48,429059.06
2010S000499,Tarde,19,No es causa del peatón,"Camión > 3,5 Tm",Dona,Vianant,80,Herida leve,4588197.90,430475.01
2010S000500,Tarde,20,No es causa del peatón,Turismo,Home,Conductor,34,Herida leve,4587059.95,431636.89
2010S000500,Tarde,20,No es causa del peatón,Turismo,Home,Passatger,Desconocido,Herida leve,4587059.95,431636.89
2010S000501,Tarde,21,No es causa del peatón,Ciclomotor,Dona,Conductor,31,Herida leve,4586860.21,431740.09
2010S000502,Tarde,19,No es causa del peatón,Furgoneta,Dona,Passatger,24,Herida leve,4586576.17,432040.50
2010S000503,Tarde,21,No es causa del peatón,Ciclomotor,Home,Conductor,22,Herida leve,4586671.61,433358.94
2010S000504,Noche,22,No es causa del peatón,Ciclomotor,Dona,Conductor,33,Herida leve,4582469.52,427385.53
2010S000505,Matutino,8,No es causa del peatón,Ciclomotor,Dona,Conductor,22,Herida leve,4584453.64,431960.10
2010S000506,Matutino,7,No es causa del peatón,Motocicleta,Home,Conductor,24,Herida leve,4587747.76,428960.49
2010S000507,Matutino,7,No es causa del peatón,Motocicleta,Home,Conductor,36,Herida leve,4585357.98,430339.35
2010S000509,Matutino,7,No es causa del peatón,Ciclomotor,Dona,Conductor,31,Herida leve,4582693.35,429386.04
2010S000510,Matutino,8,No es causa del peatón,Motocicleta,Home,Conductor,17,Herida leve,4585191.25,427732.31
2010S000511,Matutino,9,No es causa del peatón,Motocicleta,Dona,Conductor,41,Herida leve,4582881.10,428312.84
2010S000512,Matutino,10,No es causa del peatón,Bicicleta,Home,Conductor,41,Herida leve,4581988.28,431802.19
2010S000513,Matutino,10,No es causa del peatón,Motocicleta,Home,Conductor,40,Herida leve,4583367.43,432412.50
2010S000514,Matutino,10,No es causa del peatón,Motocicleta,Dona,Conductor,37,Herida leve,4583656.56,428671.13
2010S000515,Matutino,10,No es causa del peatón,Turismo,Dona,Vianant,53,Herida leve,4580727.92,430127.13
2010S000516,Matutino,12,No es causa del peatón,Motocicleta,Dona,Conductor,37,Herida leve,4582330.54,430605.57
2010S000517,Matutino,13,Desobedecer Semáforo,Autobús articulado,Dona,Passatger,31,Herida leve,4581202.95,428737.72
2010S000517,Matutino,13,Desobedecer Semáforo,Autobús articulado,Dona,Passatger,46,Herida leve,4581202.95,428737.72
2010S000517,Matutino,13,Desobedecer Semáforo,Autobús articulado,Dona,Vianant,39,Herida leve,4581202.95,428737.72
2010S000518,Matutino,12,No es causa del peatón,Turismo,Dona,Vianant,80,Herida leve,4587165.92,431375.37
2010S000519,Matutino,13,No es causa del peatón,Motocicleta,Dona,Conductor,51,Herida leve,4586165.92,431109.10
2010S000519,Matutino,13,No es causa del peatón,Ciclomotor,Home,Conductor,26,Herida leve,4586165.92,431109.10
2010S000520,Matutino,13,Desobedecer Semáforo,"Camión > 3,5 Tm",Home,Vianant,87,Herida leve,4582825.29,432432.93
2010S000521,Tarde,14,No es causa del peatón,Motocicleta,Home,Conductor,28,Herida leve,4582363.96,430195.20
2010S000522,Tarde,15,No es causa del peatón,Motocicleta,Home,Conductor,59,Herida leve,4581534.62,429507.77
2010S000523,Tarde,16,No es causa del peatón,Turismo,Dona,Vianant,46,Herida leve,4581622.94,428888.02
2010S000524,Tarde,15,No es causa del peatón,Turismo,Dona,Vianant,25,Herida leve,4582291.18,425396.86
2010S000525,Tarde,16,Transitar a pie por calzada,"Camión <= 3,5 Tm",Dona,Vianant,67,Herida leve,4586284.67,431231.93
2010S000526,Tarde,16,No es causa del peatón,Motocicleta,Home,Conductor,38,Herida leve,4584611.01,429114.54
2010S000527,Matutino,13,No es causa del peatón,Motocicleta,Home,Conductor,51,Herida leve,4586139.72,429186.61
2010S000528,Tarde,17,No es causa del peatón,Turismo,Home,Conductor,27,Herida leve,4589015.70,433390.85
2010S000529,Tarde,16,No es causa del peatón,Autobús,Dona,Passatger,82,Herida grave,4584244.52,434279.94
2010S000530,Tarde,15,No es causa del peatón,Motocicleta,Home,Conductor,45,Herida grave,4581629.28,429809.80
2010S000531,Matutino,13,No es causa del peatón,Motocicleta,Home,Conductor,35,Herida leve,4582341.01,428612.02
2010S000532,Tarde,17,No es causa del peatón,Ciclomotor,Home,Conductor,20,Herida leve,4582977.62,429621.96
2010S000532,Tarde,17,No es causa del peatón,Ciclomotor,Home,Conductor,32,Herida leve,4582977.62,429621.96
2010S000532,Tarde,17,No es causa del peatón,Turismo,Home,Conductor,63,Herida leve,4582977.62,429621.96
2010S000533,Tarde,16,No es causa del peatón,Turismo,Dona,Vianant,49,Herida leve,4582633.36,428713.52
2010S000534,Tarde,18,No es causa del peatón,Motocicleta,Home,Conductor,36,Herida leve,4581607.90,429392.08
2010S000535,Tarde,17,No es causa del peatón,Autobús,Dona,Passatger,69,Herida leve,4581632.79,428406.26
2010S000536,Tarde,19,Cruzar fuera de paso peatonal,Ciclomotor,Home,Vianant,5,Herida leve,4582566.97,428554.08
2010S000537,Tarde,18,No es causa del peatón,Autobús,Dona,Vianant,31,Herida leve,4584901.63,430177.48
2010S000538,Tarde,20,No es causa del peatón,Motocicleta,Home,Conductor,31,Herida leve,4581106.14,431138.65
2010S000540,Noche,23,Cruzar fuera de paso peatonal,Ciclomotor,Home,Conductor,35,Herida leve,4581788.26,430826.02
2010S000540,Noche,23,Cruzar fuera de paso peatonal,Ciclomotor,Home,Vianant,20,Herida leve,4581788.26,430826.02
2010S000541,Noche,1,No es causa del peatón,Motocicleta,Home,Conductor,33,Herida leve,4583673.04,429501.99
2010S000543,Matutino,6,No es causa del peatón,Turismo,Home,Conductor,20,Herida leve,4582210.22,430198.35
2010S000543,Matutino,6,No es causa del peatón,Turismo,Home,Vianant,27,Herida leve,4582210.22,430198.35
2010S000545,Matutino,10,No es causa del peatón,Motocicleta,Dona,Conductor,36,Herida leve,4583823.56,426768.77
2010S000546,Tarde,14,No es causa del peatón,Turismo,Dona,Passatger,30,Herida leve,4585504.91,429912.95
2010S000546,Tarde,14,No es causa del peatón,Turismo,Dona,Passatger,27,Herida leve,4585504.91,429912.95
2010S000546,Tarde,14,No es causa del peatón,Ciclomotor,Home,Conductor,35,Herida leve,4585504.91,429912.95
2010S000546,Tarde,14,No es causa del peatón,Turismo,Dona,Conductor,27,Herida leve,4585504.91,429912.95
2010S000548,Tarde,15,No es causa del peatón,Motocicleta,Home,Conductor,61,Herida leve,4584066.88,428830.57
2010S000550,Tarde,15,No es causa del peatón,Turismo,Home,Conductor,40,Herida leve,4579277.77,427903.70
2010S000550,Tarde,15,No es causa del peatón,Turismo,Home,Conductor,51,Herida leve,4579277.77,427903.70
2010S000551,Tarde,19,No es causa del peatón,Motocicleta,Home,Conductor,27,Herida leve,4581721.05,427790.69
2010S000552,Noche,22,No es causa del peatón,Ciclomotor,Home,Conductor,41,Herida leve,4584360.21,430891.08
2010S000553,Noche,22,No es causa del peatón,Motocicleta,Home,Conductor,53,Herida leve,4585997.73,433104.05
2010S000554,Tarde,21,No es causa del peatón,Taxi,Dona,Vianant,26,Herida leve,4583353.85,430023.88
2010S000556,Noche,23,No es causa del peatón,Ciclomotor,Home,Conductor,22,Herida leve,4581579.37,428961.02
2010S000558,Matutino,8,No es causa del peatón,Motocicleta,Home,Conductor,50,Herida leve,4581567.80,430812.86
2010S000559,Matutino,9,No es causa del peatón,Taxi,Dona,Vianant,40,Herida leve,4583137.95,429454.90
2010S000559,Matutino,9,No es causa del peatón,Turismo,Home,Conductor,41,Herida leve,4583137.95,429454.90
2010S000559,Matutino,9,No es causa del peatón,Taxi,Home,Vianant,29,Herida leve,4583137.95,429454.90
2010S000559,Matutino,9,No es causa del peatón,Taxi,Dona,Vianant,41,Herida grave,4583137.95,429454.90
2010S000559,Matutino,9,No es causa del peatón,Taxi,Home,Conductor,69,Herida leve,4583137.95,429454.90
2010S000559,Matutino,9,No es causa del peatón,Taxi,Home,Vianant,46,Herida leve,4583137.95,429454.90
2010S000559,Matutino,9,No es causa del peatón,Taxi,Dona,Vianant,6,Herida leve,4583137.95,429454.90
2010S000560,Matutino,11,No es causa del peatón,Motocicleta,Home,Conductor,49,Herida leve,4581663.87,427676.44
2010S000561,Matutino,13,No es causa del peatón,Turismo,Dona,Passatger,30,Herida leve,4581068.04,429244.00
2010S000562,Tarde,15,No es causa del peatón,Turismo,Home,Conductor,22,Herida leve,4585370.82,428664.97
2010S000563,Tarde,15,Cruzar fuera de paso peatonal,Turismo,Home,Vianant,82,Herida grave,4584799.30,428866.17
2010S000564,Tarde,18,No es causa del peatón,Ciclomotor,Home,Conductor,22,Herida leve,4584975.04,429679.30
2010S000565,Tarde,19,Cruzar fuera de paso peatonal,Motocicleta,Home,Conductor,36,Herida leve,4581011.74,427714.07
2010S000565,Tarde,19,Cruzar fuera de paso peatonal,Motocicleta,Dona,Vianant,78,Muerte,4581011.74,427714.07
2010S000566,Tarde,21,No es causa del peatón,Turismo,Dona,Conductor,40,Herida leve,4586334.21,429954.61
2010S000567,Noche,4,No es causa del peatón,Ciclomotor,Home,Vianant,24,Herida leve,4582846.29,430847.56
2010S000569,Tarde,21,Desobedecer Semáforo,Turismo,Dona,Vianant,28,Herida leve,4582977.62,429621.96
2010S000570,Tarde,20,No es causa del peatón,Turismo,Home,Passatger,51,Herida leve,4581781.37,425238.76
2010S000570,Tarde,20,No es causa del peatón,Turismo,Dona,Conductor,37,Herida leve,4581781.37,425238.76
2010S000570,Tarde,20,No es causa del peatón,Turismo,Dona,Passatger,29,Herida leve,4581781.37,425238.76
2010S000570,Tarde,20,No es causa del peatón,Turismo,Dona,Passatger,23,Herida leve,4581781.37,425238.76
2010S000570,Tarde,20,No es causa del peatón,Turismo,Dona,Conductor,55,Herida leve,4581781.37,425238.76
2010S000571,Noche,3,No es causa del peatón,Motocicleta,Home,Conductor,23,Herida leve,4580632.73,429744.70
2010S000571,Noche,3,No es causa del peatón,Motocicleta,Dona,Passatger,19,Herida leve,4580632.73,429744.70
2010S000572,Matutino,8,No es causa del peatón,Motocicleta,Home,Conductor,34,Herida leve,4586490.68,428340.31
2010S000573,Matutino,9,No es causa del peatón,Furgoneta,Home,Conductor,40,Herida leve,4585211.71,433229.48
2010S000573,Matutino,9,No es causa del peatón,Furgoneta,Dona,Passatger,65,Herida leve,4585211.71,433229.48
2010S000573,Matutino,9,No es causa del peatón,Furgoneta,Dona,Passatger,38,Herida leve,4585211.71,433229.48
2010S000574,Matutino,7,No es causa del peatón,Furgoneta,Dona,Vianant,12,Herida leve,4585157.93,431472.27
2010S000575,Matutino,11,No es causa del peatón,Ciclomotor,Dona,Conductor,24,Herida leve,4581924.12,425858.07
2010S000576,Matutino,12,No es causa del peatón,Motocicleta,Home,Conductor,26,Herida leve,4582210.22,430198.35
2010S000578,Tarde,17,No es causa del peatón,Motocicleta,Home,Conductor,28,Herida leve,4584195.38,428272.81
2010S000580,Tarde,17,No es causa del peatón,Ciclomotor,Dona,Conductor,30,Herida leve,4588535.61,432221.90
2010S000581,Tarde,18,Cruzar fuera de paso peatonal,Motocicleta,Dona,Vianant,18,Herida leve,4583012.94,428967.05
2010S000581,Tarde,18,Cruzar fuera de paso peatonal,Motocicleta,Home,Conductor,19,Herida leve,4583012.94,428967.05
2010S000582,Tarde,19,No es causa del peatón,Motocicleta,Home,Conductor,19,Herida leve,4584220.96,434426.40
2010S000583,Tarde,19,No es causa del peatón,Turismo,Dona,Vianant,64,Herida leve,4582633.36,428713.52
2010S000585,Tarde,20,No es causa del peatón,Motocicleta,Dona,Conductor,21,Herida leve,4588665.71,432340.27
2010S000587,Tarde,16,No es causa del peatón,Taxi,Home,Conductor,45,Herida leve,4584561.04,425823.23
2010S000588,Tarde,20,No es causa del peatón,Turismo,Dona,Conductor,36,Herida leve,4581915.29,425650.85
2010S000589,Noche,23,No es causa del peatón,Turismo,Home,Conductor,35,Herida leve,4582516.07,430558.51
2010S000590,Noche,1,No es causa del peatón,Bicicleta,Home,Conductor,29,Herida leve,4583161.77,429254.86
2010S000591,Matutino,13,No es causa del peatón,Ciclomotor,Home,Vianant,7,Herida leve,4584357.08,431485.90
2010S000592,Matutino,7,No es causa del peatón,Motocicleta,Home,Conductor,40,Herida leve,4582373.52,429080.84
2010S000594,Matutino,8,No es causa del peatón,Motocicleta,Home,Conductor,56,Herida leve,4582536.17,429384.43
2010S000595,Matutino,10,No es causa del peatón,Motocicleta,Dona,Conductor,30,Herida leve,4583423.63,431422.94
2010S000597,Matutino,9,No es causa del peatón,Turismo,Home,Conductor,51,Herida leve,4582154.59,426871.66
2010S000599,Matutino,11,No es causa del peatón,Motocicleta,Home,Conductor,38,Herida leve,4581170.47,431181.96
2010S000600,Matutino,9,No es causa del peatón,Motocicleta,Dona,Conductor,36,Herida leve,4586078.61,431065.19
2010S000601,Matutino,10,No es causa del peatón,Ciclomotor,Home,Conductor,26,Herida leve,4582116.38,427095.46
2010S000602,Matutino,11,No es causa del peatón,Turismo,Home,Conductor,21,Herida leve,4585181.67,430833.18
2010S000603,Matutino,13,No es causa del peatón,"Camión <= 3,5 Tm",Dona,Vianant,75,Herida grave,4583757.66,431779.67
2010S000604,Matutino,12,No es causa del peatón,Motocicleta,Home,Conductor,29,Herida leve,4585893.67,431442.78
2010S000605,Tarde,17,No es causa del peatón,Ciclomotor,Dona,Conductor,32,Herida leve,4582907.19,428805.51
2010S000606,Tarde,18,No es causa del peatón,Motocicleta,Home,Conductor,39,Herida leve,4582120.83,429328.82
2010S000607,Tarde,16,No es causa del peatón,Turismo,Home,Vianant,7,Herida leve,4583345.77,430568.48
2010S000607,Tarde,16,No es causa del peatón,Turismo,Dona,Vianant,62,Herida leve,4583345.77,430568.48
2010S000609,Tarde,18,No es causa del peatón,Motocicleta,Home,Conductor,34,Herida leve,4584101.11,433747.17
2010S000610,Tarde,15,No es causa del peatón,Turismo,Home,Conductor,34,Herida leve,4585473.76,428022.17
2010S000612,Tarde,19,No es causa del peatón,Ciclomotor,Dona,Conductor,21,Herida leve,4582653.57,429001.89
2010S000613,Tarde,20,No es causa del peatón,Motocicleta,Home,Conductor,28,Herida leve,4581552.03,427472.32
2010S000614,Noche,22,Cruzar fuera de paso peatonal,Motocicleta,Home,Conductor,25,Herida leve,4582303.35,430843.97
2010S000614,Noche,22,Cruzar fuera de paso peatonal,Motocicleta,Home,Vianant,42,Herida leve,4582303.35,430843.97
2010S000615,Tarde,21,No es causa del peatón,Motocicleta,Home,Conductor,63,Herida leve,4583029.16,431034.38
2010S000616,Matutino,8,No es causa del peatón,Motocicleta,Home,Conductor,47,Herida leve,4582524.12,432493.07
2010S000617,Matutino,8,Desobedecer Semáforo,Motocicleta,Home,Conductor,35,Herida leve,4584033.48,428010.09
2010S000617,Matutino,8,Desobedecer Semáforo,Motocicleta,Dona,Vianant,12,Herida leve,4584033.48,428010.09
2010S000618,Matutino,8,No es causa del peatón,Furgoneta,Dona,Vianant,74,Herida leve,4586050.42,433522.55
2010S000619,Matutino,9,No es causa del peatón,Motocicleta,Home,Conductor,32,Herida leve,4582352.14,427027.10
2010S000620,Matutino,8,No es causa del peatón,Motocicleta,Dona,Conductor,47,Herida leve,4586122.59,432571.92
2010S000621,Matutino,8,No es causa del peatón,Ciclomotor,Dona,Conductor,34,Herida leve,4585659.99,430838.01
2010S000622,Matutino,9,No es causa del peatón,Motocicleta,Home,Conductor,47,Herida leve,4582842.46,430460.54
2010S000623,Matutino,10,No es causa del peatón,Motocicleta,Home,Conductor,41,Herida leve,4583982.60,429277.56
2010S000624,Matutino,11,No es causa del peatón,Ciclomotor,Home,Conductor,34,Herida leve,4581623.19,428302.54
2010S000626,Matutino,11,No es causa del peatón,Motocicleta,Home,Conductor,39,Herida leve,4584978.62,433293.66
2010S000627,Matutino,12,No es causa del peatón,Furgoneta,Home,Conductor,47,Herida leve,4583178.45,430606.37
2010S000628,Matutino,13,No es causa del peatón,Motocicleta,Home,Conductor,63,Herida leve,4583631.42,432108.84
2010S000630,Matutino,13,No es causa del peatón,Motocicleta,Home,Conductor,37,Herida leve,4584453.64,431960.10
2010S000631,Tarde,14,No es causa del peatón,Ciclomotor,Dona,Conductor,30,Herida leve,4587808.67,431787.61
2010S000632,Tarde,14,No es causa del peatón,Motocicleta,Home,Conductor,33,Herida grave,4582056.07,429586.12
2010S000633,Tarde,15,No es causa del peatón,Motocicleta,Home,Conductor,45,Herida leve,4581176.52,429354.87
2010S000633,Tarde,15,No es causa del peatón,Turismo,Dona,Passatger,59,Herida leve,4581176.52,429354.87
2010S000634,Tarde,15,No es causa del peatón,Ciclomotor,Home,Conductor,23,Herida leve,4586713.94,428612.36
2010S000634,Tarde,15,No es causa del peatón,Ciclomotor,Dona,Passatger,26,Herida leve,4586713.94,428612.36
2010S000635,Tarde,16,No es causa del peatón,Motocicleta,Home,Conductor,33,Herida leve,4583594.24,430706.38
2010S000635,Tarde,16,No es causa del peatón,Turismo,Dona,Conductor,37,Herida leve,4583594.24,430706.38
2010S000635,Tarde,16,No es causa del peatón,Motocicleta,Dona,Passatger,21,Herida leve,4583594.24,430706.38
2010S000636,Tarde,17,Cruzar fuera de paso peatonal,Turismo,Dona,Vianant,2,Herida leve,4583694.40,433708.41
2010S000637,Tarde,16,No es causa del peatón,Turismo,Dona,Passatger,27,Herida leve,4577861.31,428769.75
2010S000638,Tarde,19,No es causa del peatón,Motocicleta,Dona,Conductor,30,Herida leve,4582933.17,431959.03
2010S000639,Tarde,20,No es causa del peatón,Motocicleta,Home,Conductor,33,Herida leve,4586509.12,429702.75
2010S000640,Tarde,20,No es causa del peatón,Motocicleta,Home,Conductor,28,Herida leve,4586535.34,431178.88
2010S000640,Tarde,20,No es causa del peatón,Motocicleta,Dona,Passatger,21,Herida leve,4586535.34,431178.88
2010S000641,Tarde,21,No es causa del peatón,Ciclomotor,Dona,Conductor,23,Herida leve,4583467.55,427750.96
2010S000642,Tarde,21,No es causa del peatón,Motocicleta,Dona,Conductor,31,Herida leve,4583377.32,430085.08
2010S000643,Tarde,21,No es causa del peatón,Motocicleta,Home,Passatger,20,Herida leve,4583953.69,431127.11
2010S000643,Tarde,21,No es causa del peatón,Motocicleta,Home,Conductor,21,Herida leve,4583953.69,431127.11
2010S000644,Tarde,20,No es causa del peatón,Motocicleta,Home,Conductor,24,Herida leve,4587370.63,431434.78
2010S000645,Noche,22,No es causa del peatón,Motocicleta,Home,Conductor,26,Herida leve,4584312.22,431582.04
2010S000646,Noche,22,No es causa del peatón,Motocicleta,Home,Conductor,20,Herida leve,4584286.75,428019.80
2010S000647,Matutino,9,No es causa del peatón,Furgoneta,Home,Vianant,74,Herida leve,4584402.71,430715.87
2010S000648,Matutino,9,Desobedecer Semáforo,Motocicleta,Dona,Vianant,27,Herida leve,4588097.85,432492.36
2010S000648,Matutino,9,Desobedecer Semáforo,Motocicleta,Home,Conductor,26,Herida leve,4588097.85,432492.36
2010S000649,Matutino,9,No es causa del peatón,Ciclomotor,Dona,Conductor,25,Herida leve,4583546.10,431372.88
2010S000650,Matutino,8,No es causa del peatón,Motocicleta,Dona,Conductor,28,Herida leve,4582300.24,429197.63
2010S000651,Matutino,9,No es causa del peatón,Bicicleta,Dona,Conductor,11,Herida leve,4582074.55,431988.73
2010S000652,Matutino,10,No es causa del peatón,Motocicleta,Home,Conductor,51,Herida leve,4582858.88,430095.63
2010S000652,Matutino,10,No es causa del peatón,Ciclomotor,Dona,Conductor,52,Herida leve,4582858.88,430095.63
2010S000653,Matutino,8,No es causa del peatón,Turismo,Dona,Vianant,62,Herida leve,4586737.76,427950.16
2010S000654,Matutino,12,No es causa del peatón,Ciclomotor,Home,Conductor,41,Herida leve,4581769.52,427480.71
2010S000655,Matutino,12,No es causa del peatón,Motocicleta,Home,Conductor,56,Herida leve,4583953.68,428684.41
2010S000656,Matutino,12,No es causa del peatón,Motocicleta,Home,Conductor,31,Herida leve,4583623.59,427673.64
2010S000657,Matutino,12,No es causa del peatón,Motocicleta,Home,Conductor,31,Herida leve,4586807.41,430295.92
2010S000658,Matutino,13,No es causa del peatón,Motocicleta,Home,Conductor,39,Herida leve,4583616.98,430648.04
2010S000659,Tarde,15,No es causa del peatón,Motocicleta,Home,Conductor,43,Herida leve,4585054.66,431632.33
2010S000660,Tarde,16,No es causa del peatón,Ciclomotor,Dona,Conductor,30,Herida leve,4584875.64,434304.18
2010S000661,Tarde,14,No es causa del peatón,Bicicleta,Home,Conductor,37,Herida leve,4581308.27,430697.17
2010S000662,Tarde,16,No es causa del peatón,Motocicleta,Home,Conductor,53,Herida leve,4588794.72,432705.80
2010S000663,Tarde,16,No es causa del peatón,Motocicleta,Dona,Passatger,42,Herida leve,4584016.83,429591.46
2010S000664,Tarde,16,No es causa del peatón,Ciclomotor,Home,Conductor,23,Herida leve,4587766.41,429777.47
2010S000665,Tarde,18,No es causa del peatón,Motocicleta,Home,Conductor,25,Herida leve,4582993.80,431072.71
2010S000666,Tarde,19,No es causa del peatón,Motocicleta,Dona,Conductor,31,Herida leve,4581958.63,429368.29
2010S000666,Tarde,19,No es causa del peatón,Motocicleta,Dona,Passatger,25,Herida leve,4581958.63,429368.29
2010S000667,Tarde,19,No es causa del peatón,Motocicleta,Home,Conductor,30,Herida leve,4583431.85,425900.29
2010S000668,Tarde,20,No es causa del peatón,Motocicleta,Home,Conductor,34,Herida leve,4583801.29,430290.61
2010S000669,Tarde,20,No es causa del peatón,Motocicleta,Home,Conductor,20,Herida leve,4585434.72,431625.93
2010S000670,Tarde,20,No es causa del peatón,Motocicleta,Dona,Conductor,24,Herida leve,4586026.36,432175.80
2010S000671,Tarde,21,No es causa del peatón,Motocicleta,Home,Conductor,41,Herida leve,4583047.01,430284.22
2010S000672,Tarde,20,No es causa del peatón,Motocicleta,Dona,Conductor,33,Herida leve,4583473.85,427126.97
2010S000672,Tarde,20,No es causa del peatón,Taxi,Home,Conductor,37,Herida leve,4583473.85,427126.97
2010S000673,Noche,22,No es causa del peatón,Autobús,Dona,Passatger,79,Herida leve,4582893.86,432258.46
2010S000673,Noche,22,No es causa del peatón,Autobús,Dona,Passatger,63,Herida leve,4582893.86,432258.46
2010S000674,Tarde,18,No es causa del peatón,Motocicleta,Home,Conductor,26,Herida leve,4587736.36,432507.62
2010S000675,Tarde,20,No es causa del peatón,Ciclomotor,Dona,Conductor,60,Herida leve,4583589.14,429346.95
2010S000676,Noche,3,No es causa del peatón,Motocicleta,Home,Passatger,22,Herida leve,4580911.18,429754.82
2010S000677,Matutino,6,No es causa del peatón,Ciclomotor,Home,Conductor,36,Herida leve,4582142.88,428441.19
2010S000678,Matutino,6,No es causa del peatón,Ciclomotor,Dona,Conductor,35,Herida leve,4583264.89,430087.17
2010S000679,Tarde,15,No es causa del peatón,Turismo,Dona,Conductor,21,Herida leve,4588738.87,432219.24
2010S000679,Tarde,15,No es causa del peatón,Turismo,Home,Passatger,23,Herida leve,4588738.87,432219.24
2010S000680,Matutino,8,No es causa del peatón,Ciclomotor,Home,Conductor,15,Herida leve,4584860.32,428815.79
2010S000681,Matutino,9,No es causa del peatón,Motocicleta,Home,Conductor,39,Herida leve,4582616.63,430004.41
2010S000681,Matutino,9,No es causa del peatón,Motocicleta,Home,Conductor,28,Herida leve,4582616.63,430004.41
2010S000683,Matutino,9,No es causa del peatón,Ciclomotor,Home,Conductor,26,Herida leve,4583616.03,426445.27
2010S000684,Matutino,8,No es causa del peatón,Ciclomotor,Dona,Conductor,42,Herida leve,4582762.73,429861.22
2010S000685,Matutino,11,No es causa del peatón,Motocicleta,Dona,Conductor,18,Herida leve,4582825.29,432432.93
2010S000686,Matutino,8,Desobedecer Semáforo,Motocicleta,Home,Conductor,39,Herida leve,4581194.65,428776.78
2010S000687,Matutino,7,No es causa del peatón,Taxi,Dona,Vianant,46,Herida leve,4582768.19,429238.75
2010S000688,Matutino,11,No es causa del peatón,Ciclomotor,Dona,Conductor,21,Herida leve,4584332.37,432167.81
