IdExpediente,Hora,Causa_de_Accidente,Tipo_VehImplicado,Sexo,TipoPersona,Edad,SeriedadAcc,CoordenadaUTM_Y,CoordenadaUTM_X
2015S004102,3,Desobedecer Semáforo,Motocicleta,Dona,Vianant,56,Herida leve,4582828.11,427666.73
2015S009153,11,No es causa del peatón,Motocicleta,Home,Conductor,25,Herida leve,4581408.28,427195.60
2015S002996,6,No es causa del peatón,Motocicleta,Home,Conductor,44,Herida leve,4582680.92,427240.15
2015S001454,12,No es causa del peatón,Motocicleta,Home,Conductor,34,Herida leve,4582641.93,427251.31
2015S000816,4,No es causa del peatón,Motocicleta,Dona,Conductor,30,Herida leve,4582497.52,427472.40
2015S008519,7,No es causa del peatón,Motocicleta,Dona,Conductor,61,Herida leve,4582744.23,427322.09
2015S006836,9,No es causa del peatón,Bicicleta,Home,Conductor,18,Herida leve,4582241.88,427501.73
2015S002437,5,Otras,Turismo,Dona,Vianant,41,Herida leve,4581665.72,427515.29
2015S007981,3,No es causa del peatón,Motocicleta,Home,Conductor,61,Herida leve,4582165.72,427356.25
2015S005725,5,No es causa del peatón,Turismo,Dona,Conductor,26,Herida leve,4582165.72,427356.25
2015S005715,4,No es causa del peatón,Motocicleta,Home,Conductor,58,Herida leve,4582299.68,427754.03
2015S008436,9,No es causa del peatón,Ciclomotor,Home,Conductor,37,Herida leve,4581809.89,427440.21
2015S007713,12,No es causa del peatón,Turismo,Home,Conductor,44,Herida leve,4581702.77,427236.85
2015S006969,5,No es causa del peatón,Motocicleta,Home,Conductor,56,Herida leve,4582175.36,427144.34
2015S008857,9,No es causa del peatón,Autobús,Dona,Passatger,47,Herida leve,4582470.49,428035.48
2015S005347,7,No es causa del peatón,Motocicleta,Home,Conductor,44,Herida leve,4582055.99,427275.98
2015S001847,3,No es causa del peatón,Motocicleta,Home,Conductor,49,Herida leve,4582055.99,427275.98
2015S004247,10,No es causa del peatón,Turismo,Dona,Conductor,62,Herida leve,4582691.12,427716.33
2015S000625,10,No es causa del peatón,Ciclomotor,Dona,Conductor,23,Herida leve,4582691.12,427716.33
2015S006077,10,No es causa del peatón,Turismo,Home,Conductor,31,Herida leve,4582601.69,427439.43
2015S006077,10,No es causa del peatón,Turismo,Dona,Passatger,71,Herida leve,4582601.69,427439.43
2015S008848,4,No es causa del peatón,Turismo,Dona,Passatger,32,Herida leve,4581743.97,426395.78
2015S008316,8,No es causa del peatón,Motocicleta,Home,Passatger,31,Herida leve,4581887.37,427138.37
2015S004961,4,No es causa del peatón,Motocicleta,Home,Conductor,19,Herida leve,4582089.02,426356.90
2015S006159,7,No es causa del peatón,Taxi,Home,Conductor,54,Herida leve,4582697.00,427191.11
2015S006159,7,No es causa del peatón,Turismo,Dona,Conductor,24,Herida leve,4582697.00,427191.11
2015S007063,2,No es causa del peatón,Turismo,Home,Conductor,22,Herida leve,4581924.12,425858.07
2015S000779,6,No es causa del peatón,Turismo,Home,Conductor,44,Herida grave,4581830.33,425387.61
2015S004597,7,No es causa del peatón,Turismo,Home,Conductor,79,Herida leve,4581165.02,425934.25
2015S006263,9,No es causa del peatón,Ciclomotor,Dona,Passatger,20,Herida leve,4582221.72,427055.77
2015S006263,9,No es causa del peatón,Ciclomotor,Home,Conductor,40,Herida leve,4582221.72,427055.77
2015S001322,12,No es causa del peatón,Motocicleta,Home,Conductor,40,Herida leve,4582221.72,427055.77
2015S007159,11,No es causa del peatón,Motocicleta,Dona,Conductor,51,Herida leve,4581325.94,426627.28
2015S001885,9,No es causa del peatón,Motocicleta,Home,Conductor,20,Herida leve,4581325.94,426627.28
2015S000146,9,No es causa del peatón,Turismo,Dona,Conductor,21,Herida leve,4581325.94,426627.28
2015S000594,8,Desobedecer Semáforo,Motocicleta,Home,Vianant,63,Herida leve,4581325.94,426627.28
2015S004384,12,No es causa del peatón,Ciclomotor,Dona,Passatger,41,Herida leve,4581415.28,426532.37
2015S008937,7,No es causa del peatón,Turismo,Home,Vianant,45,Herida leve,4582665.54,426888.26
2015S008422,5,No es causa del peatón,Turismo,Home,Conductor,40,Herida leve,4582163.01,426410.59
2015S004548,4,No es causa del peatón,Turismo,Home,Conductor,35,Herida leve,4582116.12,426268.48
2015S004548,4,No es causa del peatón,Turismo,Home,Passatger,19,Herida leve,4582116.12,426268.48
2015S004548,4,No es causa del peatón,Turismo,Dona,Conductor,51,Herida leve,4582116.12,426268.48
2015S000416,5,No es causa del peatón,Motocicleta,Home,Conductor,18,Herida leve,4582013.24,425960.22
2015S004993,8,No es causa del peatón,Turismo,Dona,Conductor,61,Herida leve,4581835.17,426181.12
2015S006449,7,No es causa del peatón,Motocicleta,Home,Conductor,50,Herida leve,4582666.58,426938.49
2015S000298,4,No es causa del peatón,Motocicleta,Home,Conductor,75,Herida leve,4582666.58,426938.49
2015S000914,8,Desobedecer Semáforo,Motocicleta,Home,Vianant,20,Herida leve,4582666.58,426938.49
2015S005304,2,No es causa del peatón,Motocicleta,Home,Conductor,44,Herida leve,4581752.09,427077.21
2015S004549,4,No es causa del peatón,Motocicleta,Home,Conductor,28,Herida leve,4581752.09,427077.21
2015S000830,9,No es causa del peatón,Motocicleta,Home,Conductor,32,Herida leve,4582066.07,426741.27
2015S008661,11,No es causa del peatón,Turismo,Dona,Passatger,44,Herida leve,4581868.52,426278.56
2015S004417,2,Otras,Motocicleta,Home,Vianant,64,Herida leve,4581228.54,426951.51
2015S007659,4,No es causa del peatón,Turismo,Dona,Passatger,21,Herida leve,4581164.17,426038.00
2015S007149,8,No es causa del peatón,Motocicleta,Home,Conductor,43,Herida leve,4582190.53,426924.46
2015S000997,1,No es causa del peatón,Motocicleta,Home,Conductor,58,Herida grave,4581441.31,426780.94
2015S009377,2,No es causa del peatón,Furgoneta,Home,Conductor,32,Herida leve,4582969.47,425611.62
2015S000557,11,No es causa del peatón,Ciclomotor,Dona,Conductor,20,Herida leve,4582524.88,425526.04
2015S007935,12,No es causa del peatón,Motocicleta,Home,Conductor,29,Herida leve,4582604.33,425531.41
2015S002066,8,No es causa del peatón,Autobús,Dona,Passatger,29,Herida leve,4582595.25,426546.34
2015S008555,3,No es causa del peatón,Turismo,Dona,Passatger,61,Herida leve,4582450.34,426634.57
2015S006662,12,No es causa del peatón,Furgoneta,Home,Conductor,37,Herida leve,4582069.98,425217.41
2015S003816,11,No es causa del peatón,Motocicleta,Home,Conductor,38,Herida leve,4582710.28,425266.72
2015S008157,12,No es causa del peatón,Turismo,Home,Conductor,21,Herida leve,4581892.29,425404.36
2015S008157,12,No es causa del peatón,Turismo,Home,Conductor,96,Herida leve,4581892.29,425404.36
2015S003062,9,No es causa del peatón,Motocicleta,Home,Conductor,21,Herida leve,4582152.69,425486.86
2015S005393,1,No es causa del peatón,Turismo,Home,Conductor,51,Herida leve,4582016.00,425157.15
2015S003749,7,No es causa del peatón,Furgoneta,Home,Conductor,63,Herida leve,4582016.00,425157.15
2015S004606,10,No es causa del peatón,Motocicleta,Home,Conductor,48,Herida leve,4582978.83,428526.17
2015S007836,12,No es causa del peatón,Turismo,Dona,Conductor,Desconegut,Herida leve,4583041.42,428510.22
2015S001355,2,No es causa del peatón,Motocicleta,Home,Conductor,38,Herida leve,4582992.17,428479.08
2015S002709,12,No es causa del peatón,Motocicleta,Home,Conductor,34,Herida leve,4583464.79,428071.00
2015S002772,5,No es causa del peatón,Bicicleta,Dona,Conductor,28,Herida leve,4583246.90,427937.72
2015S007666,12,No es causa del peatón,Turismo,Dona,Vianant,40,Herida leve,4583447.96,427806.88
2015S008698,12,No es causa del peatón,Motocicleta,Dona,Conductor,62,Herida leve,4583468.58,427645.35
2015S000842,2,No es causa del peatón,Turismo,Dona,Passatger,36,Herida leve,4583169.09,428374.74
2015S008293,9,No es causa del peatón,Motocicleta,Dona,Conductor,25,Herida leve,4583444.65,427979.58
2015S009509,5,No es causa del peatón,Turismo,Home,Passatger,6,Herida leve,4582447.68,425425.23
2015S004718,5,No es causa del peatón,Turismo,Home,Conductor,30,Herida leve,4582732.91,425538.86
2015S009667,6,No es causa del peatón,Motocicleta,Home,Conductor,42,Herida leve,4583109.85,425692.70
2015S004561,2,No es causa del peatón,Motocicleta,Home,Conductor,21,Herida leve,4583727.56,427814.80
2015S003190,11,No es causa del peatón,Motocicleta,Home,Conductor,19,Herida leve,4583638.97,427935.75
2015S003554,4,No es causa del peatón,Furgoneta,Home,Passatger,21,Herida leve,4582991.82,428081.31
2015S008261,9,No es causa del peatón,Furgoneta,Dona,Conductor,35,Herida leve,4582870.20,428300.86
2015S003709,8,No es causa del peatón,Bicicleta,Home,Conductor,50,Herida leve,4582786.76,428046.77
2015S004179,6,No es causa del peatón,Turismo,Home,Conductor,60,Herida leve,4582780.48,428027.76
2015S008479,5,No es causa del peatón,Bicicleta,Dona,Vianant,38,Herida leve,4582888.94,428283.00
2015S005171,3,No es causa del peatón,Motocicleta,Home,Conductor,53,Herida leve,4582911.12,428149.81
2015S006040,1,No es causa del peatón,Motocicleta,Home,Conductor,32,Herida leve,4583805.13,428174.72
2015S002831,3,No es causa del peatón,Ciclomotor,Dona,Conductor,44,Herida leve,4583913.28,427957.87
2015S003051,8,No es causa del peatón,Turismo,Home,Passatger,3,Herida leve,4583498.58,428029.75
2015S005904,9,No es causa del peatón,Ciclomotor,Dona,Conductor,30,Herida leve,4583869.51,428011.36
2015S002028,3,No es causa del peatón,Motocicleta,Dona,Conductor,39,Herida leve,4583869.51,428011.36
2015S005740,3,No es causa del peatón,Motocicleta,Home,Passatger,20,Herida leve,4583417.78,428756.55
2015S007495,2,No es causa del peatón,Turismo,Dona,Vianant,81,Herida leve,4583086.08,428993.23
2015S004593,5,No es causa del peatón,Motocicleta,Dona,Passatger,15,Herida leve,4583086.08,428993.23
2015S004593,5,No es causa del peatón,Motocicleta,Home,Conductor,20,Herida leve,4583086.08,428993.23
2015S001110,4,No es causa del peatón,Motocicleta,Home,Conductor,50,Herida leve,4583086.08,428993.23
2015S008734,10,No es causa del peatón,Motocicleta,Dona,Conductor,27,Herida leve,4583518.68,428531.74
2015S003188,8,No es causa del peatón,Motocicleta,Dona,Conductor,36,Herida leve,4583517.93,428805.71
2015S000113,10,No es causa del peatón,Motocicleta,Home,Conductor,43,Herida grave,4583265.82,429260.06
2015S002793,11,No es causa del peatón,Motocicleta,Home,Passatger,19,Herida leve,4583612.30,429078.56
2015S003692,3,No es causa del peatón,Turismo,Home,Passatger,26,Herida leve,4583392.81,428746.57
2015S003692,3,No es causa del peatón,Turismo,Dona,Conductor,45,Herida leve,4583392.81,428746.57
2015S008936,2,Otras,Taxi,Home,Vianant,21,Herida leve,4583237.70,429242.03
2015S005040,3,No es causa del peatón,Motocicleta,Home,Conductor,53,Herida leve,4583386.16,429407.50
2015S004228,4,No es causa del peatón,Motocicleta,Dona,Conductor,46,Herida leve,4583516.11,429312.92
2015S001998,6,No es causa del peatón,Motocicleta,Home,Conductor,18,Herida leve,4583676.59,428908.19
2015S004752,5,No es causa del peatón,Motocicleta,Home,Conductor,27,Herida leve,4583724.54,428867.28
2015S008090,11,No es causa del peatón,Motocicleta,Home,Conductor,25,Herida leve,4583389.42,428659.29
2015S001860,9,No es causa del peatón,Motocicleta,Home,Conductor,28,Herida leve,4583765.82,429114.37
2015S006031,7,No es causa del peatón,Motocicleta,Dona,Conductor,41,Herida leve,4583085.55,425604.68
2015S001373,1,No es causa del peatón,Turismo,Home,Passatger,12,Herida leve,4583085.55,425604.68
2015S007521,11,No es causa del peatón,Ciclomotor,Dona,Conductor,25,Herida leve,4583693.81,429025.35
2015S009372,1,No es causa del peatón,Motocicleta,Dona,Conductor,42,Herida leve,4583756.10,428923.64
2015S005060,2,No es causa del peatón,Turismo,Home,Conductor,53,Herida leve,4583295.95,428469.69
2015S002671,4,No es causa del peatón,Motocicleta,Home,Conductor,35,Herida leve,4583295.95,428469.69
2015S002196,8,No es causa del peatón,Ciclomotor,Home,Conductor,31,Herida leve,4583302.13,428463.93
2015S001810,5,No es causa del peatón,Turismo,Dona,Passatger,42,Herida leve,4583044.82,428897.57
2015S008539,4,No es causa del peatón,Motocicleta,Home,Conductor,Desconegut,Herida leve,4583055.61,428914.34
2015S002270,11,No es causa del peatón,Motocicleta,Home,Conductor,42,Herida leve,4583062.92,428907.08
2015S002532,3,No es causa del peatón,Motocicleta,Dona,Vianant,65,Herida leve,4583437.17,429362.62
2015S004143,11,No es causa del peatón,Autobús,Dona,Passatger,71,Herida leve,4583402.40,429315.61
2015S004618,5,No es causa del peatón,Ciclomotor,Home,Conductor,35,Herida leve,4583137.64,428903.76
2015S007084,10,No es causa del peatón,Turismo,Dona,Vianant,66,Herida leve,4583439.54,428357.46
2015S006259,6,Desobedecer Semáforo,Motocicleta,Home,Vianant,51,Herida leve,4583298.84,428940.29
2015S006259,6,Desobedecer Semáforo,Motocicleta,Home,Passatger,35,Herida leve,4583298.84,428940.29
2015S006870,11,No es causa del peatón,Motocicleta,Home,Conductor,43,Herida leve,4583331.73,428914.97
2015S008336,2,No es causa del peatón,Motocicleta,Home,Conductor,31,Herida leve,4583502.54,428808.57
2015S007689,7,No es causa del peatón,Turismo,Dona,Passatger,63,Herida leve,4584597.21,425183.88
2015S005191,12,No es causa del peatón,Motocicleta,Home,Conductor,81,Herida leve,4583845.22,428306.85
2015S008056,6,No es causa del peatón,Motocicleta,Dona,Conductor,24,Herida leve,4583728.45,428355.88
2015S009748,1,No es causa del peatón,Motocicleta,Dona,Conductor,46,Herida leve,4584108.88,428221.09
2015S007243,9,No es causa del peatón,Motocicleta,Home,Conductor,39,Herida leve,-1,-1
2015S007073,10,No es causa del peatón,Motocicleta,Dona,Conductor,25,Herida leve,-1,-1
2015S005274,2,No es causa del peatón,Motocicleta,Home,Conductor,41,Herida leve,-1,-1
2015S005670,12,Cruzar fuera de paso peatonal,Motocicleta,Home,Conductor,45,Herida leve,4584042.33,428061.19
2015S009194,2,No es causa del peatón,Motocicleta,Dona,Conductor,60,Herida leve,4583724.16,428606.09
2015S006610,1,No es causa del peatón,Otros vehíc. a motor,Home,Conductor,42,Herida leve,4583831.74,428686.97
2015S004433,10,No es causa del peatón,Motocicleta,Home,Conductor,31,Herida leve,4584314.45,426371.78
2015S004003,11,No es causa del peatón,Turismo,Dona,Passatger,63,Herida leve,4583946.95,426573.46
2015S004550,6,No es causa del peatón,Motocicleta,Home,Conductor,29,Herida leve,4583536.79,425952.78
2015S009147,11,No es causa del peatón,Autobús,Dona,Passatger,74,Herida leve,4583514.14,426447.64
2015S009447,3,No es causa del peatón,Turismo,Dona,Conductor,30,Herida leve,4584154.29,426403.25
2015S005560,11,No es causa del peatón,Motocicleta,Dona,Conductor,19,Herida leve,4583935.80,426694.37
2015S007565,5,No es causa del peatón,Motocicleta,Home,Conductor,17,Herida leve,4583510.16,426519.98
2015S009018,7,No es causa del peatón,Motocicleta,Dona,Conductor,19,Herida leve,4583664.33,426860.79
2015S003030,3,No es causa del peatón,Motocicleta,Home,Passatger,45,Herida leve,4583669.98,426783.38
2015S009237,6,No es causa del peatón,Motocicleta,Home,Conductor,41,Herida leve,4584324.40,426457.67
2015S009600,8,No es causa del peatón,Motocicleta,Dona,Conductor,17,Herida leve,4583718.07,426592.37
2015S004512,4,No es causa del peatón,Taxi,Dona,Passatger,55,Herida leve,4583638.87,426473.97
2015S000156,6,No es causa del peatón,Motocicleta,Home,Conductor,24,Herida leve,4583988.09,426605.14
2015S009626,8,No es causa del peatón,Motocicleta,Home,Conductor,36,Herida leve,4583366.98,427061.39
2015S003324,6,No es causa del peatón,Motocicleta,Home,Conductor,20,Herida leve,4583131.27,427026.44
2015S002282,2,No es causa del peatón,Turismo,Dona,Vianant,52,Herida leve,4583131.27,427026.44
2015S005618,1,No es causa del peatón,Cuadriciclo >=75cc,Dona,Conductor,40,Herida leve,4583976.19,427522.77
2015S007660,7,No es causa del peatón,Motocicleta,Home,Conductor,27,Herida leve,4583413.85,427140.43
2015S005586,2,No es causa del peatón,Turismo,Dona,Passatger,18,Herida leve,4583649.20,427109.97
2015S003717,12,No es causa del peatón,Turismo,Home,Passatger,37,Herida leve,4583649.20,427109.97
2015S003258,5,No es causa del peatón,Turismo,Home,Conductor,Desconegut,Herida leve,4583788.95,427318.40
2015S008611,12,No es causa del peatón,Motocicleta,Home,Conductor,65,Herida leve,4583701.55,427265.97
2015S008956,5,No es causa del peatón,Autobús,Dona,Passatger,46,Herida leve,4582968.26,427374.99
2015S000905,4,No es causa del peatón,Taxi,Home,Conductor,63,Herida leve,4582968.26,427374.99
2015S007780,5,No es causa del peatón,Bicicleta,Dona,Conductor,45,Herida leve,4583344.15,427559.38
2015S002662,11,No es causa del peatón,Motocicleta,Home,Conductor,50,Herida leve,4583090.50,427481.51
2015S009619,4,No es causa del peatón,Motocicleta,Home,Conductor,25,Herida leve,4583512.93,427169.89
2015S009192,12,No es causa del peatón,Turismo,Dona,Conductor,41,Herida leve,4583717.05,426886.40
2015S002654,6,No es causa del peatón,Motocicleta,Home,Conductor,40,Herida leve,4583717.05,426886.40
2015S006311,8,No es causa del peatón,Motocicleta,Home,Conductor,24,Herida leve,4583301.64,427654.26
2015S009162,3,No es causa del peatón,Motocicleta,Home,Conductor,39,Herida leve,4583228.50,427330.46
2015S000279,9,No es causa del peatón,Motocicleta,Dona,Passatger,19,Herida leve,4582905.68,427133.38
2015S008097,1,No es causa del peatón,Autobús,Dona,Passatger,63,Herida leve,4583095.59,427161.93
2015S007271,10,No es causa del peatón,Motocicleta,Home,Conductor,33,Herida leve,4583095.59,427161.93
2015S001152,2,No es causa del peatón,Motocicleta,Dona,Conductor,32,Herida leve,4583533.54,427392.99
2015S002279,1,No es causa del peatón,Turismo,Home,Conductor,58,Herida leve,4584199.31,427317.69
2015S000092,1,No es causa del peatón,Turismo,Dona,Conductor,22,Herida leve,4583995.08,427196.90
2015S005843,12,No es causa del peatón,Motocicleta,Home,Conductor,75,Herida leve,4584153.75,427393.81
2015S007141,4,No es causa del peatón,Motocicleta,Home,Conductor,37,Herida leve,4584776.59,427383.22
2015S006058,2,No es causa del peatón,Furgoneta,Home,Conductor,44,Herida leve,4584035.98,427055.50
2015S002259,8,No es causa del peatón,Motocicleta,Home,Conductor,59,Herida leve,4583735.57,426938.68
2015S001929,2,No es causa del peatón,Turismo,Dona,Conductor,37,Herida leve,4585017.15,427315.95
2015S001649,2,No es causa del peatón,Turismo,Home,Conductor,55,Herida leve,4585292.28,427538.94
2015S007588,1,No es causa del peatón,Motocicleta,Home,Conductor,38,Herida leve,4584422.66,427910.01
2015S000712,11,No es causa del peatón,Motocicleta,Dona,Conductor,41,Herida leve,4584291.93,427848.21
2015S000712,11,No es causa del peatón,Turismo,Dona,Conductor,51,Herida leve,4584291.93,427848.21
2015S009657,9,No es causa del peatón,Motocicleta,Home,Conductor,30,Herida leve,4584773.31,427797.94
2015S009415,2,No es causa del peatón,Ciclomotor,Home,Conductor,37,Herida grave,4584979.72,427889.04
2015S003128,8,No es causa del peatón,Ciclomotor,Dona,Passatger,18,Herida leve,4584847.00,426964.44
2015S008464,7,No es causa del peatón,Motocicleta,Home,Conductor,22,Herida leve,4584966.81,427128.56
2015S001599,9,No es causa del peatón,Turismo,Dona,Conductor,35,Herida leve,4584726.25,426887.19
2015S000935,1,No es causa del peatón,Motocicleta,Home,Conductor,57,Herida leve,4585318.06,427737.25
2015S000105,5,No es causa del peatón,Turismo,Dona,Conductor,72,Herida leve,4584988.88,426879.00
2015S001471,7,Cruzar fuera de paso peatonal,Motocicleta,Home,Vianant,25,Herida leve,4584422.58,427922.35
2015S004015,6,No es causa del peatón,Motocicleta,Home,Conductor,20,Herida leve,4585657.64,427687.75
2015S003821,1,No es causa del peatón,Autobús,Dona,Passatger,49,Herida leve,4584281.98,427554.52
2015S000295,4,No es causa del peatón,Motocicleta,Home,Conductor,31,Herida leve,4584070.05,427916.61
2015S000094,1,No es causa del peatón,Motocicleta,Dona,Conductor,22,Herida leve,4583935.52,427765.06
2015S006244,7,No es causa del peatón,Ciclomotor,Home,Conductor,25,Herida leve,4583952.88,427679.83
2015S003964,6,Desobedecer Semáforo,Motocicleta,Home,Conductor,37,Herida leve,4584346.39,428914.51
2015S001182,2,No es causa del peatón,Motocicleta,Dona,Conductor,29,Herida leve,4584030.81,427868.07
2015S001163,2,No es causa del peatón,Motocicleta,Home,Passatger,48,Herida leve,4584030.81,427868.07
2015S007344,11,No es causa del peatón,Autobús,Dona,Passatger,47,Herida leve,4584167.06,428999.34
2015S005574,5,No es causa del peatón,Turismo,Home,Conductor,52,Herida leve,4584044.05,428013.68
2015S008039,10,No es causa del peatón,Motocicleta,Home,Conductor,27,Herida leve,4584082.09,427982.34
2015S009857,11,No es causa del peatón,Motocicleta,Home,Conductor,25,Herida leve,4584150.21,427927.56
2015S005838,11,No es causa del peatón,Motocicleta,Home,Conductor,32,Herida leve,4583904.05,427903.82
2015S007950,5,No es causa del peatón,Motocicleta,Home,Conductor,18,Herida leve,4583835.60,427717.40
2015S002153,1,No es causa del peatón,Motocicleta,Dona,Conductor,26,Herida leve,4584243.88,427851.00
2015S002058,4,No es causa del peatón,Bicicleta,Home,Conductor,58,Herida leve,4583940.44,428970.21
2015S007654,11,No es causa del peatón,Motocicleta,Home,Conductor,29,Herida leve,4584068.84,428021.98
2015S009754,4,No es causa del peatón,Ciclomotor,Dona,Conductor,27,Herida leve,4584224.21,428110.95
2015S006733,9,No es causa del peatón,Autobús,Dona,Passatger,53,Herida leve,4583974.65,429073.45
2015S002177,2,No es causa del peatón,Autobús,Dona,Passatger,86,Herida leve,4583974.65,429073.45
2015S005798,7,No es causa del peatón,Motocicleta,Home,Conductor,34,Herida leve,4584174.67,428629.07
2015S000655,10,No es causa del peatón,Turismo,Dona,Vianant,33,Herida leve,4584752.28,428009.80
2015S000259,11,No es causa del peatón,Ciclomotor,Dona,Conductor,19,Herida leve,4584607.03,428189.78
2015S002635,1,No es causa del peatón,Ciclomotor,Home,Conductor,21,Herida leve,4584093.72,428548.92
2015S005019,10,No es causa del peatón,Motocicleta,Home,Conductor,42,Herida leve,4584279.63,428206.59
2015S006364,11,No es causa del peatón,Ciclomotor,Home,Conductor,32,Herida leve,4584475.67,428428.05
2015S000627,10,No es causa del peatón,Autobús,Dona,Passatger,85,Herida leve,4584928.42,428072.33
2015S008230,9,No es causa del peatón,"Camión > 3,5 Tm",Home,Vianant,20,Herida grave,4584726.41,428066.52
2015S008211,1,No es causa del peatón,Motocicleta,Home,Conductor,59,Herida leve,4585489.98,425713.54
2015S004986,7,No es causa del peatón,Bicicleta,Home,Conductor,48,Herida leve,4585517.84,426186.76
2015S002725,9,No es causa del peatón,Ciclomotor,Home,Passatger,19,Herida leve,4584584.10,429028.74
2015S006876,12,No es causa del peatón,Motocicleta,Dona,Passatger,67,Herida leve,4585957.17,425536.95
2015S008417,10,No es causa del peatón,Motocicleta,Home,Conductor,19,Herida leve,4584883.17,425340.30
2015S008193,1,No es causa del peatón,Motocicleta,Dona,Passatger,22,Herida leve,4584850.58,425242.97
2015S001530,11,No es causa del peatón,Motocicleta,Home,Conductor,58,Herida leve,4585020.04,425215.07
2015S000386,10,No es causa del peatón,Ciclomotor,Home,Conductor,52,Herida leve,4586021.30,426623.33
2015S004411,12,No es causa del peatón,Motocicleta,Dona,Conductor,56,Herida leve,4586030.52,426645.92
2015S008783,2,No es causa del peatón,Ciclomotor,Home,Conductor,30,Herida leve,4585073.82,428557.36
2015S006306,6,No es causa del peatón,Motocicleta,Home,Conductor,64,Herida leve,4585424.26,428438.73
2015S000793,2,No es causa del peatón,Turismo,Dona,Passatger,39,Herida leve,4585710.50,428162.56
2015S000793,2,No es causa del peatón,Turismo,Home,Conductor,40,Herida leve,4585710.50,428162.56
2015S009181,7,No es causa del peatón,Motocicleta,Dona,Conductor,53,Herida leve,4585124.38,428544.44
2015S007443,12,No es causa del peatón,Ciclomotor,Home,Conductor,20,Herida leve,4584947.05,428678.34
2015S008454,6,No es causa del peatón,Motocicleta,Home,Conductor,35,Herida leve,4585060.76,428754.39
2015S008703,12,No es causa del peatón,Turismo,Dona,Vianant,71,Herida leve,4585528.57,428130.24
2015S001076,10,No es causa del peatón,Motocicleta,Home,Conductor,25,Herida leve,4585627.33,428220.24
2015S006496,6,No es causa del peatón,Turismo,Home,Conductor,25,Herida leve,4586035.94,427650.92
2015S002729,7,No es causa del peatón,Turismo,Dona,Conductor,36,Herida leve,4586054.16,427685.32
2015S001876,6,No es causa del peatón,Turismo,Home,Conductor,39,Herida leve,4586046.62,427657.94
2015S006653,6,No es causa del peatón,Motocicleta,Home,Conductor,28,Herida leve,4585803.75,428076.64
2015S008180,9,No es causa del peatón,Turismo,Home,Conductor,70,Herida leve,4585675.94,428041.47
2015S008180,9,No es causa del peatón,Motocicleta,Home,Conductor,44,Herida leve,4585675.94,428041.47
2015S001733,11,No es causa del peatón,Motocicleta,Home,Conductor,53,Herida leve,4585665.76,428080.25
2015S009566,10,No es causa del peatón,Motocicleta,Dona,Conductor,47,Herida leve,4585665.76,428080.25
2015S009566,10,No es causa del peatón,Turismo,Dona,Conductor,78,Herida leve,4585665.76,428080.25
2015S001737,10,No es causa del peatón,Turismo,Home,Conductor,20,Herida leve,4586053.41,428396.94
2015S001065,2,Cruzar fuera de paso peatonal,Motocicleta,Home,Conductor,45,Herida leve,4585860.18,429065.63
2015S005054,7,No es causa del peatón,Motocicleta,Home,Conductor,60,Herida leve,4584926.99,429557.78
2015S000762,9,No es causa del peatón,Motocicleta,Home,Conductor,49,Herida leve,4584672.87,429103.17
2015S000856,5,No es causa del peatón,Motocicleta,Dona,Conductor,47,Herida leve,4585939.36,428985.23
2015S009851,1,No es causa del peatón,Autobús,Dona,Passatger,80,Herida leve,4584587.85,429246.84
2015S003785,2,No es causa del peatón,Motocicleta,Dona,Passatger,11,Herida leve,4584587.85,429246.84
2015S003684,11,No es causa del peatón,Motocicleta,Home,Conductor,60,Herida leve,4584563.87,429223.54
2015S001029,12,No es causa del peatón,Motocicleta,Home,Conductor,81,Herida leve,4584319.89,429401.69
2015S004126,12,No es causa del peatón,Motocicleta,Home,Conductor,69,Herida leve,4584345.28,429449.75
2015S003100,9,No es causa del peatón,Motocicleta,Home,Conductor,61,Herida leve,4584345.28,429449.75
2015S008486,10,No es causa del peatón,Bicicleta,Home,Conductor,32,Herida leve,4584622.35,429262.14
2015S003160,6,No es causa del peatón,Ciclomotor,Dona,Conductor,20,Herida leve,4584946.32,429631.80
2015S007954,6,No es causa del peatón,Ciclomotor,Home,Vianant,7,Herida leve,4584826.77,429591.55
2015S008927,6,No es causa del peatón,Motocicleta,Home,Conductor,32,Herida leve,4584855.55,429538.40
2015S000605,12,No es causa del peatón,Ciclomotor,Dona,Conductor,26,Herida leve,4584510.80,429683.98
2015S009004,4,No es causa del peatón,Autobús,Dona,Passatger,34,Herida leve,4584355.42,429333.61
2015S004214,8,No es causa del peatón,Motocicleta,Dona,Passatger,28,Herida leve,4584394.16,429380.32
2015S001985,8,No es causa del peatón,Turismo,Home,Vianant,43,Herida leve,4584482.45,429337.97
2015S008196,2,No es causa del peatón,Motocicleta,Dona,Conductor,30,Herida leve,4583551.55,429422.07
2015S007107,7,No es causa del peatón,Motocicleta,Dona,Passatger,27,Herida leve,4583438.24,429547.48
2015S006088,8,No es causa del peatón,Motocicleta,Home,Vianant,51,Herida leve,4583438.24,429547.48
2015S002391,4,No es causa del peatón,Motocicleta,Home,Conductor,30,Herida leve,4583438.24,429547.48
2015S003271,1,No es causa del peatón,Motocicleta,Home,Conductor,33,Herida leve,4583438.24,429547.48
2015S003833,6,No es causa del peatón,Motocicleta,Home,Conductor,43,Herida leve,4583325.46,429758.73
