IdExpediente,Turno,Hora,Causa_de_Accidente,Tipo_VehImplicado,Sexo,Edad,TipoPersona,Situacion,SeriedadAcc,CoordenadaUTM_X,CoordenadaUTM_Y,Longitud,Latitud
2016S003291,Tarde,17,No es causa del peatón,Turismo,Home,52,Conductor,Presentado,Herida leve,434885.06,4584565.44,2.219809,41.408151
2016S003293,Tarde,20,Cruzar fuera de paso peatonal,AutobĂşs,Dona,Desconegut,Passatger,Desconegut,Herida leve,427522.44,4581608,2.132078,41.380887
2016S003293,Tarde,20,Cruzar fuera de paso peatonal,AutobĂşs,Home,60,Vianant,Desconegut,Herida grave,427522.44,4581608,2.132078,41.380887
2016S003294,Tarde,20,No es causa del peatón,AutobĂşs,Home,85,Passatger,Desconegut,Herida leve,427163.4,4581781.49,2.127764,41.382413
2016S003295,Tarde,21,No es causa del peatón,AutobĂşs,Dona,58,Passatger,Desconegut,Herida leve,432937.77,4587993.21,2.196124,41.438865
2016S003296,Noche,22,No es causa del peatón,Motocicleta,Home,27,Conductor,Presentado,Herida leve,431195.39,4582704.84,2.175876,41.391082
2016S003297,Noche,22,No es causa del peatón,Ciclomotor,Home,19,Conductor,Presentado,Herida leve,430974.1,4582580.05,2.173247,41.389946
2016S003298,Noche,1,No es causa del peatón,Ciclomotor,Dona,21,Passatger,Desconegut,Herida leve,432924.77,4584315.75,2.196377,41.405738
2016S003298,Noche,1,No es causa del peatón,Ciclomotor,Home,23,Conductor,Presentado,Herida leve,432924.77,4584315.75,2.196377,41.405738
2016S003299,Noche,23,No es causa del peatón,Motocicleta,Dona,40,Passatger,Desconegut,Herida leve,431125.64,4580801.04,2.175255,41.373936
2016S003302,Matutino,10,No es causa del peatón,Taxi,Dona,93,Vianant,Desconegut,Herida leve,429910.21,4585029.17,2.160238,41.411911
2016S003303,Matutino,11,No es causa del peatón,Motocicleta,Home,35,Conductor,Presentado,Herida leve,426825.47,4581304.49,2.12378,41.378086
2016S003304,Matutino,10,No es causa del peatón,Turismo,Home,45,Conductor,Presentado,Herida leve,432556.35,4587133.55,2.19166,41.431088
2016S003306,Matutino,12,No es causa del peatón,Motocicleta,Dona,36,Conductor,Presentado,Herida leve,429767.11,4581152.32,2.158977,41.37698
2016S003307,Matutino,13,No es causa del peatón,Turismo,Dona,26,Passatger,Desconegut,Herida leve,434021.83,4587802.97,2.209119,41.437235
2016S003308,Tarde,14,No es causa del peatón,Motocicleta,Home,27,Conductor,Presentado,Herida leve,429978.34,4582229.94,2.161376,41.386698
2016S003309,Matutino,13,Desobedecer Semáforo,Turismo,Home,27,Vianant,Desconegut,Herida leve,429087.12,4582566.37,2.150681,41.389655
2016S003310,Tarde,15,No es causa del peatón,Bicicleta,Home,27,Conductor,Presentado,Herida leve,431185.92,4583053.84,2.175717,41.394224
2016S003311,Tarde,16,No es causa del peatón,Taxi,Home,59,Conductor,Presentado,Herida leve,430023.88,4583353.85,2.161784,41.396826
2016S003312,Tarde,14,No es causa del peatón,Motocicleta,Home,28,Conductor,Presentado,Herida leve,432107.36,4585401.41,2.186481,41.41545
2016S003313,Tarde,18,No es causa del peatón,Turismo,Home,26,Passatger,Desconegut,Herida leve,427612.23,4580292.08,2.133312,41.369043
2016S003314,Tarde,20,No es causa del peatón,Motocicleta,Dona,71,Vianant,Desconegut,Herida leve,431270.05,4583259.63,2.17671,41.396087
2016S003314,Tarde,20,No es causa del peatón,Motocicleta,Home,33,Conductor,Presentado,Herida leve,431270.05,4583259.63,2.17671,41.396087
2016S003314,Tarde,20,No es causa del peatón,Motocicleta,Home,71,Vianant,Desconegut,Herida leve,431270.05,4583259.63,2.17671,41.396087
2016S003315,Tarde,19,No es causa del peatón,Motocicleta,Home,24,Conductor,Presentado,Herida leve,430511.27,4583212.83,2.167637,41.395598
2016S003316,Tarde,20,No es causa del peatón,Motocicleta,Home,41,Conductor,Presentado,Herida leve,431393.62,4584832.22,2.178003,41.410265
2016S003316,Tarde,20,No es causa del peatón,Motocicleta,Home,48,Passatger,Desconegut,Herida leve,431393.62,4584832.22,2.178003,41.410265
2016S003317,Tarde,19,No es causa del peatón,Motocicleta,Home,23,Conductor,Presentado,Herida leve,428083.79,4586175.67,2.138244,41.422071
2016S003318,Tarde,20,No es causa del peatón,Motocicleta,Dona,42,Conductor,Presentado,Herida leve,430740.57,4584938.31,2.170179,41.411163
2016S003319,Noche,22,No es causa del peatón,AutobĂşs,Home,0,Passatger,Desconegut,Herida leve,432458.75,4588721.6,2.190309,41.445382
2016S003320,Matutino,6,No es causa del peatón,Turismo,Dona,2,Passatger,Desconegut,Herida leve,427042.4,4584493.84,2.12599,41.406828
2016S003321,Matutino,7,No es causa del peatón,Motocicleta,Dona,28,Conductor,Presentado,Herida leve,428776.78,4581194.65,2.147122,41.377271
2016S003322,Matutino,7,No es causa del peatón,Turismo,Dona,38,Conductor,Presentado,Herida leve,431584.89,4588795.14,2.179839,41.445974
2016S003323,Matutino,7,No es causa del peatón,Motocicleta,Home,47,Conductor,Presentado,Herida leve,430723.38,4583662.68,2.170121,41.399669
2016S003324,Matutino,8,No es causa del peatón,Motocicleta,Home,47,Conductor,Presentado,Herida leve,428077.88,4578767.15,2.139052,41.355349
2016S003325,Matutino,8,No es causa del peatón,Motocicleta,Home,48,Conductor,Presentado,Herida leve,430613.46,4588408.12,2.168261,41.442405
2016S003326,Matutino,10,No es causa del peatón,Bicicleta,Dona,35,Conductor,Presentado,Herida leve,429944.26,4580987.25,2.161113,41.375509
2016S003327,Matutino,9,No es causa del peatón,Motocicleta,Home,41,Conductor,Presentado,Herida leve,430173.22,4588072.12,2.163033,41.439341
2016S003328,Matutino,10,No es causa del peatón,AutobĂşs,Dona,25,Passatger,Desconegut,Herida leve,429759.52,4586260.45,2.158288,41.422985
2016S003329,Matutino,11,No es causa del peatón,Motocicleta,Home,36,Conductor,Presentado,Herida leve,430757.56,4582205.57,2.170695,41.38655
2016S003329,Matutino,11,No es causa del peatón,Motocicleta,Home,40,Conductor,Presentado,Herida leve,430757.56,4582205.57,2.170695,41.38655
2016S003330,Matutino,12,No es causa del peatón,Turismo,Dona,82,Vianant,Desconegut,Herida leve,429875.62,4580631.15,2.160329,41.372297
2016S003331,Matutino,10,No es causa del peatón,Motocicleta,Home,24,Conductor,Presentado,Herida leve,429990.21,4583397.95,2.161384,41.397219
2016S003332,Matutino,11,No es causa del peatón,Turismo,Dona,34,Passatger,Desconegut,Herida leve,431834.25,4590549.97,2.182633,41.461793
2016S003333,Matutino,11,No es causa del peatón,AutobĂşs,Dona,89,Vianant,Desconegut,Herida leve,429453.57,4586613.69,2.154586,41.426137
2016S003334,Matutino,12,No es causa del peatón,Motocicleta,Home,50,Conductor,Presentado,Herida leve,431043.41,4583739.64,2.17394,41.400391
2016S003335,Matutino,13,No es causa del peatón,Ciclomotor,Home,27,Conductor,Presentado,Herida leve,429621.96,4582977.62,2.157019,41.393404
2016S003336,Tarde,14,No es causa del peatón,Motocicleta,Home,37,Conductor,Presentado,Herida leve,428000.07,4580977.71,2.137869,41.375247
2016S003337,Tarde,16,No es causa del peatón,Motocicleta,Home,35,Conductor,Presentado,Herida leve,425404.36,4581892.29,2.106716,41.383252
2016S003337,Tarde,16,No es causa del peatón,Turismo,Home,Desconegut,Conductor,Presentado,Herida leve,425404.36,4581892.29,2.106716,41.383252
2016S003337,Tarde,16,No es causa del peatón,Turismo,Home,Desconegut,Passatger,Desconegut,Herida leve,425404.36,4581892.29,2.106716,41.383252
2016S003339,Tarde,15,No es causa del peatón,Turismo,Home,44,Conductor,Presentado,Herida leve,428772.11,4584914.7,2.146637,41.410775
2016S003339,Tarde,15,No es causa del peatón,Turismo,Home,63,Conductor,Presentado,Herida leve,428772.11,4584914.7,2.146637,41.410775
2016S003340,Tarde,16,No es causa del peatón,Motocicleta,Home,34,Conductor,Presentado,Herida leve,426117.87,4582064.53,2.115221,41.384867
2016S003341,Tarde,16,No es causa del peatón,Taxi,Home,36,Conductor,Presentado,Herida leve,430730.7,4582093.28,2.170385,41.385539
2016S003342,Tarde,15,No es causa del peatón,Motocicleta,Dona,48,Conductor,Presentado,Herida leve,426741.27,4582066.07,2.122683,41.384942
2016S003343,Tarde,16,No es causa del peatón,Motocicleta,Home,49,Conductor,Presentado,Herida leve,427720.97,4584034.01,2.134156,41.402755
2016S003344,Tarde,17,No es causa del peatón,Bicicleta,Dona,23,Conductor,Presentado,Herida leve,430081.36,4582095.53,2.162623,41.3855
2016S003345,Tarde,17,No es causa del peatón,Motocicleta,Home,32,Conductor,Presentado,Herida leve,429759.13,4582715.67,2.1587,41.391056
2016S003346,Tarde,18,No es causa del peatón,AutobĂşs,Dona,84,Passatger,Desconegut,Herida leve,429035.9,4584040.71,2.149886,41.402927
2016S003348,Tarde,19,No es causa del peatón,Bicicleta,Home,36,Conductor,Presentado,Herida leve,429133.12,4581510.74,2.151354,41.380148
2016S003349,Tarde,19,No es causa del peatón,Motocicleta,Home,57,Conductor,Presentado,Herida leve,428789.52,4583286.54,2.147032,41.396114
2016S003350,Tarde,19,No es causa del peatón,Turismo,Dona,26,Conductor,Presentado,Herida leve,428711.39,4587312.19,2.145624,41.432367
2016S003350,Tarde,19,No es causa del peatón,Turismo,Home,45,Conductor,Presentado,Herida leve,428711.39,4587312.19,2.145624,41.432367
2016S003351,Tarde,18,No es causa del peatón,Turismo,Home,51,Conductor,Presentado,Herida leve,429664.69,4581874.86,2.157662,41.383474
2016S003353,Tarde,18,Cruzar fuera de paso peatonal,Turismo,Dona,7,Vianant,Desconegut,Herida leve,431796.32,4583926.14,2.182926,41.402139
2016S003354,Tarde,18,Transitar a pie por calzada,AutobĂşs,Dona,37,Vianant,Desconegut,Herida grave,432167.52,4585320.81,2.187208,41.414726
2016S003355,Tarde,20,No es causa del peatón,Motocicleta,Dona,30,Conductor,Presentado,Herida leve,429101.84,4582400.97,2.150867,41.388162
2016S003355,Tarde,20,No es causa del peatón,Motocicleta,Home,37,Passatger,Desconegut,Herida leve,429101.84,4582400.97,2.150867,41.388162
2016S003356,Tarde,21,No es causa del peatón,Bicicleta,Dona,21,Conductor,Presentado,Herida leve,426809.73,4582127.52,2.123489,41.385497
2016S003356,Tarde,21,No es causa del peatón,Motocicleta,Home,27,Conductor,Presentado,Herida leve,426809.73,4582127.52,2.123489,41.385497
2016S003357,Noche,22,No es causa del peatón,Motocicleta,Home,25,Conductor,Presentado,Herida leve,428013.68,4584044.05,2.13766,41.402872
2016S003358,Matutino,6,No es causa del peatón,Furgoneta,Home,39,Conductor,Presentado,Herida leve,431818.98,4585096.48,2.183058,41.412679
2016S003358,Matutino,6,No es causa del peatón,Turismo,Dona,37,Conductor,Presentado,Herida leve,431818.98,4585096.48,2.183058,41.412679
2016S003359,Matutino,7,No es causa del peatón,Motocicleta,Home,52,Conductor,Presentado,Herida leve,429061.54,4581025.21,2.15055,41.375774
2016S003360,Matutino,8,No es causa del peatón,Motocicleta,Home,28,Conductor,Presentado,Herida leve,433545.58,4582976.4,2.203953,41.393729
2016S003362,Matutino,8,No es causa del peatón,Ciclomotor,Home,38,Conductor,Presentado,Herida leve,433983.82,4587667.71,2.208679,41.436016
2016S003363,Matutino,9,No es causa del peatón,Ciclomotor,Dona,42,Conductor,Presentado,Herida leve,430712.99,4580895.71,2.170306,41.374747
2016S003364,Matutino,12,No es causa del peatón,Motocicleta,Home,66,Vianant,Desconegut,Herida leve,430137.13,4583034.48,2.163184,41.393963
2016S003366,Matutino,12,Otras,Turismo,Home,35,Vianant,Desconegut,Herida leve,428044.78,4581698.64,2.13831,41.381745
2016S003367,Matutino,13,No es causa del peatón,Bicicleta,Home,21,Conductor,Presentado,Herida leve,430355.38,4582291.62,2.165877,41.387289
2016S003368,Matutino,12,No es causa del peatón,Motocicleta,Home,54,Conductor,Presentado,Herida leve,428776.61,4581768.09,2.147055,41.382441
2016S003369,Tarde,14,No es causa del peatón,Motocicleta,Home,46,Conductor,Presentado,Herida leve,429991.02,4580949.76,2.161679,41.375171
2016S003370,Tarde,17,No es causa del peatón,Ciclomotor,Home,48,Conductor,Presentado,Herida leve,431821.48,4584733.48,2.183135,41.40941
2016S003371,Tarde,14,No es causa del peatón,Motocicleta,Home,30,Conductor,Presentado,Herida leve,430284.4,4583059.76,2.16494,41.3942
2016S003372,Tarde,17,No es causa del peatón,Ciclomotor,Home,35,Conductor,Presentado,Herida leve,428244.45,4580298.21,2.140867,41.369154
2016S003373,Tarde,17,No es causa del peatón,Motocicleta,Home,47,Conductor,Presentado,Herida leve,429457.17,4583311.11,2.155019,41.396398
2016S003374,Tarde,17,No es causa del peatón,Motocicleta,Dona,37,Vianant,Desconegut,Herida leve,429625.42,4588144.75,2.156465,41.439942
2016S003375,Tarde,17,No es causa del peatón,Motocicleta,Home,43,Conductor,Presentado,Herida leve,435085.59,4584918.92,2.222164,41.411346
2016S003378,Tarde,16,Cruzar fuera de paso peatonal,Turismo,Home,16,Vianant,Desconegut,Herida leve,431183.33,4589018.15,2.175014,41.447949
2016S003379,Tarde,19,No es causa del peatón,Motocicleta,Dona,37,Conductor,Presentado,Herida leve,429905.53,4581508.56,2.160586,41.380198
2016S003380,Tarde,18,No es causa del peatón,Motocicleta,Home,28,Conductor,Presentado,Herida leve,425497.77,4581865.34,2.107831,41.383017
2016S003380,Tarde,18,No es causa del peatón,Motocicleta,Home,32,Conductor,Presentado,Herida leve,425497.77,4581865.34,2.107831,41.383017
2016S003382,Tarde,18,No es causa del peatón,Motocicleta,Dona,60,Conductor,Presentado,Herida leve,430288.82,4583617.27,2.164923,41.399227
2016S003383,Tarde,18,No es causa del peatón,Motocicleta,Home,26,Conductor,Presentado,Herida leve,431576.58,4583856.62,2.180303,41.40149
2016S003384,Tarde,19,No es causa del peatón,Bicicleta,Home,72,Conductor,Presentado,Herida leve,429972.86,4582334.02,2.161292,41.387643
2016S003385,Tarde,19,No es causa del peatón,Motocicleta,Home,45,Conductor,Presentado,Herida leve,431677.41,4585164.51,2.181363,41.413279
2016S003386,Tarde,21,No es causa del peatón,Ciclomotor,Home,23,Conductor,Presentado,Herida leve,431155.81,4586816.35,2.17493,41.428114
2016S003387,Tarde,20,No es causa del peatón,Motocicleta,Dona,39,Vianant,Desconegut,Herida leve,429777.11,4584810.57,2.158672,41.409927
2016S003388,Noche,23,No es causa del peatón,Motocicleta,Home,50,Conductor,Presentado,Herida leve,430458.7,4580909.41,2.167268,41.374851
2016S003389,Tarde,21,No es causa del peatón,Motocicleta,Home,29,Conductor,Presentado,Herida leve,431699.75,4587483.4,2.181364,41.434168
2016S003390,Noche,3,No es causa del peatón,Motocicleta,Dona,30,Passatger,Desconegut,Herida leve,432176.43,4586133.84,2.187224,41.422049
2016S003390,Noche,3,No es causa del peatón,Motocicleta,Home,25,Conductor,Presentado,Herida leve,432176.43,4586133.84,2.187224,41.422049
2016S003391,Matutino,6,No es causa del peatón,Motocicleta,Home,50,Conductor,Presentado,Herida leve,430023.88,4583353.85,2.161784,41.396826
2016S003392,Matutino,7,No es causa del peatón,Motocicleta,Home,46,Conductor,Presentado,Herida leve,427178.74,4582432.92,2.127865,41.388278
2016S003393,Matutino,8,No es causa del peatón,Bicicleta,Dona,48,Conductor,Presentado,Herida leve,426715.39,4582243.39,2.122351,41.386534
2016S003394,Matutino,8,No es causa del peatón,Motocicleta,Home,34,Conductor,Presentado,Herida leve,428711.39,4587312.19,2.145624,41.432367
2016S003395,Matutino,8,No es causa del peatón,Motocicleta,Dona,39,Conductor,Presentado,Herida leve,432917.68,4588972.07,2.195776,41.447681
2016S003396,Noche,22,No es causa del peatón,Furgoneta,Home,59,Vianant,Desconegut,Herida leve,430475.64,4580790.28,2.167485,41.373781
2016S003397,Matutino,8,No es causa del peatón,Motocicleta,Home,30,Conductor,Presentado,Herida leve,432125.13,4586559.74,2.186566,41.425882
2016S003399,Matutino,8,No es causa del peatón,Motocicleta,Dona,50,Conductor,Presentado,Herida leve,431599.45,4585770.32,2.180361,41.418731
2016S003399,Matutino,8,No es causa del peatón,Motocicleta,Home,45,Conductor,Presentado,Herida leve,431599.45,4585770.32,2.180361,41.418731
2016S003400,Matutino,9,No es causa del peatón,Motocicleta,Dona,41,Conductor,Presentado,Herida leve,429698.66,4582095.73,2.158043,41.385467
2016S003401,Matutino,10,No es causa del peatón,Motocicleta,Home,31,Conductor,Presentado,Herida leve,432174.03,4585878.73,2.187229,41.419752
2016S003402,Matutino,11,No es causa del peatón,Motocicleta,Home,28,Conductor,Presentado,Herida leve,428985.36,4581583.06,2.149576,41.380793
2016S003403,Matutino,11,No es causa del peatón,Taxi,Dona,74,Vianant,Desconegut,Herida leve,428081.84,4582328.59,2.138677,41.387422
2016S003404,Matutino,10,No es causa del peatón,Turismo,Home,41,Conductor,Presentado,Herida leve,427368.53,4584263.15,2.129918,41.404786
2016S003405,Matutino,10,No es causa del peatón,Motocicleta,Dona,33,Conductor,Presentado,Herida leve,433011.04,4583010.2,2.197562,41.393991
2016S003406,Matutino,9,No es causa del peatón,Motocicleta,Home,39,Conductor,Presentado,Herida leve,429546.28,4583202.24,2.156096,41.395424
2016S003407,Matutino,8,No es causa del peatón,Motocicleta,Dona,31,Conductor,Presentado,Herida leve,428144.34,4581903.73,2.139481,41.3836
2016S003408,Matutino,12,No es causa del peatón,Motocicleta,Home,31,Conductor,Presentado,Herida leve,428903.34,4582627.21,2.148473,41.390189
2016S003409,Matutino,8,No es causa del peatón,Ciclomotor,Dona,44,Conductor,Presentado,Herida leve,432823.93,4582436.08,2.195377,41.388806
2016S003410,Matutino,12,No es causa del peatón,Turismo,Dona,32,Conductor,Presentado,Herida leve,430951.12,4580916.47,2.173162,41.374957
2016S003411,Tarde,14,No es causa del peatón,Motocicleta,Home,48,Conductor,Presentado,Herida leve,426019.47,4581139.86,2.114162,41.376526
2016S003412,Tarde,15,No es causa del peatón,Motocicleta,Home,23,Conductor,Presentado,Herida grave,429354.1,4581311.37,2.15402,41.378376
2016S003412,Tarde,15,No es causa del peatón,Motocicleta,Home,24,Passatger,Desconegut,Herida leve,429354.1,4581311.37,2.15402,41.378376
2016S003413,Tarde,15,No es causa del peatón,AutobĂşs,Home,87,Passatger,Desconegut,Herida leve,428234.97,4586046.55,2.140066,41.420923
2016S003414,Tarde,16,No es causa del peatón,Motocicleta,Home,37,Conductor,Presentado,Herida leve,427117.98,4583300.26,2.127031,41.39609
2016S003415,Tarde,16,No es causa del peatón,Motocicleta,Home,30,Conductor,Presentado,Herida leve,429777.79,4581662.28,2.159038,41.381574
2016S003416,Tarde,17,No es causa del peatón,Turismo,Home,Desconegut,Conductor,Presentado,Herida leve,430657.54,4582077.26,2.169513,41.385388
2016S003416,Tarde,17,No es causa del peatón,Turismo,Home,Desconegut,Passatger,Desconegut,Herida leve,430657.54,4582077.26,2.169513,41.385388
2016S003417,Tarde,16,No es causa del peatón,Bicicleta,Home,24,Conductor,Presentado,Herida leve,428669.11,4581877.5,2.145763,41.383413
2016S003418,Tarde,16,No es causa del peatón,Motocicleta,Home,24,Conductor,Presentado,Herida leve,432108.45,4585245.88,2.186511,41.414045
2016S003419,Tarde,17,No es causa del peatón,Motocicleta,Dona,47,Conductor,Presentado,Herida leve,429738.05,4583148.05,2.158399,41.394954
2016S003420,Tarde,17,No es causa del peatón,Motocicleta,Dona,27,Conductor,Presentado,Herida leve,432249.65,4586872.97,2.188015,41.428711
2016S003421,Tarde,17,No es causa del peatón,Motocicleta,Home,48,Conductor,Presentado,Herida leve,429791.47,4586974.12,2.158588,41.429418
2016S003422,Tarde,18,No es causa del peatón,Furgoneta,Home,32,Conductor,Presentado,Herida leve,431382.81,4581856.34,2.178209,41.38346
2016S003422,Tarde,18,No es causa del peatón,Furgoneta,Home,75,Vianant,Desconegut,Herida leve,431382.81,4581856.34,2.178209,41.38346
2016S003423,Tarde,19,No es causa del peatón,Motocicleta,Home,49,Conductor,Presentado,Herida leve,430372.45,4583881.61,2.165898,41.401612
2016S003424,Tarde,19,No es causa del peatón,Motocicleta,Home,34,Conductor,Presentado,Herida leve,432219.24,4588738.87,2.187447,41.445515
2016S003425,Tarde,19,No es causa del peatón,Bicicleta,Home,16,Conductor,Presentado,Herida leve,430934.87,4580915.27,2.172959,41.374946
2016S003426,Tarde,19,No es causa del peatón,Motocicleta,Home,49,Conductor,Presentado,Herida leve,427876.17,4584993.05,2.135908,41.411407
2016S003427,Tarde,18,No es causa del peatón,Motocicleta,Home,24,Conductor,Presentado,Herida leve,430408.55,4583551.14,2.166366,41.398642
2016S003428,Tarde,18,No es causa del peatón,Motocicleta,Home,31,Conductor,Presentado,Herida leve,429621.21,4578451.5,2.157545,41.35264
2016S003429,Tarde,19,No es causa del peatón,Motocicleta,Home,33,Conductor,Presentado,Herida leve,430543.29,4581608.45,2.168204,41.381154
2016S003430,Tarde,20,No es causa del peatón,Bicicleta,Dona,28,Conductor,Presentado,Herida leve,429266.65,4583800.34,2.152677,41.400785
2016S003431,Tarde,19,No es causa del peatón,Motocicleta,Home,44,Conductor,Presentado,Herida leve,430501.71,4585040.63,2.167307,41.412061
2016S003431,Tarde,19,No es causa del peatón,Motocicleta,Home,47,Conductor,Presentado,Herida leve,430501.71,4585040.63,2.167307,41.412061
2016S003432,Tarde,18,No es causa del peatón,Ciclomotor,Dona,23,Passatger,Desconegut,Herida leve,429982.28,4582522.68,2.16139,41.389338
2016S003432,Tarde,18,No es causa del peatón,Ciclomotor,Home,39,Conductor,Presentado,Herida leve,429982.28,4582522.68,2.16139,41.389338
2016S003433,Noche,23,No es causa del peatón,Ciclomotor,Dona,37,Conductor,Presentado,Herida leve,431475.21,4586156.14,2.178834,41.422197
2016S003434,Noche,22,Desobedecer Semáforo,Turismo,Dona,19,Vianant,Desconegut,Herida leve,430124.33,4582066.56,2.163141,41.385243
2016S003435,Tarde,20,No es causa del peatón,Motocicleta,Home,50,Conductor,Presentado,Herida leve,430563.08,4582942.96,2.16829,41.393171
2016S003437,Matutino,7,No es causa del peatón,Motocicleta,Home,43,Conductor,Presentado,Herida leve,433758.6,4585262.14,2.20625,41.414336
2016S003438,Matutino,9,No es causa del peatón,Motocicleta,Home,21,Conductor,Presentado,Herida leve,432617.25,4588906.94,2.192192,41.447062
2016S003439,Matutino,9,No es causa del peatón,Motocicleta,Home,41,Conductor,Presentado,Herida leve,430992.56,4583737.29,2.17333,41.400368
2016S003441,Matutino,11,Desobedecer Semáforo,AutobĂşs,Dona,60,Vianant,Desconegut,Herida leve,429669.2,4585747.15,2.157271,41.418357
2016S003442,Matutino,11,No es causa del peatón,Turismo,Dona,23,Conductor,Presentado,Herida leve,430774.15,4587989.19,2.170236,41.438646
2016S003442,Matutino,11,No es causa del peatón,Turismo,Home,26,Conductor,Presentado,Herida leve,430774.15,4587989.19,2.170236,41.438646
2016S003443,Matutino,11,No es causa del peatón,Turismo,Home,75,Vianant,Desconegut,Herida leve,429134.61,4582292.27,2.151275,41.387192
2016S003444,Matutino,11,No es causa del peatón,Bicicleta,Home,49,Conductor,Presentado,Herida leve,425601.41,4585416.99,2.108638,41.415009
2016S003445,Matutino,12,No es causa del peatón,Bicicleta,Dona,89,Vianant,Desconegut,Herida leve,431273.72,4583581.28,2.176709,41.398987
2016S003446,Matutino,12,No es causa del peatón,Ciclomotor,Dona,38,Conductor,Presentado,Herida leve,426061.22,4583320.92,2.114398,41.396174
2016S003447,Matutino,9,No es causa del peatón,Bicicleta,Home,33,Conductor,Presentado,Herida leve,429135.9,4582317.48,2.151284,41.387417
2016S003448,Matutino,12,No es causa del peatón,Ciclomotor,Home,21,Conductor,Presentado,Herida leve,428257.17,4582266.03,2.140789,41.38688
2016S003449,Matutino,12,No es causa del peatón,Turismo,Dona,57,Conductor,Presentado,Herida leve,427942.95,4584806.01,2.13672,41.409728
2016S003449,Matutino,12,No es causa del peatón,Turismo,Dona,65,Passatger,Desconegut,Herida leve,427942.95,4584806.01,2.13672,41.409728
2016S003450,Tarde,14,No es causa del peatón,Turismo,Dona,35,Passatger,Desconegut,Herida leve,426980.57,4582337.48,2.125509,41.387404
2016S003450,Tarde,14,No es causa del peatón,Turismo,Dona,58,Conductor,Presentado,Herida leve,426980.57,4582337.48,2.125509,41.387404
2016S003451,Tarde,15,No es causa del peatón,Motocicleta,Dona,34,Conductor,Presentado,Herida leve,428129.69,4579441.75,2.139594,41.361425
2016S003452,Matutino,13,No es causa del peatón,Motocicleta,Dona,31,Conductor,Presentado,Herida leve,429734.73,4581684.3,2.158521,41.381768
2016S003452,Matutino,13,No es causa del peatón,Motocicleta,Home,54,Conductor,Presentado,Herida leve,429734.73,4581684.3,2.158521,41.381768
2016S003453,Tarde,15,No es causa del peatón,Motocicleta,Dona,25,Conductor,Presentado,Herida leve,427699.36,4580990.33,2.134269,41.375337
2016S003454,Tarde,16,No es causa del peatón,Motocicleta,Home,45,Conductor,Presentado,Herida leve,430137.09,4582899.27,2.1632,41.392747
2016S003455,Tarde,16,No es causa del peatón,Ciclomotor,Dona,31,Conductor,Presentado,Herida leve,431733.77,4586400.36,2.181893,41.424416
2016S003456,Tarde,17,No es causa del peatón,Motocicleta,Home,37,Conductor,Presentado,Herida leve,428486.42,4582640.43,2.143484,41.390269
2016S003457,Matutino,13,No es causa del peatón,AutobĂşs,Dona,39,Passatger,Desconegut,Herida leve,428742.56,4584337.95,2.146346,41.405576
2016S003457,Matutino,13,No es causa del peatón,AutobĂşs,Dona,51,Passatger,Desconegut,Herida leve,428742.56,4584337.95,2.146346,41.405576
2016S003457,Matutino,13,No es causa del peatón,AutobĂşs,Dona,55,Passatger,Desconegut,Herida leve,428742.56,4584337.95,2.146346,41.405576
2016S003457,Matutino,13,No es causa del peatón,AutobĂşs,Dona,63,Passatger,Desconegut,Herida leve,428742.56,4584337.95,2.146346,41.405576
2016S003457,Matutino,13,No es causa del peatón,AutobĂşs,Dona,86,Passatger,Desconegut,Herida leve,428742.56,4584337.95,2.146346,41.405576
2016S003457,Matutino,13,No es causa del peatón,AutobĂşs,Home,66,Passatger,Desconegut,Herida leve,428742.56,4584337.95,2.146346,41.405576
2016S003458,Tarde,16,No es causa del peatón,Motocicleta,Dona,34,Conductor,Presentado,Herida leve,432127.57,4588867.52,2.186331,41.446669
2016S003458,Tarde,16,No es causa del peatón,Turismo,Dona,30,Conductor,Presentado,Herida leve,432127.57,4588867.52,2.186331,41.446669
2016S003458,Tarde,16,No es causa del peatón,Turismo,Dona,54,Passatger,Desconegut,Herida leve,432127.57,4588867.52,2.186331,41.446669
2016S003458,Tarde,16,No es causa del peatón,Turismo,Home,4,Passatger,Desconegut,Herida leve,432127.57,4588867.52,2.186331,41.446669
2016S003459,Tarde,17,No es causa del peatón,Motocicleta,Home,2,Vianant,Desconegut,Herida leve,433508.55,4585339.91,2.20325,41.415009
2016S003460,Tarde,19,No es causa del peatón,Motocicleta,Home,52,Conductor,Presentado,Herida leve,430450.5,4579358.49,2.16735,41.360881
2016S003462,Tarde,18,No es causa del peatón,Taxi,Home,45,Conductor,Presentado,Herida leve,430683.42,4585335.94,2.169451,41.414734
2016S003462,Tarde,18,No es causa del peatón,Turismo,Dona,0,Passatger,Desconegut,Herida leve,430683.42,4585335.94,2.169451,41.414734
2016S003462,Tarde,18,No es causa del peatón,Turismo,Home,3,Passatger,Desconegut,Herida leve,430683.42,4585335.94,2.169451,41.414734
2016S003463,Tarde,20,No es causa del peatón,Bicicleta,Dona,64,Vianant,Desconegut,Herida leve,428903.72,4580823.58,2.148685,41.373941
2016S003463,Tarde,20,No es causa del peatón,Bicicleta,Home,25,Conductor,Presentado,Herida leve,428903.72,4580823.58,2.148685,41.373941
2016S003464,Tarde,19,No es causa del peatón,Motocicleta,Dona,36,Passatger,Desconegut,Herida leve,430144.52,4582932.76,2.16328,41.393044
