IdExpediente,Turno,Hora,Causa_de_Accidente,Tipo_VehImplicado,Sexo,TipoPersona,Edad,SeriedadAcc,CoordenadaUTM_Y,CoordenadaUTM_X
2013S003838,Matutino,9,No es causa del peatón,Motocicleta,Home,Conductor,36,Herida leve,4585427.12,432300.09
2013S003840,Matutino,12,No es causa del peatón,Motocicleta,Home,Conductor,34,Herida leve,4584376.75,434229.29
2013S002871,Matutino,8,No es causa del peatón,Turismo,Dona,Conductor,29,Herida leve,4583869.51,428030.33
2013S003342,Tarde,15,No es causa del peatón,Autobús,Dona,Passatger,74,Herida leve,4582943.82,427453.83
2013S003347,Tarde,20,No es causa del peatón,Bicicleta,Home,Conductor,44,Herida leve,4584472.41,429216.87
2013S004324,Tarde,20,No es causa del peatón,Ciclomotor,Home,Conductor,63,Herida leve,4582651.53,427951.34
2013S004325,Tarde,14,No es causa del peatón,Motocicleta,Home,Conductor,46,Herida leve,4585050.31,430522.09
2013S004342,Tarde,17,No es causa del peatón,Autobús,Dona,Passatger,38,Herida grave,4581619.21,431742.93
2013S004344,Tarde,16,No es causa del peatón,Turismo,Dona,Conductor,19,Herida leve,4583930.28,426115.23
2013S003872,Tarde,16,No es causa del peatón,Motocicleta,Dona,Conductor,28,Herida leve,4584587.06,430339.76
2013S003875,Tarde,17,No es causa del peatón,Motocicleta,Home,Conductor,38,Herida leve,4578306.44,429180.71
2013S002880,Tarde,19,No es causa del peatón,Turismo,Home,Conductor,57,Herida leve,4584310.88,430592.68
2013S002900,Matutino,11,No es causa del peatón,Taxi,Home,Conductor,51,Herida leve,4580540.65,431157.75
2013S002906,Tarde,17,No es causa del peatón,Ciclomotor,Dona,Conductor,36,Herida leve,4588363.32,431249.41
2013S003351,Noche,1,No es causa del peatón,Ciclomotor,Dona,Conductor,29,Herida leve,4582183.94,429632.76
2013S003355,Matutino,11,No es causa del peatón,Ciclomotor,Home,Conductor,60,Herida leve,4586741.16,429445.92
2013S003370,Tarde,20,No es causa del peatón,Motocicleta,Home,Conductor,22,Herida leve,4582083.33,425819.56
2013S003371,Noche,23,No es causa del peatón,Motocicleta,Home,Conductor,31,Herida leve,4585473.76,428022.17
2013S003910,Tarde,14,Cruzar fuera de paso peatonal,Autobús,Dona,Passatger,58,Herida leve,4582787.30,430276.67
2013S002913,Tarde,21,Desobedecer Semáforo,Turismo,Dona,Vianant,50,Herida leve,4582260.18,427262.03
2013S002918,Matutino,8,No es causa del peatón,Motocicleta,Home,Conductor,48,Herida leve,4588685.40,431253.54
2013S004400,Tarde,20,No es causa del peatón,Motocicleta,Home,Conductor,25,Herida leve,4583115.86,430589.44
2013S004401,Noche,22,No es causa del peatón,Turismo,Home,Conductor,25,Herida leve,4583752.01,431856.51
2013S004401,Noche,22,No es causa del peatón,Turismo,Dona,Passatger,22,Herida leve,4583752.01,431856.51
2013S004402,Noche,0,No es causa del peatón,Ciclomotor,Home,Conductor,36,Herida leve,4582183.94,429632.76
2013S004407,Matutino,8,No es causa del peatón,Bicicleta,Home,Conductor,49,Herida leve,4583504.80,426334.27
2013S003938,Matutino,11,No es causa del peatón,Turismo,Home,Conductor,43,Herida leve,4587600.34,432856.50
2013S003949,Tarde,15,No es causa del peatón,Motocicleta,Home,Conductor,18,Herida grave,4583616.65,430833.10
2013S003962,Tarde,21,No es causa del peatón,Turismo,Dona,Passatger,39,Herida leve,4583780.76,431803.14
2013S002965,Matutino,10,No es causa del peatón,Autobús,Dona,Passatger,60,Herida leve,4581395.14,426777.79
2013S003415,Tarde,20,No es causa del peatón,Motocicleta,Dona,Passatger,29,Herida leve,4579817.43,427840.47
2013S003417,Tarde,21,No es causa del peatón,Bicicleta,Dona,Conductor,27,Herida leve,4581912.35,429967.86
2013S003436,Matutino,8,No es causa del peatón,Motocicleta,Home,Conductor,27,Herida leve,4585600.72,433723.92
2013S003443,Tarde,15,No es causa del peatón,Motocicleta,Dona,Conductor,29,Herida leve,4583658.25,431752.28
2013S004433,Tarde,18,No es causa del peatón,Ciclomotor,Home,Conductor,49,Herida leve,4585898.49,431704.20
2013S004436,Tarde,21,No es causa del peatón,Turismo,Dona,Conductor,20,Herida leve,4585249.15,433366.47
2013S003973,Matutino,12,No es causa del peatón,Motocicleta,Home,Conductor,49,Herida leve,4584327.03,429033.50
2013S002974,Matutino,13,No es causa del peatón,Motocicleta,Home,Conductor,37,Herida leve,4583195.87,429526.89
2013S003458,Noche,22,No es causa del peatón,Motocicleta,Home,Conductor,27,Herida leve,4580915.64,430001.10
2013S003476,Tarde,14,No es causa del peatón,Ciclomotor,Dona,Conductor,25,Herida leve,4583353.85,430023.88
2013S004447,Matutino,9,No es causa del peatón,Motocicleta,Home,Conductor,35,Herida leve,4580997.41,431336.79
2013S004015,Matutino,13,No es causa del peatón,Motocicleta,Dona,Conductor,40,Herida leve,4584813.98,430692.33
2013S004026,Tarde,17,No es causa del peatón,Autobús,Dona,Passatger,41,Herida leve,4583556.62,430649.23
2013S003016,Noche,3,No es causa del peatón,Taxi,Dona,Passatger,44,Herida leve,4584678.27,433980.76
2013S003019,Matutino,10,No es causa del peatón,Motocicleta,Home,Conductor,24,Herida leve,4584011.79,429261.54
2013S003509,Tarde,17,Desobedecer Semáforo,Motocicleta,Dona,Vianant,13,Herida leve,4584804.52,427818.35
2013S004489,Tarde,15,No es causa del peatón,Motocicleta,Dona,Vianant,4,Herida leve,4589700.69,432497.86
2013S004490,Tarde,14,No es causa del peatón,Motocicleta,Home,Conductor,21,Herida leve,4585007.01,431383.86
2013S004498,Tarde,18,No es causa del peatón,Motocicleta,Home,Conductor,20,Herida leve,4586911.08,430583.09
2013S004501,Tarde,16,No es causa del peatón,Ciclomotor,Home,Conductor,20,Herida leve,4582307.82,430275.30
2013S004038,Noche,22,No es causa del peatón,Turismo,Home,Conductor,59,Herida leve,4584978.62,433293.66
2013S004038,Noche,22,No es causa del peatón,Turismo,Home,Conductor,34,Herida leve,4584978.62,433293.66
2013S004038,Noche,22,No es causa del peatón,Turismo,Home,Passatger,20,Herida leve,4584978.62,433293.66
2013S004051,Tarde,15,No es causa del peatón,Motocicleta,Dona,Conductor,54,Herida leve,4584031.48,428636.42
2013S004053,Tarde,16,No es causa del peatón,Turismo,Home,Conductor,30,Herida leve,4588061.66,433271.94
2013S004055,Tarde,17,No es causa del peatón,Motocicleta,Home,Conductor,72,Herida leve,4582973.84,428568.26
2013S003044,Tarde,19,No es causa del peatón,Turismo,Home,Conductor,24,Herida leve,4575745.38,425927.45
2013S003063,Tarde,18,No es causa del peatón,Autobús,Dona,Passatger,65,Herida leve,4588028.25,433629.35
2013S003519,Tarde,18,No es causa del peatón,Turismo,Dona,Passatger,63,Herida leve,4582928.11,428479.52
2013S003529,Matutino,9,No es causa del peatón,Turismo,Home,Conductor,30,Herida leve,4588738.87,432219.24
2013S003538,Matutino,13,No es causa del peatón,Turismo,Dona,Conductor,36,Herida leve,4589077.80,433247.29
2013S003540,Matutino,8,No es causa del peatón,Motocicleta,Home,Conductor,44,Herida leve,4581518.06,427292.45
2013S003541,Tarde,16,No es causa del peatón,Turismo,Home,Conductor,23,Herida leve,4582891.50,430313.33
2013S004510,Matutino,10,No es causa del peatón,Turismo,Dona,Passatger,37,Herida leve,4587804.37,429316.35
2013S004514,Matutino,11,No es causa del peatón,Bicicleta,Home,Conductor,23,Herida leve,4582908.55,428643.51
2013S004517,Matutino,11,No es causa del peatón,Motocicleta,Home,Conductor,35,Herida leve,4588454.32,433529.25
2013S004521,Tarde,18,No es causa del peatón,Ciclomotor,Home,Conductor,30,Herida leve,4582376.24,427098.91
2013S004523,Tarde,19,No es causa del peatón,Turismo,Dona,Passatger,53,Herida leve,4577512.76,427570.90
2013S004529,Noche,22,No es causa del peatón,Ciclomotor,Dona,Conductor,18,Herida leve,4583405.28,431419.04
2013S004530,Tarde,17,No es causa del peatón,Motocicleta,Home,Conductor,32,Herida leve,4584048.88,432297.41
2013S004064,Tarde,20,No es causa del peatón,Ciclomotor,Home,Conductor,24,Herida leve,4585103.33,432813.99
2013S003078,Tarde,16,No es causa del peatón,Ciclomotor,Home,Conductor,32,Herida leve,4580718.37,427770.60
2013S003090,Matutino,8,No es causa del peatón,Motocicleta,Dona,Conductor,21,Herida leve,4584399.17,428743.41
2013S003548,Matutino,8,No es causa del peatón,Motocicleta,Dona,Conductor,26,Herida leve,4583058.73,425618.48
2013S003554,Matutino,9,No es causa del peatón,Motocicleta,Home,Vianant,36,Herida leve,4583083.62,431946.11
2013S003561,Matutino,12,No es causa del peatón,Motocicleta,Home,Conductor,55,Herida leve,4584427.43,431731.45
2013S004551,Tarde,15,No es causa del peatón,Bicicleta,Home,Conductor,55,Herida leve,4582394.38,430930.17
2013S004554,Tarde,16,No es causa del peatón,Motocicleta,Home,Conductor,37,Herida leve,4582516.07,430558.51
2013S004556,Tarde,17,No es causa del peatón,Turismo,Dona,Passatger,28,Herida leve,4588056.11,429689.70
2013S004559,Tarde,14,No es causa del peatón,Turismo,Dona,Conductor,49,Herida leve,4584808.12,431130.16
2013S004116,Noche,23,No es causa del peatón,Motocicleta,Home,Conductor,Desconegut,Herida leve,4577976.12,428568.96
2013S003105,Tarde,19,No es causa del peatón,Turismo,Home,Conductor,37,Herida leve,4578466.10,429059.19
2013S003107,Tarde,19,No es causa del peatón,Motocicleta,Home,Conductor,40,Herida leve,4583945.34,429115.21
2013S006596,Tarde,14,No es causa del peatón,Taxi,Home,Conductor,54,Herida leve,4584727.59,429350.65
2013S006600,Matutino,13,No es causa del peatón,Turismo,Dona,Passatger,55,Herida leve,4582882.87,428574.12
2013S006611,Tarde,20,No es causa del peatón,Motocicleta,Home,Conductor,32,Herida leve,4583693.96,427726.32
2013S005120,Tarde,15,No es causa del peatón,Ciclomotor,Dona,Conductor,31,Herida leve,4582301.09,432911.50
2013S005134,Noche,22,No es causa del peatón,Motocicleta,Home,Passatger,27,Herida leve,4581629.28,429809.80
2013S005139,Matutino,10,No es causa del peatón,Ciclomotor,Home,Conductor,55,Herida leve,4583169.11,430986.08
2013S005623,Matutino,13,No es causa del peatón,Turismo,Dona,Conductor,59,Herida leve,4586875.02,433490.77
2013S006113,Tarde,14,No es causa del peatón,Motocicleta,Home,Conductor,41,Herida leve,4582152.08,426916.13
2013S006115,Tarde,19,No es causa del peatón,Motocicleta,Dona,Conductor,28,Herida leve,4583757.51,432963.58
2013S006118,Tarde,21,No es causa del peatón,Motocicleta,Dona,Conductor,55,Herida leve,4587251.55,431003.12
2013S004631,Matutino,8,No es causa del peatón,Turismo,Home,Conductor,67,Herida leve,4583055.40,428929.01
2013S004639,Matutino,11,No es causa del peatón,Turismo,Dona,Passatger,28,Herida leve,4584001.88,431865.08
2013S004641,Matutino,12,No es causa del peatón,Motocicleta,Dona,Conductor,40,Herida leve,4583294.60,427525.47
2013S004662,Matutino,11,No es causa del peatón,Ciclomotor,Dona,Conductor,27,Herida leve,4582120.83,429328.82
2013S005152,Tarde,16,No es causa del peatón,Ciclomotor,Dona,Conductor,29,Herida leve,4582540.06,433218.52
2013S005154,Tarde,14,No es causa del peatón,Taxi,Dona,Passatger,14,Herida leve,4584163.80,427407.92
2013S005655,Tarde,14,No es causa del peatón,Turismo,Home,Conductor,25,Herida leve,4583930.28,426115.23
2013S005656,Tarde,15,No es causa del peatón,Bicicleta,Home,Conductor,23,Herida leve,4582817.74,432236.76
2013S005661,Tarde,17,No es causa del peatón,Taxi,Home,Passatger,26,Herida leve,4580358.64,428381.07
2013S005668,Noche,23,No es causa del peatón,Turismo,Home,Vianant,31,Herida leve,4586313.08,430165.08
2013S006135,Tarde,15,No es causa del peatón,Motocicleta,Home,Conductor,47,Herida leve,4585372.68,429783.03
2013S006145,Matutino,13,No es causa del peatón,Turismo,Dona,Passatger,38,Herida leve,4580279.55,428225.83
2013S006150,Tarde,15,No es causa del peatón,Turismo,Dona,Conductor,35,Herida leve,4581321.69,431585.19
2013S004687,Tarde,19,No es causa del peatón,Turismo,Dona,Vianant,80,Herida leve,4584402.72,426562.59
2013S005178,Tarde,17,No es causa del peatón,Motocicleta,Dona,Conductor,33,Herida leve,4584470.04,431155.09
2013S005695,Matutino,8,No es causa del peatón,Autobús,Dona,Passatger,69,Herida leve,4582167.84,430271.08
2013S005696,Matutino,11,No es causa del peatón,Motocicleta,Home,Conductor,27,Herida leve,4580512.63,428986.32
2013S005699,Matutino,9,No es causa del peatón,Motocicleta,Home,Conductor,29,Herida leve,4588582.44,430220.29
2013S006171,Tarde,18,No es causa del peatón,Motocicleta,Home,Conductor,33,Herida leve,4580964.74,429336.60
2013S006180,Matutino,13,No es causa del peatón,Autobús,Home,Passatger,85,Herida leve,4582531.25,427196.74
2013S006181,Tarde,15,No es causa del peatón,Turismo,Dona,Passatger,66,Herida leve,4585410.86,432168.38
2013S004721,Noche,1,No es causa del peatón,Motocicleta,Dona,Passatger,22,Herida leve,4581481.73,427692.82
2013S005218,Tarde,20,No es causa del peatón,Motocicleta,Home,Conductor,Desconegut,Herida leve,4582718.65,431405.61
2013S005737,Tarde,14,No es causa del peatón,Taxi,Home,Conductor,59,Herida leve,4582247.74,432855.83
2013S005739,Tarde,18,No es causa del peatón,Turismo,Home,Conductor,27,Herida leve,4582116.12,426268.48
2013S005739,Tarde,18,No es causa del peatón,Turismo,Dona,Passatger,29,Herida leve,4582116.12,426268.48
2013S006196,Tarde,15,No es causa del peatón,Turismo,Dona,Conductor,42,Herida leve,4584620.76,432719.59
2013S006201,Tarde,19,No es causa del peatón,Motocicleta,Dona,Passatger,20,Herida leve,4584584.86,434006.37
2013S006211,Matutino,10,No es causa del peatón,Turismo,Dona,Conductor,48,Herida leve,4580225.70,428170.77
2013S006217,Tarde,15,No es causa del peatón,Motocicleta,Home,Conductor,23,Herida leve,4583325.63,429925.18
2013S006221,Tarde,16,No es causa del peatón,Motocicleta,Home,Conductor,48,Herida leve,4581496.60,427378.01
2013S005253,Tarde,21,No es causa del peatón,Turismo,Dona,Conductor,29,Herida leve,4580491.61,430960.16
2013S005259,Noche,2,No es causa del peatón,Ciclomotor,Home,Conductor,17,Herida leve,4585861.49,427452.41
2013S005750,Matutino,11,No es causa del peatón,Motocicleta,Home,Conductor,47,Herida leve,4584587.06,430339.76
2013S005761,Tarde,16,No es causa del peatón,Motocicleta,Dona,Conductor,37,Herida leve,4583163.71,429442.56
2013S006253,Tarde,16,No es causa del peatón,Motocicleta,Home,Conductor,52,Herida leve,4584337.04,433100.01
2013S006254,Tarde,14,Otras,Taxi,Home,Vianant,3,Herida leve,4581395.62,431078.83
2013S006255,Tarde,15,No es causa del peatón,Taxi,Dona,Passatger,34,Herida leve,4583791.89,427968.15
2013S004763,Matutino,9,No es causa del peatón,Motocicleta,Dona,Conductor,40,Herida leve,4584302.32,431327.19
2013S004765,Matutino,11,No es causa del peatón,Bicicleta,Home,Conductor,36,Herida leve,4582229.30,432732.08
2013S004768,Tarde,14,No es causa del peatón,Turismo,Home,Conductor,29,Herida leve,4579358.49,430450.50
2013S004768,Tarde,14,No es causa del peatón,Turismo,Dona,Passatger,27,Herida leve,4579358.49,430450.50
2013S004774,Tarde,16,No es causa del peatón,Turismo,Dona,Conductor,23,Herida leve,4585096.64,434625.69
2013S004774,Tarde,16,No es causa del peatón,Turismo,Dona,Passatger,29,Herida leve,4585096.64,434625.69
2013S004775,Tarde,17,No es causa del peatón,Turismo,Home,Passatger,41,Herida leve,4585808.01,433936.57
2013S005288,Tarde,18,No es causa del peatón,Bicicleta,Home,Conductor,20,Herida leve,4580123.45,427496.00
2013S005292,Tarde,20,No es causa del peatón,Bicicleta,Dona,Conductor,15,Herida leve,4582146.83,430648.25
2013S005796,Matutino,12,Otras,Furgoneta,Home,Vianant,2,Herida leve,4582324.19,428107.57
2013S005798,Noche,23,No es causa del peatón,Ciclomotor,Home,Conductor,33,Herida leve,4582931.95,429957.08
2013S005800,Matutino,12,No es causa del peatón,Turismo,Dona,Passatger,41,Herida leve,4582102.04,430201.20
2013S006263,Tarde,20,No es causa del peatón,Bicicleta,Dona,Vianant,61,Herida leve,4581839.64,432803.97
2013S006279,Matutino,12,No es causa del peatón,Motocicleta,Home,Conductor,Desconegut,Herida leve,4580585.39,429205.55
2013S006281,Matutino,11,No es causa del peatón,Ciclomotor,Home,Conductor,51,Herida leve,4584277.02,431157.95
2013S006287,Tarde,14,No es causa del peatón,Turismo,Dona,Conductor,23,Herida leve,4588832.04,431848.56
2013S005311,Matutino,13,No es causa del peatón,Turismo,Dona,Conductor,56,Herida leve,4581979.14,430256.11
2013S005323,Noche,4,Cruzar fuera de paso peatonal,"Camión <= 3,5 Tm",Home,Vianant,28,Herida leve,4582213.82,431701.82
2013S005327,Tarde,14,No es causa del peatón,Turismo,Home,Conductor,55,Herida leve,4580691.04,430516.06
2013S005825,Tarde,20,Transitar a pie por calzada,Turismo,Dona,Vianant,10,Herida leve,4589106.04,432170.83
2013S005829,Tarde,21,No es causa del peatón,Turismo,Home,Passatger,38,Herida leve,4587728.63,428977.14
2013S005831,Noche,2,No es causa del peatón,Taxi,Home,Conductor,58,Herida leve,4584520.48,428730.59
2013S005834,Matutino,12,No es causa del peatón,Motocicleta,Home,Conductor,34,Herida leve,4582183.94,429632.76
2013S006298,Tarde,20,No es causa del peatón,Motocicleta,Dona,Passatger,22,Herida leve,4585920.51,431886.13
2013S006304,Tarde,14,No es causa del peatón,Taxi,Home,Passatger,31,Herida leve,4581781.49,427163.40
2013S004824,Matutino,12,No es causa del peatón,Autobús,Home,Passatger,44,Herida leve,4582682.86,428005.61
2013S004833,Tarde,18,No es causa del peatón,Motocicleta,Home,Conductor,22,Herida leve,4581018.57,431431.93
2013S004838,Tarde,17,No es causa del peatón,Ciclomotor,Dona,Passatger,29,Herida leve,4580811.22,430618.58
2013S005356,Tarde,19,No es causa del peatón,Turismo,Home,Conductor,43,Herida leve,4583823.22,434241.83
2013S005358,Noche,22,No es causa del peatón,Motocicleta,Dona,Conductor,28,Herida leve,4584195.38,428272.81
2013S005361,Matutino,9,No es causa del peatón,Ciclomotor,Dona,Conductor,31,Herida leve,4587018.83,428541.45
2013S005838,Tarde,15,No es causa del peatón,Turismo,Home,Conductor,25,Herida leve,4583290.55,432338.09
2013S005845,Noche,23,No es causa del peatón,Furgoneta,Dona,Passatger,27,Herida leve,4586113.03,431887.81
2013S006321,Tarde,14,No es causa del peatón,Bicicleta,Home,Conductor,51,Herida leve,4584441.01,432553.24
2013S006337,Tarde,17,No es causa del peatón,Motocicleta,Home,Conductor,23,Herida leve,4582345.91,432900.47
2013S004860,Tarde,16,No es causa del peatón,Motocicleta,Home,Conductor,24,Herida leve,4589257.32,431953.21
2013S004878,Matutino,8,No es causa del peatón,Turismo,Dona,Conductor,59,Herida leve,4583780.76,431803.14
2013S005387,Tarde,20,No es causa del peatón,Ciclomotor,Dona,Passatger,25,Herida leve,4578495.77,427671.16
2013S005392,Tarde,20,No es causa del peatón,Motocicleta,Home,Conductor,33,Herida leve,4582349.44,429149.19
2013S005870,Matutino,13,No es causa del peatón,Motocicleta,Home,Vianant,23,Herida leve,4581688.63,432055.85
2013S005887,Matutino,10,No es causa del peatón,Turismo,Home,Conductor,48,Herida leve,4583545.47,427993.36
2013S006354,Noche,23,No es causa del peatón,Motocicleta,Home,Conductor,32,Herida leve,4588012.25,432071.37
2013S006363,Matutino,13,No es causa del peatón,Turismo,Home,Conductor,80,Herida leve,4584229.15,428469.20
2013S006369,Tarde,20,No es causa del peatón,Turismo,Home,Passatger,29,Herida leve,4586024.95,428066.39
2013S004893,Tarde,15,No es causa del peatón,Motocicleta,Home,Conductor,59,Herida leve,4586805.40,430851.35
2013S005403,Matutino,8,No es causa del peatón,Motocicleta,Dona,Conductor,24,Herida leve,4582865.88,429147.21
2013S005405,Matutino,12,No es causa del peatón,Furgoneta,Dona,Conductor,51,Herida leve,4583618.35,426227.76
2013S005899,Tarde,15,No es causa del peatón,Otros vehíc. a motor,Home,Vianant,54,Herida grave,4575926.05,426285.53
2013S005905,Noche,0,No es causa del peatón,Turismo,Home,Passatger,20,Herida leve,4587533.68,427752.28
2013S005911,Tarde,16,No es causa del peatón,Motocicleta,Home,Conductor,39,Herida leve,4584187.02,430723.49
2013S005934,Tarde,21,No es causa del peatón,Motocicleta,Home,Conductor,18,Herida leve,4587208.06,429510.79
2013S006394,Tarde,17,Otras,Turismo,Home,Vianant,19,Herida leve,4581912.39,430428.14
2013S006403,Matutino,12,Cruzar fuera de paso peatonal,Motocicleta,Home,Conductor,47,Herida leve,4586051.59,433784.24
2013S004917,Matutino,9,No es causa del peatón,Turismo,Dona,Passatger,35,Herida leve,4582448.34,426972.29
2013S004920,Matutino,11,No es causa del peatón,Bicicleta,Home,Conductor,15,Herida leve,4585519.75,433847.28
2013S004937,Noche,5,No es causa del peatón,Turismo,Home,Conductor,22,Herida leve,4582458.24,427052.13
2013S005430,Tarde,18,No es causa del peatón,Turismo,Home,Conductor,61,Herida leve,4586127.83,428103.45
2013S005432,Tarde,18,No es causa del peatón,Motocicleta,Home,Conductor,45,Herida leve,4586326.43,431346.53
2013S005439,Tarde,21,No es causa del peatón,Ciclomotor,Home,Conductor,29,Herida leve,4583996.88,431101.37
2013S005453,Matutino,13,No es causa del peatón,Ciclomotor,Dona,Conductor,19,Herida leve,4583219.95,429433.98
2013S005951,Matutino,11,No es causa del peatón,Motocicleta,Home,Conductor,55,Herida leve,4585072.31,430398.23
2013S006445,Matutino,12,Desobedecer Semáforo,Turismo,Dona,Vianant,65,Herida leve,4582581.96,430784.69
2013S006448,Matutino,12,No es causa del peatón,Ciclomotor,Dona,Conductor,25,Herida leve,4582653.55,432406.46
2013S004971,Tarde,20,No es causa del peatón,Turismo,Home,Conductor,37,Herida leve,4583059.76,430284.40
2013S005467,Tarde,18,No es causa del peatón,Motocicleta,Home,Conductor,45,Herida leve,4586911.08,430583.09
2013S005472,Tarde,19,No es causa del peatón,Turismo,Dona,Passatger,52,Herida leve,4586697.17,429675.94
2013S005488,Matutino,9,No es causa del peatón,Bicicleta,Home,Conductor,34,Herida leve,4587747.75,431849.89
2013S005489,Matutino,9,No es causa del peatón,Motocicleta,Home,Conductor,33,Herida leve,4584655.85,432106.39
2013S005496,Tarde,14,No es causa del peatón,Motocicleta,Home,Conductor,26,Herida leve,4586189.34,431489.83
2013S005986,Matutino,10,No es causa del peatón,Turismo,Home,Vianant,62,Herida leve,4580870.75,430989.45
2013S005989,Tarde,14,No es causa del peatón,Motocicleta,Dona,Conductor,25,Herida leve,4583915.31,429107.34
2013S006456,Tarde,15,No es causa del peatón,Motocicleta,Home,Conductor,42,Herida leve,4586074.25,431536.69
2013S006469,Matutino,6,No es causa del peatón,Motocicleta,Home,Conductor,47,Herida leve,4582782.46,431545.14
2013S004983,Matutino,12,No es causa del peatón,Motocicleta,Home,Conductor,25,Herida leve,4583792.50,432234.50
2013S005008,Matutino,9,No es causa del peatón,Motocicleta,Home,Conductor,72,Herida leve,4583030.02,430055.88
2013S005500,Tarde,21,No es causa del peatón,Ciclomotor,Home,Conductor,22,Herida leve,4585496.43,427358.42
2013S005500,Tarde,21,No es causa del peatón,Ciclomotor,Dona,Passatger,18,Herida leve,4585496.43,427358.42
2013S005508,Tarde,14,No es causa del peatón,Motocicleta,Dona,Passatger,33,Herida leve,4582753.86,432507.14
2013S005509,Tarde,18,No es causa del peatón,Motocicleta,Home,Conductor,28,Herida leve,4582036.00,431289.48
2013S005516,Noche,2,No es causa del peatón,Autobús,Home,Vianant,20,Herida leve,4582769.73,433262.90
2013S006024,Matutino,6,No es causa del peatón,Motocicleta,Home,Conductor,65,Herida leve,4584975.04,429679.30
2013S006032,Matutino,12,No es causa del peatón,Motocicleta,Home,Conductor,29,Herida leve,4582275.11,430347.90
2013S006490,Noche,1,No es causa del peatón,Turismo,Home,Conductor,48,Herida leve,4582777.79,431476.64
2013S006503,Tarde,14,No es causa del peatón,Ciclomotor,Home,Conductor,20,Herida leve,4585038.20,432461.48
2013S006508,Tarde,16,No es causa del peatón,Turismo,Home,Passatger,22,Herida leve,4581022.56,430759.39
2013S005014,Matutino,13,No es causa del peatón,Turismo,Dona,Passatger,21,Herida leve,4588547.00,433347.04
2013S005015,Tarde,14,No es causa del peatón,Motocicleta,Home,Conductor,64,Herida leve,4582876.92,430465.81
2013S005019,Tarde,16,No es causa del peatón,Motocicleta,Home,Conductor,40,Herida leve,4582836.31,430055.90
2013S005028,Tarde,19,No es causa del peatón,Motocicleta,Home,Conductor,50,Herida leve,4583348.83,428448.77
2013S005529,Tarde,14,No es causa del peatón,Motocicleta,Home,Conductor,35,Herida leve,4583069.83,429142.17
2013S005534,Tarde,17,No es causa del peatón,Motocicleta,Dona,Conductor,29,Herida leve,4588987.38,432458.29
2013S005545,Matutino,7,Cruzar fuera de paso peatonal,Turismo,Home,Vianant,19,Herida leve,4582013.24,425960.22
2013S005547,Matutino,7,No es causa del peatón,Motocicleta,Dona,Vianant,82,Herida leve,4587049.63,431851.35
2013S006057,Matutino,13,No es causa del peatón,Bicicleta,Home,Conductor,34,Herida leve,4581363.67,431156.88
2013S006061,Tarde,20,No es causa del peatón,Turismo,Dona,Vianant,51,Herida leve,4589228.78,432449.51
2013S006067,Noche,0,Desobedecer Semáforo,Ciclomotor,Home,Conductor,40,Herida leve,4582460.28,430451.20
2013S006532,Tarde,21,No es causa del peatón,Motocicleta,Home,Conductor,32,Herida leve,4579817.43,427840.47
2013S005058,Tarde,15,No es causa del peatón,Ciclomotor,Home,Conductor,36,Herida leve,4587107.25,431120.38
2013S005065,Tarde,19,No es causa del peatón,Ciclomotor,Home,Conductor,47,Herida leve,4580986.81,428389.28
2013S005556,Matutino,13,No es causa del peatón,Taxi,Home,Vianant,8,Herida leve,4584743.12,430872.46
2013S005570,Tarde,19,No es causa del peatón,Motocicleta,Home,Conductor,22,Herida leve,4583548.62,433775.91
2013S006557,Noche,5,No es causa del peatón,Turismo,Home,Conductor,49,Herida leve,4588399.45,432155.63
2013S006560,Matutino,8,No es causa del peatón,Turismo,Dona,Conductor,28,Herida leve,4583949.43,426130.71
2013S006573,Tarde,19,No es causa del peatón,Motocicleta,Home,Conductor,37,Herida leve,4586038.14,433223.86
2013S005098,Tarde,18,No es causa del peatón,Motocicleta,Home,Conductor,37,Herida leve,4579046.22,428472.03
2013S005593,Tarde,16,No es causa del peatón,Motocicleta,Home,Conductor,55,Herida leve,4588420.55,432278.13
2013S005595,Tarde,17,No es causa del peatón,Motocicleta,Home,Conductor,34,Herida leve,4583618.55,427746.55
2013S005599,Tarde,18,No es causa del peatón,Motocicleta,Home,Conductor,32,Herida leve,4580872.22,430972.34
2013S005601,Tarde,18,No es causa del peatón,Motocicleta,Home,Conductor,32,Herida leve,4587332.77,431412.51
2013S005605,Tarde,20,No es causa del peatón,Ciclomotor,Dona,Passatger,38,Herida leve,4582234.02,431095.78
2013S005620,Matutino,13,No es causa del peatón,Motocicleta,Home,Conductor,41,Herida leve,4582591.38,430395.63
2013S004600,Tarde,19,No es causa del peatón,Turismo,Home,Conductor,25,Herida leve,4588798.88,431673.89
2013S004605,Matutino,11,No es causa del peatón,Motocicleta,Home,Conductor,37,Herida leve,4583344.70,431784.45
2013S004610,Matutino,13,Cruzar fuera de paso peatonal,Turismo,Dona,Vianant,76,Herida leve,4589254.28,432612.25
2013S007620,Tarde,19,Desobedecer Semáforo,Turismo,Home,Vianant,21,Herida leve,4581003.19,427351.59
2013S007622,Noche,0,No es causa del peatón,Ciclomotor,Dona,Conductor,25,Herida leve,4584655.85,432106.39
2013S008614,Noche,22,No es causa del peatón,Motocicleta,Home,Conductor,44,Herida leve,4581957.52,428985.74
