IdExpediente,Turno,Hora,Causa_de_Accidente,Tipo_VehImplicado,Sexo,Edad,TipoPersona,Situacion,SeriedadAcc,CoordenadaUTM_X,CoordenadaUTM_Y,Longitud,Latitud
2018S003258,Tarde,14,No es causa del peatón,Motocicleta,Home,41,Conductor,Presentat,"Leve, hospitalización hasta 24h",434371.96,4583978.79,2.213735,41.402829
2018S003260,Matutino,13,No es causa del peatón,Ciclomotor,Home,32,Conductor,Presentat,"Leve, asistencia en el lugar",431234.97,4587399.7,2.17582,41.433378000000005
2018S003262,Tarde,16,No es causa del peatón,AutobĂşs,Dona,47,Passatger,Desconegut,"Leve, hospitalización hasta 24h",428675.41,4581275.47,2.1459099999999998,41.377996
2018S003262,Tarde,16,No es causa del peatón,AutobĂşs,Dona,57,Passatger,Desconegut,"Leve, hospitalización hasta 24h",428675.41,4581275.47,2.1459099999999998,41.377996
2018S003263,Matutino,13,No es causa del peatón,Turisme,Home,24,Vianant,Desconegut,"Leve, hospitalización hasta 24h",431259.15,4583419.25,2.176562,41.397529
2018S003264,Matutino,10,No es causa del peatón,AutobĂşs,Dona,15,Vianant,Desconegut,"Leve, hospitalización hasta 24h",428458.71,4579056.19,2.143581,41.357988
2018S003264,Matutino,10,No es causa del peatón,AutobĂşs,Home,49,Vianant,Desconegut,"Leve, hospitalización hasta 24h",428458.71,4579056.19,2.143581,41.357988
2018S003265,Tarde,16,No es causa del peatón,Ciclomotor,Dona,31,Conductor,Presentat,"Leve, hospitalización hasta 24h",431584.36,4581467.16,2.180673,41.379975
2018S003266,Tarde,14,No es causa del peatón,Motocicleta,Home,53,Conductor,Presentat,"Leve, hospitalización hasta 24h",430754.91,4583645.44,2.170505,41.399522999999995
2018S003268,Tarde,15,No es causa del peatón,Turisme,Dona,44,Conductor,Presentat,"Leve, rechaza asistencia",433723.92,4585600.72,2.205805,41.417384000000006
2018S003269,Matutino,13,Cruzar fuera de paso peatonal,Ciclomotor,Dona,13,Vianant,Desconegut,"Leve, hospitalización hasta 24h",429869.06,4586564.77,2.15957,41.425740000000005
2018S003269,Matutino,13,Cruzar fuera de paso peatonal,Ciclomotor,Home,22,Conductor,Presentat,"Leve, asistencia en el lugar",429869.06,4586564.77,2.15957,41.425740000000005
2018S003270,Tarde,16,No es causa del peatón,Motocicleta,Home,54,Conductor,Presentat,"Leve, hospitalización hasta 24h",428740.74,4584909.17,2.1462630000000003,41.410728999999996
2018S003271,Tarde,18,No es causa del peatón,Motocicleta,Home,51,Conductor,Presentat,"Leve, hospitalización hasta 24h",431463.86,4583995.65,2.178945,41.402738
2018S003272,Tarde,17,No es causa del peatón,Ciclomotor,Home,29,Conductor,Presentat,"Leve, hospitalización hasta 24h",433997.83,4583686.49,2.209291,41.400166
2018S003273,Tarde,15,No es causa del peatón,Motocicleta,Dona,26,Conductor,Presentat,"Leve, hospitalización hasta 24h",428543.52,4582641.99,2.144172,41.390291999999995
2018S003274,Tarde,17,No es causa del peatón,Motocicleta,Home,37,Conductor,Presentat,"Leve, asistencia en el lugar",426724.1,4582010.62,2.122488,41.384440999999995
2018S003275,Tarde,17,No es causa del peatón,Motocicleta,Dona,54,Conductor,Presentat,"Leve, hospitalización hasta 24h",426302.76,4584187.91,2.117184,41.404013
2018S003276,Tarde,16,No es causa del peatón,Furgoneta,Dona,70,Vianant,Desconegut,"Leve, hospitalización hasta 24h",433620.31,4587891.01,2.204314,41.438004
2018S003277,Tarde,17,No es causa del peatón,Turisme,Home,45,Conductor,Presentat,"Leve, hospitalización hasta 24h",427833.86,4583429.02,2.13559,41.397317
2018S003278,Tarde,19,No es causa del peatón,Motocicleta,Dona,55,Passatger,Desconegut,"Leve, hospitalización hasta 24h",433753.46,4588457.88,2.205845,41.44312
2018S003278,Tarde,19,No es causa del peatón,Motocicleta,Home,54,Conductor,Presentat,"Leve, hospitalización hasta 24h",433753.46,4588457.88,2.205845,41.44312
2018S003279,Tarde,21,No es causa del peatón,Motocicleta,Home,22,Conductor,Presentat,"Leve, hospitalización hasta 24h",433985.17,4584651.81,2.2090349999999996,41.408859
2018S003279,Tarde,21,No es causa del peatón,Motocicleta,Home,27,Passatger,Desconegut,"Leve, asistencia en el lugar",433985.17,4584651.81,2.2090349999999996,41.408859
2018S003279,Tarde,21,No es causa del peatón,Motocicleta,Home,31,Conductor,Presentat,"Leve, asistencia en el lugar",433985.17,4584651.81,2.2090349999999996,41.408859
2018S003280,Tarde,17,No es causa del peatón,Motocicleta,Home,33,Conductor,Presentat,"Leve, hospitalización hasta 24h",432513.77,4587964.52,2.191062,41.438573
2018S003281,Noche,22,No es causa del peatón,Motocicleta,Home,36,Conductor,Presentat,"Leve, hospitalización hasta 24h",429560.28,4578433.34,2.156821,41.352475
2018S003281,Noche,22,No es causa del peatón,Turisme,Home,39,Conductor,Presentat,"Leve, hospitalización hasta 24h",429560.28,4578433.34,2.156821,41.352475
2018S003282,Tarde,19,No es causa del peatón,Motocicleta,Home,38,Conductor,Presentat,"Leve, asistencia en el lugar",432115.47,4581735.28,2.186994,41.382435
2018S003282,Tarde,19,No es causa del peatón,Motocicleta,Home,53,Conductor,Presentat,"Leve, hospitalización hasta 24h",432115.47,4581735.28,2.186994,41.382435
2018S003283,Tarde,21,No es causa del peatón,Motocicleta,Home,27,Conductor,Presentat,"Leve, hospitalización hasta 24h",432516.87,4588270.92,2.191064,41.441333
2018S003284,Noche,23,No es causa del peatón,Motocicleta,Dona,30,Conductor,Presentat,"Leve, hospitalización hasta 24h",429270.14,4587461.07,2.152298,41.43376
2018S003284,Noche,23,No es causa del peatón,Motocicleta,Home,30,Passatger,Desconegut,"Leve, hospitalización hasta 24h",429270.14,4587461.07,2.152298,41.43376
2018S003285,Noche,1,No es causa del peatón,Turisme,Dona,33,Passatger,Desconegut,"Leve, hospitalización hasta 24h",430788.13,4579915.12,2.171329,41.365928000000004
2018S003285,Noche,1,No es causa del peatón,Turisme,Home,26,Passatger,Desconegut,"Leve, hospitalización hasta 24h",430788.13,4579915.12,2.171329,41.365928000000004
2018S003286,Noche,22,No es causa del peatón,Bicicleta,Home,29,Conductor,Presentat,"Leve, asistencia en el lugar",431137.73,4587060.17,2.1746950000000003,41.430310999999996
2018S003286,Noche,22,No es causa del peatón,Motocicleta,Home,60,Conductor,Presentat,"Leve, hospitalización hasta 24h",431137.73,4587060.17,2.1746950000000003,41.430310999999996
2018S003287,Noche,23,No es causa del peatón,Motocicleta,Dona,55,Passatger,Desconegut,"Leve, hospitalización hasta 24h",428955.67,4583115.8,2.149045,41.394596
2018S003287,Noche,23,No es causa del peatón,Motocicleta,Home,59,Conductor,Presentat,"Leve, hospitalización hasta 24h",428955.67,4583115.8,2.149045,41.394596
2018S003288,Noche,22,No es causa del peatón,Ciclomotor,Dona,44,Conductor,Presentat,"Leve, hospitalización hasta 24h",428288.24,4586022.15,2.140718,41.420713
2018S003289,Noche,4,No es causa del peatón,Taxi,Home,36,Conductor,Presentat,"Leve, hospitalización hasta 24h",431150.87,4582574.3,2.175363,41.38991
2018S003290,Matutino,8,No es causa del peatón,Turisme,Dona,28,Conductor,Presentat,"Leve, hospitalización hasta 24h",433363.25,4582786.07,2.2018,41.392004
2018S003291,Matutino,8,No es causa del peatón,Turisme,Dona,54,Passatger,Desconegut,"Leve, hospitalización hasta 24h",433092.71,4584796.53,2.198342,41.410089
2018S003292,Matutino,9,Desobedecer Semáforo,Motocicleta,Dona,25,Vianant,Desconegut,"Leve, asistencia en el lugar",431276.93,4583999.47,2.1767090000000002,41.402757
2018S003292,Matutino,9,Desobedecer Semáforo,Motocicleta,Home,25,Conductor,Presentat,"Leve, asistencia en el lugar",431276.93,4583999.47,2.1767090000000002,41.402757
2018S003294,Matutino,11,No es causa del peatón,Motocicleta,Dona,27,Conductor,Presentat,"Leve, asistencia en el lugar",431741.34,4583890.15,2.182277,41.401812
2018S003295,Matutino,11,No es causa del peatón,Motocicleta,Dona,22,Passatger,Desconegut,"Leve, hospitalización hasta 24h",428585.98,4581366.46,2.14483,41.378807
2018S003297,Matutino,11,Desobedecer Semáforo,Motocicleta,Home,60,Conductor,Presentat,"Leve, asistencia en el lugar",427720.97,4584034.01,2.134168,41.402756
2018S003297,Matutino,11,Desobedecer Semáforo,Motocicleta,Home,75,Vianant,Desconegut,"Leve, hospitalización hasta 24h",427720.97,4584034.01,2.134168,41.402756
2018S003298,Matutino,13,No es causa del peatón,Motocicleta,Dona,59,Passatger,Desconegut,"Leve, hospitalización hasta 24h",429914.38,4583230.13,2.160499,41.39571
2018S003298,Matutino,13,No es causa del peatón,Motocicleta,Home,61,Conductor,Presentat,"Leve, hospitalización hasta 24h",429914.38,4583230.13,2.160499,41.39571
2018S003299,Matutino,12,No es causa del peatón,Bicicleta,Dona,41,Conductor,Presentat,"Leve, asistencia en el lugar",430701.44,4584372.93,2.169782,41.406071000000004
2018S003300,Tarde,20,No es causa del peatón,Ciclomotor,Dona,37,Conductor,Presentat,"Leve, hospitalización hasta 24h",431167.04,4583702.85,2.1754279999999997,41.400076
2018S003301,Tarde,14,No es causa del peatón,"CamiĂł rĂ­gid > 3,5 tones",Home,44,Conductor,Presentat,"Leve, asistencia en el lugar",427910.07,4585404.43,2.136266,41.415115
2018S003302,Tarde,15,No es causa del peatón,"CamiĂł rĂ­gid <= 3,5 tones",Dona,42,Passatger,Desconegut,"Leve, hospitalización hasta 24h",434017.34,4587534.67,2.209105,41.434827
2018S003303,Tarde,16,No es causa del peatón,Motocicleta,Dona,30,Passatger,Desconegut,"Leve, hospitalización hasta 24h",428683.37,4580654.87,2.1460779999999997,41.372407
2018S003303,Tarde,16,No es causa del peatón,Motocicleta,Home,31,Conductor,Presentat,"Leve, hospitalización hasta 24h",428683.37,4580654.87,2.1460779999999997,41.372407
2018S003304,Tarde,15,No es causa del peatón,Taxi,Dona,82,Vianant,Desconegut,"Leve, hospitalización hasta 24h",431089.06,4584377.39,2.174419,41.406144
2018S003305,Tarde,14,No es causa del peatón,Turisme,Dona,31,Conductor,Presentat,"Leve, hospitalización hasta 24h",426082.19,4583902.0,2.1145810000000003,41.401416999999995
2018S003306,Matutino,13,No es causa del peatón,Motocicleta,Home,39,Conductor,Presentat,"Leve, hospitalización hasta 24h",425982.38,4583777.91,2.1134020000000002,41.400290999999996
2018S003306,Matutino,13,No es causa del peatón,Motocicleta,Home,39,Passatger,Desconegut,"Leve, hospitalización hasta 24h",425982.38,4583777.91,2.1134020000000002,41.400290999999996
2018S003307,Tarde,18,No es causa del peatón,Turisme,Dona,67,Vianant,Desconegut,"Leve, asistencia en el lugar",430239.81,4587633.57,2.1638830000000002,41.435398
2018S003308,Tarde,18,No es causa del peatón,Taxi,Dona,51,Vianant,Desconegut,"Leve, hospitalización hasta 24h",426102.51,4582988.53,2.114935,41.393192
2018S003309,Tarde,19,No es causa del peatón,AutobĂşs,Dona,24,Vianant,Desconegut,"Leve, hospitalización hasta 24h",431066.62,4582553.94,2.1743580000000002,41.389719
2018S003309,Tarde,19,No es causa del peatón,AutobĂşs,Dona,38,Vianant,Desconegut,"Leve, rechaza asistencia",431066.62,4582553.94,2.1743580000000002,41.389719
2018S003309,Tarde,19,No es causa del peatón,AutobĂşs,Home,12,Vianant,Desconegut,"Leve, hospitalización hasta 24h",431066.62,4582553.94,2.1743580000000002,41.389719
2018S003310,Tarde,20,No es causa del peatón,Bicicleta,Home,40,Conductor,Presentat,"Leve, hospitalización hasta 24h",432044.9,4583751.15,2.185924,41.400585
2018S003310,Tarde,20,No es causa del peatón,Turisme,Home,34,Conductor,Presentat,"Leve, hospitalización hasta 24h",432044.9,4583751.15,2.185924,41.400585
2018S003312,Noche,2,No es causa del peatón,Motocicleta,Home,31,Conductor,Presentat,"Leve, hospitalización hasta 24h",431309.44,4582046.75,2.17732,41.385172
2018S003314,Matutino,6,No es causa del peatón,Motocicleta,Home,44,Conductor,Presentat,"Leve, hospitalización hasta 24h",427871.64,4579858.44,2.136468,41.365161
2018S003315,Matutino,7,No es causa del peatón,Turisme,Home,37,Conductor,Presentat,"Leve, rechaza asistencia",428805.39,4580812.36,2.147519,41.373836
2018S003316,Matutino,9,No es causa del peatón,Motocicleta,Home,14,Passatger,Desconegut,"Leve, hospitalización hasta 24h",429532.24,4587130.92,2.1554729999999998,41.430809
2018S003316,Matutino,9,No es causa del peatón,Motocicleta,Home,53,Conductor,Presentat,"Leve, hospitalización hasta 24h",429532.24,4587130.92,2.1554729999999998,41.430809
2018S003317,Matutino,10,No es causa del peatón,Turisme,Dona,41,Passatger,Desconegut,"Leve, asistencia en el lugar",428270.55,4584213.39,2.140721,41.40442
2018S003317,Matutino,10,No es causa del peatón,Turisme,Dona,9,Passatger,Desconegut,"Leve, asistencia en el lugar",428270.55,4584213.39,2.140721,41.40442
2018S003317,Matutino,10,No es causa del peatón,Turisme,Home,70,Conductor,Presentat,"Leve, asistencia en el lugar",428270.55,4584213.39,2.140721,41.40442
2018S003318,Matutino,10,No es causa del peatón,Turisme,Dona,43,Passatger,Desconegut,"Leve, rechaza asistencia",431242.62,4580854.67,2.176656,41.374429
2018S003318,Matutino,10,No es causa del peatón,Turisme,Home,36,Conductor,Presentat,"Leve, rechaza asistencia",431242.62,4580854.67,2.176656,41.374429
2018S003318,Matutino,10,No es causa del peatón,Turisme,Home,8,Passatger,Desconegut,"Leve, hospitalización hasta 24h",431242.62,4580854.67,2.176656,41.374429
2018S003320,Tarde,14,No es causa del peatón,Motocicleta,Dona,26,Passatger,Desconegut,"Leve, hospitalización hasta 24h",431740.06,4584265.35,2.182219,41.405190999999995
2018S003320,Tarde,14,No es causa del peatón,Motocicleta,Home,33,Conductor,Presentat,"Leve, hospitalización hasta 24h",431740.06,4584265.35,2.182219,41.405190999999995
2018S003321,Tarde,15,No es causa del peatón,Motocicleta,Dona,41,Passatger,Desconegut,"Leve, asistencia en el lugar",432456.2,4585044.37,2.190699,41.412268
2018S003321,Tarde,15,No es causa del peatón,Motocicleta,Home,43,Conductor,Presentat,"Leve, asistencia en el lugar",432456.2,4585044.37,2.190699,41.412268
2018S003322,Tarde,16,No es causa del peatón,Motocicleta,Dona,24,Passatger,Desconegut,"Leve, hospitalización hasta 24h",431329.48,4582567.49,2.1775,41.389864
2018S003323,Tarde,18,No es causa del peatón,Turisme,Dona,68,Passatger,Desconegut,"Leve, hospitalización hasta 24h",430297.56,4580074.6,2.165445,41.367321999999994
2018S003324,Noche,22,No es causa del peatón,Furgoneta,Home,40,Passatger,Desconegut,"Leve, asistencia en el lugar",428034.16,4584036.69,2.137914,41.402808
2018S003324,Noche,22,No es causa del peatón,Furgoneta,Home,43,Conductor,Presentat,"Leve, asistencia en el lugar",428034.16,4584036.69,2.137914,41.402808
2018S003324,Noche,22,No es causa del peatón,Furgoneta,Home,48,Passatger,Desconegut,"Leve, asistencia en el lugar",428034.16,4584036.69,2.137914,41.402808
2018S003324,Noche,22,No es causa del peatón,Turisme,Home,22,Conductor,Presentat,"Leve, asistencia en el lugar",428034.16,4584036.69,2.137914,41.402808
2018S003326,Matutino,7,No es causa del peatón,Motocicleta,Dona,36,Conductor,Presentat,"Leve, asistencia en el lugar",429410.06,4583228.71,2.154467,41.395653
2018S003326,Matutino,7,No es causa del peatón,Motocicleta,Home,54,Conductor,Presentat,"Leve, hospitalización hasta 24h",429410.06,4583228.71,2.154467,41.395653
2018S003327,Matutino,8,No es causa del peatón,Ciclomotor,Home,53,Conductor,Presentat,"Leve, hospitalización hasta 24h",430022.75,4582583.06,2.16187,41.389891
2018S003328,Matutino,8,No es causa del peatón,Motocicleta,Home,27,Conductor,Presentat,"Leve, asistencia en el lugar",427182.18,4582397.86,2.12792,41.387971
2018S003329,Matutino,9,No es causa del peatón,Motocicleta,Home,29,Conductor,Presentat,"Leve, asistencia en el lugar",429499.21,4582430.81,2.155626,41.388474
2018S003330,Matutino,8,No es causa del peatón,Motocicleta,Home,62,Conductor,Presentat,"Leve, hospitalización hasta 24h",429382.37,4586268.45,2.153781,41.423028
2018S003331,Matutino,9,No es causa del peatón,Motocicleta,Dona,27,Conductor,Presentat,"Leve, asistencia en el lugar",428426.74,4581528.37,2.142907,41.380251
2018S003333,Matutino,10,No es causa del peatón,Motocicleta,Home,60,Conductor,Presentat,"Leve, hospitalización hasta 24h",429836.05,4582774.51,2.159615,41.391599
2018S003334,Matutino,12,No es causa del peatón,Motocicleta,Home,25,Conductor,Presentat,"Leve, hospitalización hasta 24h",429745.73,4581524.23,2.15868,41.38033
2018S003335,Matutino,11,No es causa del peatón,AutobĂşs,Dona,69,Passatger,Desconegut,"Leve, asistencia en el lugar",427269.91,4581441.24,2.129084,41.379363
2018S003336,Matutino,12,No es causa del peatón,Motocicleta,Dona,30,Passatger,Desconegut,"Leve, asistencia en el lugar",431076.4,4583988.83,2.174311,41.402644
2018S003336,Matutino,12,No es causa del peatón,Motocicleta,Dona,51,Conductor,Presentat,"Leve, rechaza asistencia",431076.4,4583988.83,2.174311,41.402644
2018S003336,Matutino,12,No es causa del peatón,Motocicleta,Home,30,Conductor,Presentat,"Leve, asistencia en el lugar",431076.4,4583988.83,2.174311,41.402644
2018S003337,Matutino,12,No es causa del peatón,Motocicleta,Home,31,Conductor,Presentat,"Leve, asistencia en el lugar",429132.32,4583853.99,2.151072,41.40126
2018S003338,Matutino,13,No es causa del peatón,Motocicleta,Home,25,Conductor,Presentat,"Leve, asistencia en el lugar",428816.13,4583117.25,2.147376,41.394596
2018S003339,Tarde,14,No es causa del peatón,Turisme,Dona,61,Passatger,Desconegut,"Leve, hospitalización hasta 24h",433211.5,4582488.33,2.200018,41.389309000000004
2018S003339,Tarde,14,No es causa del peatón,Turisme,Home,63,Conductor,Presentat,"Leve, asistencia en el lugar",433211.5,4582488.33,2.200018,41.389309000000004
2018S003340,Tarde,14,No es causa del peatón,Turisme,Dona,27,Passatger,Desconegut,"Leve, hospitalización hasta 24h",430109.8,4582647.34,2.162904,41.390478
2018S003340,Tarde,14,No es causa del peatón,Turisme,Dona,28,Conductor,Presentat,"Leve, hospitalización hasta 24h",430109.8,4582647.34,2.162904,41.390478
2018S003341,Matutino,13,No es causa del peatón,Motocicleta,Home,35,Conductor,Presentat,"Leve, hospitalización hasta 24h",430496.37,4582502.27,2.167544,41.389205
2018S003342,Tarde,16,No es causa del peatón,Motocicleta,Home,41,Conductor,Presentat,"Leve, hospitalización hasta 24h",430808.33,4579990.0,2.1715619999999998,41.366603999999995
2018S003343,Tarde,18,No es causa del peatón,Ciclomotor,Dona,35,Conductor,Presentat,"Leve, hospitalización hasta 24h",428875.47,4581460.32,2.1482810000000003,41.379678000000006
2018S003344,Tarde,16,No es causa del peatón,Turisme,Dona,85,Vianant,Desconegut,"Leve, asistencia en el lugar",428409.41,4582129.0,2.1426279999999998,41.385659000000004
2018S003345,Tarde,19,No es causa del peatón,Motocicleta,Dona,59,Passatger,Desconegut,"Grave, hospitalización superior 24h",429382.37,4586268.45,2.153781,41.423028
2018S003345,Tarde,19,No es causa del peatón,Motocicleta,Home,55,Conductor,Presentat,"Leve, hospitalización hasta 24h",429382.37,4586268.45,2.153781,41.423028
2018S003346,Tarde,18,No es causa del peatón,Motocicleta,Home,46,Conductor,Presentat,"Leve, hospitalización hasta 24h",429836.05,4582774.51,2.159615,41.391599
2018S003347,Tarde,19,No es causa del peatón,Ciclomotor,Dona,33,Conductor,Presentat,"Leve, asistencia en el lugar",430640.2,4581282.62,2.169404,41.378232000000004
2018S003348,Tarde,18,No es causa del peatón,Turisme,Dona,60,Conductor,Presentat,"Leve, asistencia en el lugar",428296.55,4577849.21,2.141785,41.347103000000004
2018S003349,Tarde,20,No es causa del peatón,Motocicleta,Home,35,Conductor,Presentat,"Leve, hospitalización hasta 24h",431919.55,4581929.16,2.184629,41.384165
2018S003350,Noche,22,No es causa del peatón,Bicicleta,Home,28,Conductor,Presentat,"Leve, rechaza asistencia",430410.3,4583715.96,2.166375,41.400128
2018S003350,Noche,22,No es causa del peatón,Motocicleta,Dona,23,Passatger,Desconegut,"Leve, hospitalización hasta 24h",430410.3,4583715.96,2.166375,41.400128
2018S003350,Noche,22,No es causa del peatón,Motocicleta,Home,34,Conductor,Presentat,"Leve, hospitalización hasta 24h",430410.3,4583715.96,2.166375,41.400128
2018S003351,Noche,22,No es causa del peatón,Motocicleta,Home,37,Conductor,Presentat,"Leve, hospitalización hasta 24h",430860.36,4584700.85,2.171646,41.409038
2018S003353,Noche,2,No es causa del peatón,Turisme,Home,38,Conductor,Presentat,"Leve, asistencia en el lugar",429090.57,4580529.18,2.150962,41.371311
2018S003355,Matutino,6,No es causa del peatón,Taxi,Home,36,Passatger,Desconegut,"Leve, hospitalización hasta 24h",430987.16,4582551.3,2.1734080000000002,41.389688
2018S003355,Matutino,6,No es causa del peatón,Taxi,Home,44,Passatger,Desconegut,"Leve, hospitalización hasta 24h",430987.16,4582551.3,2.1734080000000002,41.389688
2018S003356,Matutino,10,No es causa del peatón,Motocicleta,Home,36,Conductor,Presentat,"Leve, hospitalización hasta 24h",434182.4,4584425.14,2.211419,41.406834
2018S003356,Matutino,10,No es causa del peatón,Turisme,Dona,39,Conductor,Presentat,"Leve, hospitalización hasta 24h",434182.4,4584425.14,2.211419,41.406834
2018S003357,Matutino,11,Cruzar fuera de paso peatonal,Motocicleta,Home,84,Vianant,Desconegut,"Leve, asistencia en el lugar",429292.19,4583959.63,2.152972,41.402225
2018S003359,Tarde,20,No es causa del peatón,Turisme,Dona,25,Conductor,Presentat,"Leve, hospitalización hasta 24h",433499.34,4588462.36,2.202803,41.44314
2018S003359,Tarde,20,No es causa del peatón,Turisme,Home,26,Passatger,Desconegut,"Leve, hospitalización hasta 24h",433499.34,4588462.36,2.202803,41.44314
2018S003360,Tarde,14,No es causa del peatón,Turisme,Dona,25,Passatger,Desconegut,"Leve, hospitalización hasta 24h",427954.95,4582701.1,2.137125,41.390772
2018S003360,Tarde,14,No es causa del peatón,Turisme,Dona,26,Passatger,Desconegut,"Leve, hospitalización hasta 24h",427954.95,4582701.1,2.137125,41.390772
2018S003360,Tarde,14,No es causa del peatón,Turisme,Dona,29,Passatger,Desconegut,"Leve, hospitalización hasta 24h",427954.95,4582701.1,2.137125,41.390772
2018S003360,Tarde,14,No es causa del peatón,Turisme,Dona,31,Conductor,Presentat,"Leve, hospitalización hasta 24h",427954.95,4582701.1,2.137125,41.390772
2018S003361,Tarde,14,Desobedecer Semáforo,AutobĂşs,Dona,36,Passatger,Desconegut,"Leve, asistencia en el lugar",430033.6,4582049.28,2.162061,41.385084
2018S003361,Tarde,14,Desobedecer Semáforo,AutobĂşs,Dona,40,Passatger,Desconegut,"Leve, asistencia en el lugar",430033.6,4582049.28,2.162061,41.385084
2018S003361,Tarde,14,Desobedecer Semáforo,AutobĂşs,Dona,50,Passatger,Desconegut,"Leve, asistencia en el lugar",430033.6,4582049.28,2.162061,41.385084
2018S003361,Tarde,14,Desobedecer Semáforo,AutobĂşs,Dona,54,Passatger,Desconegut,"Leve, asistencia en el lugar",430033.6,4582049.28,2.162061,41.385084
2018S003361,Tarde,14,Desobedecer Semáforo,AutobĂşs,Home,44,Passatger,Desconegut,"Leve, asistencia en el lugar",430033.6,4582049.28,2.162061,41.385084
2018S003361,Tarde,14,Desobedecer Semáforo,AutobĂşs,Home,8,Passatger,Desconegut,"Leve, asistencia en el lugar",430033.6,4582049.28,2.162061,41.385084
2018S003362,Tarde,17,No es causa del peatón,Motocicleta,Home,51,Conductor,Presentat,"Leve, hospitalización hasta 24h",425478.83,4581668.43,2.107638,41.381245
2018S003363,Tarde,18,No es causa del peatón,Motocicleta,Home,32,Conductor,Presentat,"Leve, hospitalización hasta 24h",429020.19,4584721.33,2.149629,41.409062
2018S003364,Tarde,20,No es causa del peatón,Motocicleta,Home,41,Conductor,Presentat,"Leve, hospitalización hasta 24h",429768.54,4586546.08,2.158369,41.425562
2018S003365,Tarde,21,No es causa del peatón,Motocicleta,Home,30,Conductor,Presentat,"Leve, hospitalización hasta 24h",428620.39,4583304.62,2.145013,41.396267
2018S003366,Tarde,21,No es causa del peatón,Motocicleta,Dona,42,Conductor,Presentat,"Leve, rechaza asistencia",430513.3,4584377.3,2.1675310000000003,41.406094
2018S003367,Tarde,21,No es causa del peatón,Turisme,Home,80,Vianant,Desconegut,"Leve, hospitalización hasta 24h",429209.09,4584870.11,2.151871,41.410418
2018S003368,Noche,23,No es causa del peatón,Bicicleta,Home,23,Conductor,Presentat,"Leve, rechaza asistencia",426780.07,4581034.2,2.123275,41.375652
2018S003369,Noche,22,No es causa del peatón,Motocicleta,Dona,20,Passatger,Desconegut,"Leve, hospitalización hasta 24h",430852.19,4584805.77,2.171536,41.409982
2018S003369,Noche,22,No es causa del peatón,Motocicleta,Home,20,Conductor,Presentat,"Leve, asistencia en el lugar",430852.19,4584805.77,2.171536,41.409982
2018S003370,Noche,0,No es causa del peatón,Motocicleta,Home,25,Conductor,Presentat,"Leve, asistencia en el lugar",430978.26,4583706.76,2.1731700000000003,41.400095
2018S003371,Matutino,8,No es causa del peatón,Motocicleta,Home,23,Conductor,Presentat,"Leve, hospitalización hasta 24h",433342.42,4584710.53,2.201339,41.409335
2018S003372,Matutino,8,No es causa del peatón,Ciclomotor,Dona,41,Conductor,Presentat,"Leve, asistencia en el lugar",430005.45,4583130.22,2.1616,41.394818
2018S003373,Matutino,8,No es causa del peatón,Motocicleta,Home,26,Conductor,Presentat,"Leve, asistencia en el lugar",428214.25,4585103.22,2.139941,41.41243
2018S003373,Matutino,8,No es causa del peatón,Motocicleta,Home,39,Vianant,Desconegut,"Leve, asistencia en el lugar",428214.25,4585103.22,2.139941,41.41243
2018S003374,Matutino,8,No es causa del peatón,Motocicleta,Home,33,Conductor,Presentat,"Leve, asistencia en el lugar",432107.01,4584731.89,2.186556,41.409424
2018S003375,Matutino,10,No es causa del peatón,Motocicleta,Dona,47,Conductor,Presentat,"Leve, asistencia en el lugar",428292.71,4585805.75,2.140797,41.418764
2018S003376,Matutino,9,Cruzar fuera de paso peatonal,Furgoneta,Dona,72,Vianant,Desconegut,"Leve, hospitalización hasta 24h",430893.48,4581748.56,2.1723790000000003,41.38245
2018S003377,Matutino,10,No es causa del peatón,Motocicleta,Home,59,Conductor,Presentat,"Leve, hospitalización hasta 24h",430005.76,4583303.63,2.1615830000000003,41.39638
2018S003378,Matutino,10,No es causa del peatón,Motocicleta,Home,20,Conductor,Presentat,"Leve, asistencia en el lugar",428572.07,4580031.06,2.144821,41.366779
2018S003380,Matutino,10,No es causa del peatón,Motocicleta,Home,48,Conductor,Presentat,"Leve, asistencia en el lugar",432040.78,4583936.94,2.185853,41.402258
2018S003381,Matutino,11,No es causa del peatón,Motocicleta,Home,47,Conductor,Presentat,"Leve, hospitalización hasta 24h",431047.22,4580373.32,2.1743740000000003,41.370077
2018S003383,Matutino,11,No es causa del peatón,Motocicleta,Dona,32,Conductor,Presentat,"Leve, hospitalización hasta 24h",431209.99,4580625.8,2.1762919999999997,41.372365
2018S003384,Matutino,11,No es causa del peatón,Motocicleta,Home,28,Conductor,Presentat,"Leve, hospitalización hasta 24h",428453.5,4585367.65,2.142773,41.414833
2018S003386,Matutino,12,No es causa del peatón,Bicicleta,Home,23,Conductor,Presentat,"Leve, rechaza asistencia",429362.65,4580936.13,2.1541669999999997,41375.0
2018S003386,Matutino,12,No es causa del peatón,Bicicleta,Home,40,Vianant,Desconegut,"Leve, asistencia en el lugar",429362.65,4580936.13,2.1541669999999997,41375.0
2018S003387,Matutino,12,No es causa del peatón,AutobĂşs,Dona,80,Passatger,Desconegut,"Leve, hospitalización hasta 24h",428523.13,4586831.28,2.1434330000000004,41.428021
