IdExpediente,Turno,Hora,Causa_de_Accidente,Tipo_VehImplicado,Sexo,Edad,TipoPersona,Situacion,SeriedadAcc,CoordenadaUTM_X,CoordenadaUTM_Y,Longitud,Latitud
2017S001306,Tarde,18,No es causa del peatón,Motocicleta,Home,39,Conductor,Presentado,Herida leve,428133.33,4578208.73,2.139788,41.35032
2017S001307,Tarde,18,No es causa del peatón,Motocicleta,Dona,36,Passatger,Desconegut,Herida leve,427838,4580559.8,2.135982,41.371468
2017S001307,Tarde,18,No es causa del peatón,Motocicleta,Home,40,Conductor,Presentado,Herida leve,427838,4580559.8,2.135982,41.371468
2017S001308,Tarde,19,No es causa del peatón,Ciclomotor,Dona,53,Conductor,Presentado,Herida leve,429891.13,4583107.12,2.160234,41.394599
2017S001309,Tarde,19,No es causa del peatón,Motocicleta,Dona,44,Conductor,Presentado,Herida leve,427798.88,4583263.03,2.135181,41.395818
2017S001310,Tarde,20,No es causa del peatón,Motocicleta,Home,40,Conductor,Presentado,Herida leve,427955.84,4582892.75,2.137103,41.392491
2017S001311,Tarde,20,Cruzar fuera de paso peatonal,Turismo,Home,15,Vianant,Desconegut,Herida leve,432467.05,4586981.05,2.190612,41.429711
2017S001312,Tarde,21,No es causa del peatón,Motocicleta,Home,40,Conductor,Presentado,Herida leve,430056.96,4581724.72,2.162367,41.382157
2017S001313,Tarde,20,No es causa del peatón,Turismo,Dona,62,Conductor,Presentado,Herida leve,428198.08,4585313.96,2.139722,41.414318
2017S001313,Tarde,20,No es causa del peatón,Turismo,Dona,78,Conductor,Presentado,Herida leve,428198.08,4585313.96,2.139722,41.414318
2017S001314,Tarde,21,No es causa del peatón,Motocicleta,Home,39,Conductor,Presentado,Herida leve,430670.8,4585197.08,2.169311,41.41349
2017S001315,Noche,22,No es causa del peatón,Motocicleta,Home,24,Conductor,Presentado,Herida leve,433010.79,4588182.02,2.196977,41.440574
2017S001316,Tarde,20,No es causa del peatón,Motocicleta,Home,57,Conductor,Presentado,Herida leve,429230.34,4583249.14,2.152311,41.39582
2017S001317,Noche,23,No es causa del peatón,Bicicleta,Dona,20,Conductor,Presentado,Herida leve,431987.62,4583661.36,2.185241,41.399768
2017S001320,Matutino,7,No es causa del peatón,Turismo,Dona,43,Conductor,Presentado,Herida leve,431781.24,4589052.58,2.182168,41.448306
2017S001320,Matutino,7,No es causa del peatón,Turismo,Home,48,Conductor,Presentado,Herida leve,431781.24,4589052.58,2.182168,41.448306
2017S001321,Matutino,10,No es causa del peatón,Motocicleta,Dona,27,Passatger,Desconegut,Herida leve,430332.17,4583706.54,2.165439,41.400032
2017S001322,Matutino,9,No es causa del peatón,Bicicleta,Dona,42,Conductor,Presentado,Herida leve,428141,4582280.14,2.139401,41.386996
2017S001324,Matutino,11,No es causa del peatón,Motocicleta,Dona,21,Conductor,Presentado,Herida leve,428126.98,4580294.65,2.139457,41.369107
2017S001324,Matutino,11,No es causa del peatón,Motocicleta,Home,39,Conductor,Presentado,Herida leve,428126.98,4580294.65,2.139457,41.369107
2017S001325,Matutino,11,No es causa del peatón,Motocicleta,Home,29,Conductor,Presentado,Herida leve,433544.71,4588272.28,2.203358,41.441429
2017S001326,Matutino,11,No es causa del peatón,Turismo,Dona,31,Conductor,Presentado,Herida leve,427884.06,4584640.06,2.136046,41.408228
2017S001326,Matutino,11,No es causa del peatón,Turismo,Dona,32,Passatger,Desconegut,Herida leve,427884.06,4584640.06,2.136046,41.408228
2017S001326,Matutino,11,No es causa del peatón,Turismo,Dona,41,Passatger,Desconegut,Herida leve,427884.06,4584640.06,2.136046,41.408228
2017S001326,Matutino,11,No es causa del peatón,Turismo,Home,39,Conductor,Presentado,Herida leve,427884.06,4584640.06,2.136046,41.408228
2017S001326,Matutino,11,No es causa del peatón,Turismo,Home,55,Conductor,Presentado,Herida leve,427884.06,4584640.06,2.136046,41.408228
2017S001327,Matutino,11,No es causa del peatón,Motocicleta,Dona,31,Conductor,Presentado,Herida leve,430964.88,4586398.94,2.172692,41.424332
2017S001328,Matutino,12,No es causa del peatón,Motocicleta,Home,42,Conductor,Presentado,Herida leve,430209.62,4582055.95,2.164158,41.385151
2017S001329,Matutino,13,No es causa del peatón,Ciclomotor,Home,49,Conductor,Presentado,Herida leve,429707.73,4582447.68,2.158109,41.388638
2017S001330,Matutino,13,No es causa del peatón,Motocicleta,Home,23,Conductor,Presentado,Herida leve,429133.29,4582665.25,2.151219,41.390551
2017S001331,Matutino,13,No es causa del peatón,Motocicleta,Home,44,Conductor,Presentado,Herida leve,431977.6,4583292.44,2.185163,41.396444
2017S001332,Tarde,14,No es causa del peatón,Motocicleta,Home,36,Conductor,Presentado,Herida leve,431551.41,4583461.9,2.180048,41.39793
2017S001333,Tarde,14,No es causa del peatón,Turismo,Home,19,Conductor,Presentado,Herida leve,434313.7,4583894.96,2.213039,41.402061
2017S001333,Tarde,14,No es causa del peatón,Turismo,Home,37,Conductor,Presentado,Herida leve,434313.7,4583894.96,2.213039,41.402061
2017S001333,Tarde,14,No es causa del peatón,Turismo,Home,44,Conductor,Presentado,Herida leve,434313.7,4583894.96,2.213039,41.402061
2017S001333,Tarde,14,No es causa del peatón,Turismo,Home,45,Conductor,Presentado,Herida leve,434313.7,4583894.96,2.213039,41.402061
2017S001334,Matutino,13,No es causa del peatón,Motocicleta,Home,26,Conductor,Presentado,Herida leve,430134.24,4583216.6,2.163127,41.395601
2017S001335,Tarde,16,No es causa del peatón,Motocicleta,Home,55,Conductor,Presentado,Herida leve,428722.61,4579475,2.146679,41.361784
2017S001336,Tarde,15,No es causa del peatón,Motocicleta,Home,41,Conductor,Presentado,Herida leve,429505.42,4585122.6,2.155382,41.412713
2017S001338,Tarde,15,No es causa del peatón,Motocicleta,Home,42,Conductor,Presentado,Herida leve,428718.42,4583491.34,2.146158,41.397954
2017S001339,Tarde,16,No es causa del peatón,Motocicleta,Home,45,Conductor,Presentado,Herida leve,429791.92,4588053.93,2.158463,41.439137
2017S001340,Tarde,17,No es causa del peatón,Turismo,Dona,59,Passatger,Desconegut,Herida leve,427226.98,4583655.34,2.128292,41.399297
2017S001340,Tarde,17,No es causa del peatón,Turismo,Dona,63,Passatger,Desconegut,Herida leve,427226.98,4583655.34,2.128292,41.399297
2017S001341,Tarde,16,No es causa del peatón,Motocicleta,Home,35,Conductor,Presentado,Herida leve,429577.09,4582350.28,2.156566,41.387753
2017S001342,Tarde,17,No es causa del peatón,Turismo,Home,34,Conductor,Presentado,Herida leve,432796.1,4582779.02,2.195016,41.391893
2017S001342,Tarde,17,No es causa del peatón,Turismo,Home,38,Passatger,Desconegut,Herida leve,432796.1,4582779.02,2.195016,41.391893
2017S001343,Tarde,15,No es causa del peatón,Motocicleta,Home,Desconegut,Conductor,Presentado,Herida leve,432103.88,4581754.28,2.186843,41.382602
2017S001344,Tarde,18,Desobedecer Semáforo,Motocicleta,Dona,58,Vianant,Desconegut,Herida leve,430173.07,4580993.31,2.16385,41.375583
2017S001345,Tarde,18,No es causa del peatón,Turismo,Dona,70,Vianant,Desconegut,Herida leve,429479.13,4582932.17,2.155326,41.392986
2017S001346,Tarde,16,No es causa del peatón,Motocicleta,Dona,28,Conductor,Presentado,Herida leve,430583.63,4583212.58,2.168498,41.395604
2017S001348,Tarde,18,No es causa del peatón,Taxi,Dona,82,Passatger,Desconegut,Herida leve,430011.8,4587910.31,2.161113,41.437868
2017S001348,Tarde,18,No es causa del peatón,Taxi,Dona,Desconegut,Passatger,Desconegut,Herida leve,430011.8,4587910.31,2.161113,41.437868
2017S001349,Tarde,19,No es causa del peatón,Motocicleta,Dona,24,Conductor,Presentado,Herida leve,428428.37,4583876.11,2.142644,41.401396
2017S001350,Tarde,16,No es causa del peatón,Motocicleta,Dona,39,Conductor,Presentado,Herida leve,433299.55,4588799.68,2.200368,41.446155
2017S001351,Tarde,21,Desobedecer Semáforo,Ciclomotor,Dona,24,Vianant,Desconegut,Herida leve,430675.2,4585054.41,2.169388,41.412203
2017S001351,Tarde,21,Desobedecer Semáforo,Ciclomotor,Home,18,Conductor,Presentado,Herida leve,430675.2,4585054.41,2.169388,41.412203
2017S001352,Noche,22,No es causa del peatón,Motocicleta,Dona,10,Passatger,Desconegut,Herida leve,432065.3,4584755.11,2.186051,41.409628
2017S001352,Noche,22,No es causa del peatón,Motocicleta,Dona,43,Conductor,Presentado,Herida leve,432065.3,4584755.11,2.186051,41.409628
2017S001353,Noche,22,No es causa del peatón,Motocicleta,Home,25,Conductor,Presentado,Herida leve,431055.96,4588878.23,2.173497,41.446677
2017S001353,Noche,22,No es causa del peatón,Turismo,Dona,58,Passatger,Desconegut,Herida leve,431055.96,4588878.23,2.173497,41.446677
2017S001355,Matutino,8,No es causa del peatón,Turismo,Dona,28,Conductor,Presentado,Herida leve,428725.41,4580615.63,2.146581,41.372051
2017S001356,Matutino,7,No es causa del peatón,Turismo,Home,Desconegut,Vianant,Desconegut,Herida leve,434732.95,4584601.51,2.217975,41.408463
2017S001358,Matutino,8,No es causa del peatón,Ciclomotor,Dona,34,Conductor,Presentado,Herida leve,430971.14,4584621.86,2.172978,41.408328
2017S001359,Matutino,10,No es causa del peatón,Motocicleta,Home,25,Conductor,Presentado,Herida leve,426275.5,4583179.89,2.116975,41.394923
2017S001361,Matutino,11,No es causa del peatón,Motocicleta,Dona,18,Conductor,Presentado,Herida leve,429861.66,4582786.61,2.159912,41.391705
2017S001362,Matutino,12,Desobedecer Semáforo,Motocicleta,Home,34,Conductor,Presentado,Herida leve,430863.99,4582464.67,2.171933,41.388892
2017S001362,Matutino,12,Desobedecer Semáforo,Motocicleta,Home,37,Vianant,Desconegut,Herida leve,430863.99,4582464.67,2.171933,41.388892
2017S001363,Matutino,13,No es causa del peatón,Turismo,Dona,28,Conductor,Presentado,Herida leve,432112.32,4581999.9,2.186923,41.38481
2017S001364,Matutino,13,No es causa del peatón,Turismo,Home,19,Conductor,Presentado,Herida leve,434943.27,4584545.41,2.220505,41.407975
2017S001364,Matutino,13,No es causa del peatón,Turismo,Home,40,Conductor,Presentado,Herida leve,434943.27,4584545.41,2.220505,41.407975
2017S001365,Tarde,14,No es causa del peatón,Turismo,Dona,9,Passatger,Desconegut,Herida leve,428913.07,4587518.43,2.148017,41.434241
2017S001365,Tarde,14,No es causa del peatón,Turismo,Home,38,Conductor,Presentado,Herida leve,428913.07,4587518.43,2.148017,41.434241
2017S001366,Tarde,14,No es causa del peatón,Motocicleta,Home,42,Conductor,Presentado,Herida leve,433189.24,4584030.25,2.199578,41.403193
2017S001366,Tarde,14,No es causa del peatón,Turismo,Dona,77,Passatger,Desconegut,Herida leve,433189.24,4584030.25,2.199578,41.403193
2017S001367,Tarde,14,No es causa del peatón,Motocicleta,Home,18,Conductor,Presentado,Herida leve,433498.7,4588840.99,2.202745,41.446541
2017S001368,Tarde,15,No es causa del peatón,Ciclomotor,Home,30,Conductor,Presentado,Herida leve,431443.69,4586004.83,2.178468,41.420825
2017S001369,Tarde,15,No es causa del peatón,Motocicleta,Home,38,Conductor,Presentado,Herida leve,429023.63,4583774.87,2.149773,41.40053
2017S001370,Tarde,15,No es causa del peatón,Turismo,Dona,42,Vianant,Desconegut,Herida leve,433102.1,4588200.45,2.198076,41.440744
2017S001371,Tarde,17,No es causa del peatón,Ciclomotor,Dona,32,Conductor,Presentado,Herida leve,429303.1,4581677.39,2.153368,41.381668
2017S001372,Tarde,18,No es causa del peatón,Ciclomotor,Home,22,Conductor,Presentado,Herida leve,432174.54,4582812.18,2.187573,41.392138
2017S001373,Tarde,18,No es causa del peatón,Motocicleta,Home,24,Conductor,Presentado,Herida leve,430240.76,4584694.81,2.164225,41.408923
2017S001374,Tarde,18,No es causa del peatón,Motocicleta,Dona,42,Passatger,Desconegut,Herida leve,430147.81,4582055.72,2.163427,41.385152
2017S001374,Tarde,18,No es causa del peatón,Motocicleta,Home,41,Conductor,Presentado,Herida leve,,,','
2017S001375,Tarde,19,No es causa del peatón,Bicicleta,Home,29,Conductor,Presentado,Herida leve,430997.43,4580968.3,2.173706,41.375429
2017S001377,Tarde,19,No es causa del peatón,Turismo,Dona,37,Passatger,Desconegut,Herida leve,433753.25,4588556.56,2.205829,41.444004
2017S001377,Tarde,19,No es causa del peatón,Turismo,Home,15,Passatger,Desconegut,Herida leve,433753.25,4588556.56,2.205829,41.444004
2017S001377,Tarde,19,No es causa del peatón,Turismo,Home,24,Conductor,Presentado,Herida leve,433753.25,4588556.56,2.205829,41.444004
2017S001378,Tarde,20,No es causa del peatón,Motocicleta,Home,36,Conductor,Presentado,Herida leve,430599.21,4582434.97,2.168779,41.388599
2017S001379,Tarde,21,No es causa del peatón,Turismo,Dona,0,Passatger,Desconegut,Herida leve,429899.94,4583368.53,2.16031,41.396955
2017S001379,Tarde,21,No es causa del peatón,Turismo,Dona,39,Passatger,Desconegut,Herida leve,,,','
2017S001380,Noche,22,No es causa del peatón,Motocicleta,Home,34,Conductor,Presentado,Herida leve,429481.48,4583154.34,2.155324,41.394986
2017S001382,Noche,0,No es causa del peatón,Turismo,Home,41,Conductor,Presentado,Herida leve,433259.3,4585024.77,2.200306,41.412151
2017S001383,Noche,0,Desobedecer Semáforo,Taxi,Home,27,Vianant,Desconegut,Herida grave,430247.5,4583292.07,2.16447,41.396296
2017S001385,Matutino,8,No es causa del peatón,Motocicleta,Dona,24,Conductor,Presentado,Herida leve,426056.56,4583947.16,2.114262,41.40182
2017S001386,Matutino,10,No es causa del peatón,Turismo,Home,19,Conductor,Presentado,Herida leve,431344.83,4588720.39,2.176975,41.445278
2017S001386,Matutino,10,No es causa del peatón,Turismo,Home,24,Passatger,Desconegut,Herida leve,431344.83,4588720.39,2.176975,41.445278
2017S001387,Matutino,13,No es causa del peatón,Motocicleta,Home,23,Conductor,Presentado,Herida leve,430573.29,4583372.11,2.16836,41.397045
2017S001388,Tarde,14,No es causa del peatón,Bicicleta,Dona,26,Conductor,Presentado,Herida leve,434820.93,4585058.41,2.218978,41.412586
2017S001388,Tarde,14,No es causa del peatón,Bicicleta,Home,32,Vianant,Desconegut,Herida leve,434820.93,4585058.41,2.218978,41.412586
2017S001389,Tarde,17,No es causa del peatón,Furgoneta,Dona,6,Passatger,Desconegut,Herida leve,428682.27,4586093.4,2.145421,41.421386
2017S001390,Tarde,16,No es causa del peatón,AutobĂşs,Dona,68,Passatger,Desconegut,Herida leve,431947.64,4582539.53,2.184889,41.38966
2017S001391,Tarde,18,Cruzar fuera de paso peatonal,TranvĂ­a o tren,Dona,39,Vianant,Desconegut,Herida leve,434189.23,4584920.05,2.211444,41.411291
2017S001391,Tarde,18,Cruzar fuera de paso peatonal,TranvĂ­a o tren,Home,10,Vianant,Desconegut,Herida leve,434189.23,4584920.05,2.211444,41.411291
2017S001392,Tarde,20,No es causa del peatón,Motocicleta,Home,23,Conductor,Presentado,Herida leve,429167.36,4583133.09,2.151571,41.394769
2017S001393,Noche,22,No es causa del peatón,Motocicleta,Home,43,Conductor,Presentado,Herida leve,432012.46,4582984.87,2.185616,41.393673
2017S001394,Noche,23,No es causa del peatón,Motocicleta,Dona,22,Conductor,Presentado,Herida leve,429587.57,4583780.91,2.156519,41.400633
2017S001395,Tarde,20,No es causa del peatón,Motocicleta,Home,59,Conductor,Presentado,Herida leve,428166.4,4585031.74,2.139373,41.411775
2017S001396,Noche,0,No es causa del peatón,Motocicleta,Home,40,Conductor,Presentado,Herida leve,430340.55,4584068.41,2.165493,41.403293
2017S001398,Matutino,8,No es causa del peatón,Motocicleta,Dona,31,Conductor,Presentado,Herida leve,429402.68,4578340.98,2.15494,41.351621
2017S001399,Matutino,6,No es causa del peatón,Motocicleta,Dona,38,Conductor,Presentado,Herida leve,431433.67,4589559.88,2.177945,41.452843
2017S001400,Matutino,8,No es causa del peatón,Motocicleta,Dona,54,Conductor,Presentado,Herida leve,427282.92,4583713.29,2.128955,41.399825
2017S001401,Matutino,10,No es causa del peatón,Ciclomotor,Dona,43,Passatger,Desconegut,Herida leve,431395.39,4584317.85,2.178085,41.405627
2017S001401,Matutino,10,No es causa del peatón,Ciclomotor,Home,23,Conductor,Presentado,Herida leve,431395.39,4584317.85,2.178085,41.405627
2017S001403,Matutino,9,No es causa del peatón,Motocicleta,Dona,38,Conductor,Presentado,Herida leve,428814.56,4581506.8,2.14754,41.380084
2017S001404,Matutino,11,No es causa del peatón,AutobĂşs,Dona,79,Passatger,Desconegut,Herida leve,428956.08,4582924.28,2.149072,41.392868
2017S001405,Matutino,12,No es causa del peatón,Motocicleta,Dona,69,Vianant,Desconegut,Herida leve,429893.01,4583306.94,2.160234,41.396391
2017S001406,Matutino,13,No es causa del peatón,Ciclomotor,Dona,23,Conductor,Presentado,Herida leve,430174.04,4581180.61,2.163841,41.377267
2017S001407,Tarde,14,Transitar a pie por calzada,AutobĂşs,Home,77,Vianant,Desconegut,Herida leve,431011.18,4582702.14,2.173676,41.391048
2017S001408,Tarde,15,No es causa del peatón,Motocicleta,Home,40,Conductor,Presentado,Herida leve,432572.62,4584272,2.192171,41.405321
2017S001409,Tarde,15,No es causa del peatón,Bicicleta,Dona,24,Conductor,Presentado,Herida leve,431619.01,4584374.43,2.180759,41.406159
2017S001410,Tarde,15,No es causa del peatón,Motocicleta,Home,44,Conductor,Presentado,Herida leve,428632.61,4583993.29,2.14507,41.402468
2017S001411,Tarde,15,No es causa del peatón,Motocicleta,Dona,60,Vianant,Desconegut,Herida leve,429570.05,4585394.58,2.156128,41.415174
2017S001412,Tarde,16,No es causa del peatón,Motocicleta,Home,53,Conductor,Presentado,Herida leve,433601.9,4583420.32,2.204574,41.397733
2017S001413,Tarde,15,No es causa del peatón,Motocicleta,Home,28,Conductor,Presentado,Herida leve,425531.97,4583190.11,2.108075,41.394954
2017S001414,Tarde,15,No es causa del peatón,Motocicleta,Home,34,Conductor,Presentado,Herida leve,427680.14,4580308.78,2.134123,41.369193
2017S001415,Tarde,18,No es causa del peatón,Turismo,Dona,40,Conductor,Presentado,Herida leve,431344.83,4588720.39,2.176975,41.445278
2017S001415,Tarde,18,No es causa del peatón,Turismo,Home,60,Conductor,Presentado,Herida leve,431344.83,4588720.39,2.176975,41.445278
2017S001416,Tarde,19,No es causa del peatón,Motocicleta,Home,39,Conductor,Presentado,Herida leve,433108.74,4587408.74,2.198235,41.433611
2017S001417,Tarde,18,No es causa del peatón,Motocicleta,Dona,28,Passatger,Desconegut,Herida leve,426689.59,4586470.8,2.121528,41.424602
2017S001417,Tarde,18,No es causa del peatón,Motocicleta,Home,22,Conductor,Presentado,Herida leve,426689.59,4586470.8,2.121528,41.424602
2017S001419,Tarde,20,No es causa del peatón,Motocicleta,Home,45,Conductor,Presentado,Herida leve,430430.7,4580609.47,2.166967,41.372147
2017S001420,Tarde,21,No es causa del peatón,Motocicleta,Home,38,Conductor,Presentado,Herida leve,428443.1,4584442.14,2.142756,41.406495
2017S001421,Tarde,21,No es causa del peatón,Motocicleta,Home,43,Conductor,Presentado,Herida leve,428697.44,4583235.1,2.145937,41.395646
2017S001423,Noche,5,No es causa del peatón,Turismo,Home,36,Conductor,Presentado,Herida leve,432405.39,4583546.53,2.190254,41.398768
2017S001424,Matutino,6,No es causa del peatón,Motocicleta,Home,26,Conductor,Presentado,Herida leve,432865.08,4585716.54,2.195515,41.418351
2017S001425,Matutino,7,Desobedecer Semáforo,Taxi,Home,12,Vianant,Desconegut,Herida leve,430604.63,4585314.45,2.168508,41.414538
2017S001426,Tarde,19,No es causa del peatón,Motocicleta,Home,41,Conductor,Presentado,Herida leve,431389.09,4585002.07,2.177936,41.411796
2017S001427,Matutino,7,No es causa del peatón,Motocicleta,Dona,47,Conductor,Presentado,Herida leve,430951.38,4584229.09,2.172784,41.404796
2017S001428,Matutino,9,No es causa del peatón,Motocicleta,Home,43,Conductor,Presentado,Herida leve,432733.92,4582842.06,2.194256,41.392455
2017S001429,Matutino,9,No es causa del peatón,Turismo,Dona,26,Conductor,Presentado,Herida leve,426969.19,4584110,2.125163,41.403372
2017S001429,Matutino,9,No es causa del peatón,Turismo,Dona,Desconegut,Passatger,Desconegut,Herida leve,426969.19,4584110,2.125163,41.403372
2017S001429,Matutino,9,No es causa del peatón,Turismo,Home,39,Conductor,Presentado,Herida leve,426969.19,4584110,2.125163,41.403372
2017S001430,Matutino,8,No es causa del peatón,Motocicleta,Home,39,Conductor,Presentado,Herida leve,434659.53,4584262.15,2.217138,41.405403
2017S001431,Matutino,10,No es causa del peatón,Motocicleta,Dona,44,Conductor,Presentado,Herida leve,426765.12,4581316.98,2.123061,41.378189
2017S001432,Matutino,9,Transitar a pie por calzada,Motocicleta,Home,21,Vianant,Desconegut,Herida leve,428635.96,4581880.1,2.145356,41.383437
2017S001432,Matutino,9,Transitar a pie por calzada,Motocicleta,Home,27,Conductor,Presentado,Herida leve,428635.96,4581880.1,2.145356,41.383437
2017S001433,Matutino,10,No es causa del peatón,"CamiĂłn <= 3,5 Tm",Dona,27,Vianant,Desconegut,Herida leve,431052.48,4580706.94,2.174393,41.373074
2017S001433,Matutino,10,No es causa del peatón,"CamiĂłn <= 3,5 Tm",Home,Desconegut,Vianant,Desconegut,Herida leve,431052.48,4580706.94,2.174393,41.373074
2017S001433,Matutino,10,No es causa del peatón,Turismo,Home,74,Conductor,Presentado,Herida leve,431052.48,4580706.94,2.174393,41.373074
2017S001434,Matutino,8,No es causa del peatón,Turismo,Home,47,Conductor,Presentado,Herida leve,427064.81,4581094.15,2.126663,41.376217
2017S001435,Matutino,8,No es causa del peatón,Motocicleta,Dona,30,Conductor,Presentado,Herida leve,430790.93,4588308.6,2.170391,41.44152
2017S001436,Matutino,8,No es causa del peatón,Bicicleta,Dona,24,Conductor,Presentado,Herida leve,426780.94,4581441.31,2.123225,41.379316
2017S001437,Matutino,8,No es causa del peatón,Taxi,Dona,20,Vianant,Desconegut,Herida leve,434334.03,4584806.91,2.213191,41.410276
2017S001438,Matutino,9,No es causa del peatón,Ciclomotor,Home,20,Conductor,Presentado,Herida leve,433516.47,4583881.83,2.203506,41.401878
2017S001439,Matutino,12,No es causa del peatón,Furgoneta,Desconegut,Desconegut,Conductor,Citado,Herida leve,429435.85,4582555.9,2.154844,41.389587
2017S001439,Matutino,12,No es causa del peatón,Turismo,Home,30,Vianant,Desconegut,Herida leve,429435.85,4582555.9,2.154844,41.389587
2017S001439,Matutino,12,No es causa del peatón,Turismo,Home,35,Conductor,Presentado,Herida leve,429435.85,4582555.9,2.154844,41.389587
2017S001440,Matutino,12,No es causa del peatón,Motocicleta,Home,59,Conductor,Presentado,Herida leve,431221.94,4586219.72,2.175787,41.422742
2017S001441,Matutino,13,No es causa del peatón,Motocicleta,Home,55,Conductor,Presentado,Herida leve,429843.29,4583569.4,2.159606,41.398755
2017S001442,Matutino,13,No es causa del peatón,Motocicleta,Home,22,Conductor,Presentado,Herida leve,426780.94,4581441.31,2.123225,41.379316
2017S001443,Tarde,14,No es causa del peatón,Motocicleta,Home,44,Conductor,Presentado,Herida leve,427357.77,4583336.43,2.129898,41.396436
2017S001444,Noche,22,No es causa del peatón,Turismo,Home,33,Vianant,Desconegut,Herida leve,432455.78,4581701.14,2.191058,41.382155
2017S001445,Tarde,15,Desobedecer Semáforo,Motocicleta,Home,24,Conductor,Presentado,Herida leve,430853.39,4582591.94,2.171799,41.390034
2017S001445,Tarde,15,Desobedecer Semáforo,Motocicleta,Home,37,Vianant,Desconegut,Herida leve,430853.39,4582591.94,2.171799,41.390034
2017S001446,Tarde,15,No es causa del peatón,Turismo,Dona,36,Conductor,Presentado,Herida leve,432631.73,4584142.43,2.192891,41.404155
2017S001447,Tarde,14,No es causa del peatón,Motocicleta,Home,26,Conductor,Presentado,Herida leve,429204.4,4586654.37,2.151601,41.426485
2017S001448,Tarde,14,No es causa del peatón,Bicicleta,Home,23,Conductor,Presentado,Herida leve,432650.03,4583899.38,2.193145,41.401968
2017S001448,Tarde,14,No es causa del peatón,Bicicleta,Home,46,Vianant,Desconegut,Herida leve,432650.03,4583899.38,2.193145,41.401968
2017S001449,Tarde,15,No es causa del peatón,Motocicleta,Home,28,Conductor,Presentado,Herida leve,430460.87,4583073.78,2.167043,41.394342
2017S001452,Tarde,15,No es causa del peatón,Motocicleta,Home,46,Conductor,Presentado,Herida grave,429218.31,4581250.98,2.152401,41.377814
2017S001453,Tarde,16,No es causa del peatón,Taxi,Home,22,Vianant,Desconegut,Herida leve,426796.98,4583642.01,2.123151,41.399141
2017S001454,Tarde,17,No es causa del peatón,Motocicleta,Home,29,Conductor,Presentado,Herida leve,429702.49,4584916.5,2.157763,41.410875
2017S001455,Tarde,17,No es causa del peatón,Motocicleta,Home,53,Conductor,Presentado,Herida leve,431528.6,4586048.4,2.17948,41.421228
2017S001456,Tarde,19,No es causa del peatón,Motocicleta,Home,26,Conductor,Presentado,Herida leve,427764.62,4584880.57,2.134581,41.410379
2017S001457,Tarde,20,No es causa del peatón,Bicicleta,Home,34,Conductor,Presentado,Herida leve,434733.69,4584168.26,2.218034,41.404563
2017S001457,Tarde,20,No es causa del peatón,Motocicleta,Dona,36,Conductor,Presentado,Herida leve,434733.69,4584168.26,2.218034,41.404563
2017S001458,Noche,22,No es causa del peatón,Motocicleta,Home,31,Conductor,Presentado,Herida leve,425840.82,4584661.07,2.11159,41.408231
2017S001459,Tarde,20,Desobedecer Semáforo,Motocicleta,Dona,36,Conductor,Presentado,Herida leve,429765.17,4583121.37,2.158725,41.394714
2017S001459,Tarde,20,Desobedecer Semáforo,Motocicleta,Home,60,Vianant,Desconegut,Herida leve,429765.17,4583121.37,2.158725,41.394714
2017S001460,Tarde,20,No es causa del peatón,Motocicleta,Dona,46,Vianant,Desconegut,Herida grave,431642.66,4590585.46,2.180331,41.462101
2017S001461,Noche,0,No es causa del peatón,Motocicleta,Dona,51,Passatger,Desconegut,Herida leve,430508.67,4582441.82,2.16769,41.388654
2017S001461,Noche,0,No es causa del peatón,Motocicleta,Home,56,Conductor,Presentado,Herida leve,430508.67,4582441.82,2.16769,41.388654
2017S001462,Noche,4,No es causa del peatón,Motocicleta,Dona,46,Conductor,Presentado,Herida leve,432182.77,4586350.29,2.187272,41.424004
2017S001463,Matutino,8,No es causa del peatón,AutobĂşs,Dona,77,Passatger,Desconegut,Herida leve,429204.4,4586654.37,2.151601,41.426485
2017S001464,Matutino,8,No es causa del peatón,Motocicleta,Home,39,Conductor,Presentado,Herida leve,431025.18,4584892.4,2.173593,41.410774
2017S001465,Matutino,9,No es causa del peatón,Turismo,Dona,43,Conductor,Presentado,Herida leve,430809.6,4584555.88,2.171048,41.40772
2017S001466,Matutino,9,No es causa del peatón,Motocicleta,Home,18,Conductor,Presentado,Herida leve,429508.89,4582326.97,2.155744,41.387531
2017S001467,Matutino,11,No es causa del peatón,Turismo,Home,35,Conductor,Presentado,Herida leve,427764.62,4584880.57,2.134581,41.410379
2017S001468,Matutino,12,No es causa del peatón,Ciclomotor,Home,17,Conductor,Presentado,Herida leve,433823.71,4584790.26,2.207079,41.41009
2017S001469,Matutino,12,No es causa del peatón,Ciclomotor,Dona,63,Vianant,Desconegut,Herida leve,428988.8,4586375.38,2.149059,41.423956
2017S001469,Matutino,12,No es causa del peatón,Ciclomotor,Home,17,Conductor,Presentado,Herida leve,,,','
2017S001470,Matutino,12,No es causa del peatón,Turismo,Dona,38,Passatger,Desconegut,Herida leve,432265.27,4588377.71,2.188038,41.442267
2017S001470,Matutino,12,No es causa del peatón,Turismo,Home,42,Conductor,Presentado,Herida leve,432265.27,4588377.71,2.188038,41.442267
2017S001471,Matutino,13,No es causa del peatón,Taxi,Dona,45,Passatger,Desconegut,Herida leve,431503.81,4583415.36,2.179479,41.397512
