IdExpediente,Turno,Hora,Causa_de_Accidente,Tipo_VehImplicado,Sexo,TipoPersona,Edad,SeriedadAcc,CoordenadaUTM_Y,CoordenadaUTM_X
2012S008422,Matutino,7,No es causa del peatón,Motocicleta,Home,Conductor,37,Herida leve,4580721.31,431245.82
2012S008425,Matutino,9,No es causa del peatón,Motocicleta,Home,Conductor,46,Herida leve,4584603.63,426784.38
2012S008427,Matutino,8,Desobedecer Semáforo,Motocicleta,Home,Conductor,29,Herida leve,4587005.70,432390.13
2012S008427,Matutino,8,Desobedecer Semáforo,Motocicleta,Dona,Vianant,66,Herida leve,4587005.70,432390.13
2012S008935,Tarde,14,No es causa del peatón,Turismo,Dona,Conductor,34,Herida leve,4588592.47,432272.86
2012S008941,Tarde,16,No es causa del peatón,Motocicleta,Dona,Vianant,31,Herida leve,4587021.21,432022.30
2012S007959,Matutino,6,Desobedecer Semáforo,Motocicleta,Dona,Vianant,58,Herida grave,4586184.13,433651.40
2012S007967,Matutino,9,No es causa del peatón,Ciclomotor,Dona,Conductor,16,Herida leve,4583222.33,426762.85
2012S008438,Matutino,11,No es causa del peatón,Turismo,Dona,Passatger,24,Herida leve,4585905.86,428230.83
2012S008453,Tarde,17,No es causa del peatón,Taxi,Home,Conductor,45,Herida leve,4583498.13,430203.44
2012S008955,Matutino,7,No es causa del peatón,Turismo,Home,Conductor,30,Herida leve,4586079.15,433100.74
2012S007993,Matutino,8,No es causa del peatón,Motocicleta,Home,Conductor,46,Herida leve,4584274.29,433200.46
2012S007999,Matutino,13,No es causa del peatón,Turismo,Dona,Conductor,33,Herida leve,4588477.48,432076.46
2012S008461,Tarde,21,No es causa del peatón,Ciclomotor,Dona,Conductor,54,Herida leve,4582371.50,430362.58
2012S008484,Tarde,17,No es causa del peatón,Turismo,Home,Conductor,43,Herida leve,4580992.77,428225.45
2012S009006,Matutino,11,No es causa del peatón,Motocicleta,Home,Conductor,46,Herida leve,4583207.97,430890.52
2012S009011,Matutino,13,No es causa del peatón,Ciclomotor,Dona,Conductor,25,Herida leve,4586966.12,430117.79
2012S009014,Matutino,13,No es causa del peatón,Ciclomotor,Home,Conductor,41,Herida leve,4586265.36,428964.44
2012S008500,Tarde,16,No es causa del peatón,Motocicleta,Dona,Conductor,21,Herida leve,4582478.99,428561.89
2012S008517,Matutino,9,Cruzar fuera de paso peatonal,Motocicleta,Home,Conductor,36,Herida leve,4584836.92,430670.25
2012S009026,Tarde,20,No es causa del peatón,Bicicleta,Dona,Vianant,61,Herida leve,4585638.34,434179.69
2012S009028,Noche,2,No es causa del peatón,Turismo,Home,Vianant,45,Herida grave,4584286.65,428072.87
2012S009030,Matutino,7,No es causa del peatón,Motocicleta,Home,Conductor,54,Herida leve,4581510.88,429483.92
2012S008076,Matutino,9,No es causa del peatón,Turismo,Home,Conductor,28,Herida leve,4585626.10,425212.10
2012S008524,Matutino,12,No es causa del peatón,Motocicleta,Home,Passatger,56,Herida leve,4582118.46,428435.67
2012S008526,Tarde,18,No es causa del peatón,Turismo,Home,Conductor,27,Herida leve,4589063.89,432262.30
2012S008533,Tarde,17,No es causa del peatón,Autocar,Home,Conductor,63,Herida leve,4584307.49,426390.90
2012S009053,Tarde,15,No es causa del peatón,Ciclomotor,Dona,Passatger,18,Herida leve,4581345.83,429315.07
2012S009056,Tarde,18,No es causa del peatón,Motocicleta,Dona,Passatger,15,Herida leve,4587066.67,429636.07
2012S008088,Tarde,14,No es causa del peatón,Turismo,Home,Conductor,Desconegut,Herida leve,4581819.70,429066.70
2012S008090,Tarde,16,No es causa del peatón,Motocicleta,Home,Conductor,42,Herida leve,4582935.23,428491.06
2012S008099,Matutino,9,No es causa del peatón,Motocicleta,Home,Conductor,22,Herida leve,4582371.67,427701.55
2012S008107,Tarde,14,No es causa del peatón,Furgoneta,Home,Passatger,41,Herida leve,4587529.22,433491.73
2012S008553,Matutino,8,No es causa del peatón,Ciclomotor,Dona,Conductor,50,Herida leve,4582037.28,429043.25
2012S008555,Matutino,11,No es causa del peatón,Motocicleta,Home,Conductor,31,Herida leve,4583664.33,426860.79
2012S008580,Matutino,9,Cruzar fuera de paso peatonal,Motocicleta,Home,Vianant,86,Herida leve,4584123.47,430462.77
2012S008140,Tarde,17,No es causa del peatón,Turismo,Home,Passatger,36,Herida leve,4583942.59,431842.12
2012S008588,Matutino,13,Cruzar fuera de paso peatonal,Turismo,Home,Vianant,64,Herida leve,4587696.86,433658.08
2012S008589,Matutino,13,No es causa del peatón,Turismo,Dona,Passatger,29,Herida leve,4585204.22,433465.96
2012S008590,Tarde,15,No es causa del peatón,Motocicleta,Home,Conductor,18,Herida leve,4583251.55,432189.67
2012S008607,Noche,4,No es causa del peatón,Turismo,Home,Passatger,39,Herida leve,4584620.76,432719.59
2012S009143,Tarde,21,No es causa del peatón,Furgoneta,Home,Vianant,37,Herida leve,4584525.17,426990.80
2012S008168,Matutino,12,No es causa del peatón,Motocicleta,Dona,Conductor,47,Herida leve,4582396.71,430233.49
2012S008172,Tarde,15,No es causa del peatón,Ciclomotor,Dona,Conductor,18,Herida leve,4586335.95,431416.40
2012S008629,Matutino,12,No es causa del peatón,Motocicleta,Dona,Passatger,30,Herida leve,4585218.26,434161.65
2012S009155,Matutino,13,No es causa del peatón,Turismo,Dona,Passatger,43,Herida leve,4578637.35,429738.80
2012S008179,Tarde,20,No es causa del peatón,Motocicleta,Home,Conductor,39,Herida leve,4588072.12,430173.22
2012S008642,Tarde,21,No es causa del peatón,Ciclomotor,Home,Conductor,25,Herida leve,4583265.49,429572.20
2012S008661,Matutino,10,No es causa del peatón,Turismo,Home,Conductor,37,Herida leve,4585335.30,427603.24
2012S009179,Tarde,15,No es causa del peatón,Autobús,Dona,Passatger,77,Herida leve,4583391.17,429220.80
2012S009186,Tarde,18,No es causa del peatón,Motocicleta,Home,Conductor,42,Herida leve,4588777.17,433424.08
2012S008212,Noche,22,No es causa del peatón,Turismo,Home,Conductor,32,Herida leve,4576569.22,427360.59
2012S008214,Noche,23,No es causa del peatón,Taxi,Home,Vianant,4,Herida leve,4581345.81,430585.06
2012S008221,Matutino,9,No es causa del peatón,Motocicleta,Dona,Conductor,30,Herida leve,4586753.71,429131.20
2012S008223,Matutino,11,No es causa del peatón,Bicicleta,Home,Conductor,59,Herida leve,4580886.21,430806.51
2012S008675,Matutino,9,No es causa del peatón,Motocicleta,Home,Conductor,41,Herida leve,4580858.37,431119.88
2012S008682,Matutino,11,No es causa del peatón,Turismo,Home,Conductor,44,Herida leve,4580279.55,428225.83
2012S008687,Matutino,12,No es causa del peatón,Autobús,Dona,Passatger,67,Herida leve,4586468.38,431269.68
2012S009204,Matutino,13,No es causa del peatón,Motocicleta,Home,Conductor,60,Herida leve,4582265.51,432839.15
2012S009212,Tarde,17,No es causa del peatón,Motocicleta,Home,Conductor,38,Herida leve,4582725.31,430189.25
2012S009227,Matutino,13,No es causa del peatón,Bicicleta,Dona,Conductor,24,Herida leve,4580950.37,428757.31
2012S008252,Tarde,18,No es causa del peatón,Motocicleta,Home,Conductor,56,Herida grave,4582231.98,430029.29
2012S008255,Tarde,15,No es causa del peatón,Motocicleta,Home,Conductor,28,Herida leve,4585530.40,433652.43
2012S008260,Noche,23,No es causa del peatón,Motocicleta,Home,Conductor,47,Herida leve,4580797.45,430706.10
2012S008717,Matutino,8,No es causa del peatón,Ciclomotor,Dona,Passatger,6,Herida leve,4585620.58,433950.39
2012S008739,Tarde,20,No es causa del peatón,Turismo,Dona,Conductor,66,Herida leve,4586836.81,428571.63
2012S009241,Matutino,6,No es causa del peatón,Turismo,Home,Passatger,20,Herida leve,4586421.70,428623.85
2012S009243,Tarde,14,No es causa del peatón,Motocicleta,Home,Conductor,38,Herida leve,4584211.83,432542.57
2012S009251,Matutino,8,No es causa del peatón,Motocicleta,Dona,Conductor,29,Herida leve,4575151.17,427368.35
2012S008276,Tarde,14,No es causa del peatón,Turismo,Dona,Passatger,11,Herida leve,4582975.78,428091.31
2012S008276,Tarde,14,No es causa del peatón,Turismo,Dona,Conductor,35,Herida leve,4582975.78,428091.31
2012S008280,Tarde,20,No es causa del peatón,Ciclomotor,Home,Conductor,18,Herida leve,4583015.39,427506.78
2012S008298,Matutino,8,No es causa del peatón,Motocicleta,Dona,Conductor,23,Herida leve,4582241.02,429847.38
2012S008745,Tarde,21,No es causa del peatón,Motocicleta,Dona,Vianant,88,Herida leve,4581580.36,429554.66
2012S008749,Matutino,9,No es causa del peatón,Turismo,Home,Vianant,19,Herida leve,4582840.51,430228.89
2012S008759,Matutino,13,Cruzar fuera de paso peatonal,Cuadriciclo <75cc,Home,Vianant,9,Herida leve,4581731.63,432293.63
2012S008771,Tarde,18,No es causa del peatón,Turismo,Dona,Conductor,28,Herida leve,4580540.65,431157.75
2012S008785,Tarde,20,No es causa del peatón,Motocicleta,Home,Conductor,50,Herida leve,4582420.99,428724.95
2012S008790,Matutino,9,No es causa del peatón,Ciclomotor,Home,Conductor,31,Herida leve,4582174.31,429470.65
2012S008798,Matutino,7,No es causa del peatón,Motocicleta,Home,Conductor,31,Herida leve,4581905.15,428773.00
2012S008354,Tarde,18,No es causa del peatón,Turismo,Home,Conductor,39,Herida leve,4583635.47,425957.43
2012S000751,Matutino,8,No es causa del peatón,Motocicleta,Home,Conductor,35,Herida leve,4582989.29,430093.32
2012S000759,Tarde,17,No es causa del peatón,Motocicleta,Home,Conductor,28,Herida leve,4584193.42,428287.00
2012S001761,Tarde,19,No es causa del peatón,Motocicleta,Home,Conductor,39,Herida leve,4587796.83,429350.33
2012S000787,Matutino,11,No es causa del peatón,Bicicleta,Dona,Vianant,36,Herida leve,4581623.19,428302.54
2012S000832,Tarde,15,No es causa del peatón,Motocicleta,Home,Conductor,48,Herida leve,4588493.80,433767.83
2012S000839,Tarde,21,No es causa del peatón,Turismo,Dona,Conductor,45,Herida leve,4583124.30,427618.00
2012S001302,Tarde,19,No es causa del peatón,Turismo,Dona,Passatger,21,Herida leve,4579706.06,430724.34
2012S001311,Matutino,8,No es causa del peatón,Turismo,Home,Vianant,61,Herida leve,4583196.29,426477.79
2012S000851,Matutino,13,No es causa del peatón,Motocicleta,Dona,Conductor,38,Herida leve,4582837.05,429758.81
2012S000870,Tarde,14,No es causa del peatón,Motocicleta,Home,Conductor,49,Herida leve,4581839.95,428903.16
2012S000350,Matutino,8,No es causa del peatón,Motocicleta,Home,Conductor,40,Herida leve,4584754.60,433117.95
2012S001336,Tarde,21,No es causa del peatón,Motocicleta,Dona,Conductor,31,Herida leve,4584403.38,429058.79
2012S001341,Noche,4,No es causa del peatón,Turismo,Home,Conductor,31,Herida leve,4582650.77,432944.74
2012S000902,Tarde,15,No es causa del peatón,Turismo,Home,Conductor,23,Herida leve,4587020.89,428632.38
2012S000907,Tarde,19,No es causa del peatón,Motocicleta,Home,Conductor,56,Herida leve,4583938.69,427933.96
2012S000360,Tarde,16,No es causa del peatón,Motocicleta,Home,Conductor,42,Herida leve,4580529.18,429090.57
2012S000367,Tarde,19,No es causa del peatón,Ciclomotor,Home,Conductor,23,Herida leve,4583214.98,433682.61
2012S000368,Noche,22,No es causa del peatón,Motocicleta,Dona,Passatger,18,Herida leve,4581021.68,427442.11
2012S000387,Tarde,16,No es causa del peatón,Motocicleta,Home,Conductor,40,Herida leve,4584824.29,432103.78
2012S001390,Tarde,17,No es causa del peatón,Turismo,Home,Vianant,62,Herida leve,4581404.52,429475.01
2012S001391,Tarde,17,No es causa del peatón,Motocicleta,Home,Conductor,37,Herida leve,4580937.40,428856.34
2012S000925,Tarde,14,No es causa del peatón,Motocicleta,Home,Conductor,51,Herida leve,4585705.33,428129.83
2012S000930,Tarde,17,No es causa del peatón,Motocicleta,Home,Conductor,44,Herida leve,4581441.99,429413.25
2012S000411,Matutino,8,No es causa del peatón,Motocicleta,Dona,Conductor,51,Herida leve,4585136.42,430055.79
2012S001398,Tarde,19,No es causa del peatón,Turismo,Home,Conductor,35,Herida leve,4585129.01,430542.38
2012S001400,Noche,22,Desobedecer Semáforo,Motocicleta,Home,Conductor,38,Herida leve,4582396.64,430741.88
2012S000950,Matutino,10,No es causa del peatón,Turismo,Home,Passatger,Desconegut,Herida leve,4588536.35,431860.01
2012S000966,Tarde,19,No es causa del peatón,Motocicleta,Home,Conductor,57,Herida leve,4583009.24,431240.01
2012S000417,Matutino,13,No es causa del peatón,Motocicleta,Dona,Vianant,40,Herida leve,4582323.03,428294.82
2012S000424,Tarde,18,No es causa del peatón,Motocicleta,Home,Conductor,28,Herida leve,4585073.30,430571.46
2012S001453,Tarde,14,No es causa del peatón,Furgoneta,Home,Passatger,66,Herida leve,4576461.70,426260.76
2012S000988,Matutino,10,Cruzar fuera de paso peatonal,Motocicleta,Home,Conductor,28,Herida leve,4585345.22,433622.74
2012S000453,Matutino,8,No es causa del peatón,Motocicleta,Home,Conductor,41,Herida leve,4583766.36,434156.16
2012S000460,Tarde,21,No es causa del peatón,Turismo,Dona,Passatger,25,Herida leve,4586192.55,431580.12
2012S000469,Matutino,12,No es causa del peatón,Turismo,Home,Passatger,46,Herida leve,4589530.33,432382.79
2012S001455,Tarde,15,No es causa del peatón,Turismo,Home,Vianant,26,Herida leve,4581635.32,429229.36
2012S001473,Matutino,9,No es causa del peatón,Ciclomotor,Dona,Vianant,76,Herida leve,4582845.29,429189.24
2012S001479,Matutino,11,No es causa del peatón,Motocicleta,Home,Conductor,47,Herida leve,4580985.15,429044.34
2012S001015,Noche,0,No es causa del peatón,Motocicleta,Home,Conductor,27,Herida leve,4585056.77,428152.76
2012S001020,Matutino,8,No es causa del peatón,Motocicleta,Home,Conductor,35,Herida leve,4583616.98,430648.04
2012S001030,Tarde,19,No es causa del peatón,Turismo,Dona,Passatger,69,Herida leve,4586831.28,428523.13
2012S000018,Noche,1,No es causa del peatón,Taxi,Home,Conductor,34,Herida leve,4583713.18,430948.09
2012S000484,Noche,22,No es causa del peatón,Taxi,Home,Conductor,48,Herida leve,4583336.83,430008.26
2012S000501,Matutino,7,Desobedecer Semáforo,Motocicleta,Home,Conductor,Desconegut,Herida leve,4584155.54,431260.61
2012S001493,Tarde,18,No es causa del peatón,Taxi,Dona,Passatger,21,Herida leve,4584165.40,431431.26
2012S001513,Matutino,12,No es causa del peatón,Turismo,Dona,Passatger,22,Herida leve,4583410.32,432935.05
2012S001042,Noche,5,No es causa del peatón,Motocicleta,Home,Conductor,20,Herida grave,4583124.30,427618.00
2012S001042,Noche,5,No es causa del peatón,Turismo,Home,Passatger,28,Herida leve,4583124.30,427618.00
2012S001059,Matutino,8,No es causa del peatón,Autobús,Home,Conductor,39,Herida leve,4588832.04,431848.56
2012S001063,Matutino,11,No es causa del peatón,Motocicleta,Home,Conductor,29,Herida leve,4582966.03,430434.86
2012S000042,Matutino,11,No es causa del peatón,Ciclomotor,Dona,Passatger,34,Herida leve,4581673.16,428355.93
2012S000048,Tarde,15,No es causa del peatón,Autobús,Dona,Passatger,72,Herida leve,4581211.61,426982.53
2012S000052,Tarde,16,No es causa del peatón,Turismo,Home,Conductor,24,Herida leve,4581915.29,425650.85
2012S000514,Tarde,17,No es causa del peatón,Furgoneta,Dona,Passatger,44,Herida leve,4579251.81,428330.43
2012S001521,Tarde,17,No es causa del peatón,Autobús,Home,Passatger,64,Herida leve,4584406.82,430528.87
2012S001547,Matutino,12,No es causa del peatón,Otros vehíc. a motor,Dona,Vianant,69,Herida leve,4575849.84,426211.83
2012S001551,Matutino,13,No es causa del peatón,Turismo,Home,Conductor,29,Herida leve,4589015.70,433390.85
2012S001084,Tarde,19,Desobedecer Semáforo,Motocicleta,Dona,Conductor,35,Herida leve,4583402.90,428848.11
2012S001091,Matutino,8,No es causa del peatón,Motocicleta,Dona,Conductor,39,Herida leve,4582731.14,431431.42
2012S001098,Matutino,13,No es causa del peatón,Motocicleta,Home,Conductor,23,Herida leve,4585245.17,431385.22
2012S000059,Tarde,19,No es causa del peatón,Turismo,Home,Passatger,21,Herida leve,4585950.97,434275.09
2012S000087,Tarde,17,No es causa del peatón,Ciclomotor,Home,Conductor,53,Herida leve,4581030.32,429457.37
2012S000548,Tarde,19,No es causa del peatón,Furgoneta,Home,Passatger,34,Herida leve,4583736.62,428317.06
2012S000551,Tarde,20,No es causa del peatón,Motocicleta,Dona,Conductor,32,Herida leve,4584374.43,434665.74
2012S000568,Tarde,16,No es causa del peatón,Motocicleta,Home,Conductor,49,Herida leve,4581448.48,428848.21
2012S001569,Noche,0,No es causa del peatón,Turismo,Dona,Conductor,34,Herida leve,4584372.05,433119.20
2012S001575,Noche,4,No es causa del peatón,Turismo,Dona,Passatger,17,Herida leve,4580009.10,430452.26
2012S001105,Tarde,18,No es causa del peatón,Motocicleta,Home,Conductor,31,Herida leve,4581224.71,427490.14
2012S001120,Matutino,13,No es causa del peatón,Taxi,Home,Conductor,37,Herida leve,4580949.76,429991.02
2012S001125,Matutino,12,No es causa del peatón,Turismo,Dona,Passatger,12,Herida leve,4589428.36,432252.28
2012S000094,Matutino,10,No es causa del peatón,Ciclomotor,Home,Conductor,39,Herida leve,4583469.01,427573.55
2012S000103,Matutino,12,No es causa del peatón,Motocicleta,Home,Conductor,30,Herida leve,4582243.39,426715.39
2012S000116,Matutino,7,No es causa del peatón,Turismo,Dona,Passatger,21,Herida leve,4587644.65,434034.38
2012S001584,Tarde,19,No es causa del peatón,Turismo,Dona,Passatger,17,Herida leve,4587522.29,431931.57
2012S001590,Noche,5,No es causa del peatón,Taxi,Home,Conductor,30,Herida leve,4580908.62,428940.68
2012S001133,Tarde,21,No es causa del peatón,Turismo,Home,Vianant,87,Herida leve,4584125.00,426466.09
2012S001149,Matutino,13,No es causa del peatón,Ciclomotor,Home,Conductor,41,Herida leve,4585245.17,431385.22
2012S000123,Tarde,15,No es causa del peatón,Ciclomotor,Home,Conductor,31,Herida leve,4585075.16,430161.92
2012S000132,Matutino,10,No es causa del peatón,Turismo,Dona,Passatger,67,Herida leve,4583346.40,430007.38
2012S000140,Tarde,14,No es causa del peatón,Ciclomotor,Dona,Conductor,51,Herida leve,4582254.29,430522.15
2012S000145,Tarde,20,No es causa del peatón,Motocicleta,Dona,Passatger,13,Herida leve,4584220.75,426324.82
2012S000618,Tarde,16,No es causa del peatón,Ciclomotor,Dona,Conductor,22,Herida leve,4581674.73,427104.62
2012S000629,Matutino,10,No es causa del peatón,Motocicleta,Dona,Conductor,45,Herida leve,4584163.80,427407.92
2012S000636,Tarde,15,No es causa del peatón,Motocicleta,Dona,Conductor,27,Herida leve,4582116.12,426268.48
2012S000637,Tarde,14,No es causa del peatón,Motocicleta,Home,Conductor,57,Herida grave,4582432.92,427178.74
2012S000639,Tarde,15,No es causa del peatón,Turismo,Dona,Conductor,32,Herida leve,4585473.76,428022.17
2012S000640,Tarde,15,No es causa del peatón,Motocicleta,Dona,Conductor,39,Herida leve,4580937.40,428856.34
2012S001623,Matutino,8,Cruzar fuera de paso peatonal,Motocicleta,Dona,Vianant,74,Herida leve,4582505.63,429177.27
2012S001625,Matutino,8,No es causa del peatón,Turismo,Home,Conductor,45,Herida leve,4583536.79,425952.78
2012S001173,Matutino,8,No es causa del peatón,Motocicleta,Dona,Conductor,41,Herida leve,4583879.70,432897.56
2012S001192,Tarde,14,No es causa del peatón,Turismo,Dona,Passatger,12,Herida leve,4582763.20,433331.93
2012S000152,Noche,5,No es causa del peatón,Motocicleta,Home,Conductor,36,Herida leve,4587087.70,431124.46
2012S000166,Noche,23,No es causa del peatón,Motocicleta,Home,Conductor,38,Herida leve,4582064.53,426117.87
2012S000181,Tarde,16,No es causa del peatón,Motocicleta,Home,Conductor,49,Herida leve,4585004.06,431545.73
2012S000181,Tarde,16,No es causa del peatón,Motocicleta,Home,Vianant,40,Herida leve,4585004.06,431545.73
2012S001208,Tarde,21,No es causa del peatón,Bicicleta,Home,Conductor,34,Herida leve,4581619.21,431742.93
2012S001216,Matutino,9,No es causa del peatón,Motocicleta,Home,Conductor,29,Herida leve,4584954.17,431054.36
2012S000194,Matutino,9,No es causa del peatón,Autobús,Dona,Vianant,74,Herida leve,4584682.08,431507.48
2012S000197,Matutino,11,Desobedecer Semáforo,Autobús,Home,Passatger,84,Herida leve,4587157.08,431099.98
2012S000670,Tarde,14,No es causa del peatón,Turismo,Home,Conductor,21,Herida leve,4583353.85,430023.88
2012S000673,Matutino,8,No es causa del peatón,Ciclomotor,Dona,Conductor,41,Herida leve,4585191.29,432291.76
2012S000678,Matutino,10,No es causa del peatón,Turismo,Home,Conductor,45,Herida leve,4585119.44,432004.99
2012S000684,Matutino,12,No es causa del peatón,Ciclomotor,Home,Conductor,41,Herida leve,4583224.34,429447.84
2012S000702,Matutino,9,No es causa del peatón,Motocicleta,Home,Conductor,49,Herida leve,4584619.91,431736.13
2012S001229,Noche,22,No es causa del peatón,Ciclomotor,Home,Conductor,29,Herida leve,4586369.25,433164.47
2012S001242,Matutino,6,No es causa del peatón,Motocicleta,Home,Conductor,26,Herida leve,4582599.37,429617.32
2012S000218,Matutino,9,No es causa del peatón,Motocicleta,Dona,Conductor,24,Herida leve,4583015.39,427506.78
2012S000229,Tarde,14,Cruzar fuera de paso peatonal,"Camión > 3,5 Tm",Dona,Vianant,70,Muerte,4587671.90,432390.15
2012S000237,Tarde,20,No es causa del peatón,Motocicleta,Home,Conductor,32,Herida leve,4582730.82,427843.06
2012S000248,Tarde,18,No es causa del peatón,Motocicleta,Home,Conductor,27,Herida leve,4582018.65,429476.53
2012S000718,Tarde,18,No es causa del peatón,Bicicleta,Home,Conductor,17,Herida leve,4581785.61,432254.13
2012S000724,Noche,22,No es causa del peatón,Motocicleta,Home,Conductor,50,Herida leve,4584584.10,429028.74
2012S000729,Tarde,21,No es causa del peatón,Taxi,Home,Conductor,54,Herida leve,4582114.77,431259.08
2012S000729,Tarde,21,No es causa del peatón,Taxi,Home,Vianant,62,Herida leve,4582114.77,431259.08
2012S001711,Tarde,15,No es causa del peatón,Motocicleta,Home,Conductor,38,Herida leve,4583088.22,429745.65
2012S001718,Tarde,17,No es causa del peatón,Motocicleta,Home,Conductor,41,Herida leve,4586967.17,429772.63
2012S001740,Matutino,13,No es causa del peatón,Turismo,Dona,Passatger,19,Herida leve,4587720.41,431986.54
2012S001741,Matutino,13,No es causa del peatón,Motocicleta,Dona,Passatger,24,Herida leve,4584453.64,431960.10
2012S001271,Tarde,16,No es causa del peatón,Motocicleta,Home,Conductor,35,Herida leve,4581483.19,429057.68
2012S001275,Tarde,18,No es causa del peatón,Ciclomotor,Dona,Conductor,23,Herida leve,4582476.84,428611.49
2012S001290,Matutino,12,No es causa del peatón,Motocicleta,Home,Conductor,55,Herida leve,4584918.93,431643.01
2012S003771,Tarde,15,No es causa del peatón,Bicicleta,Home,Conductor,35,Herida leve,4584692.16,430175.51
2012S002324,Matutino,13,No es causa del peatón,Bicicleta,Dona,Conductor,66,Herida grave,4582820.71,428148.73
2012S002808,Noche,22,No es causa del peatón,Motocicleta,Dona,Conductor,40,Herida leve,4583403.89,428507.39
2012S002812,Matutino,7,No es causa del peatón,Motocicleta,Dona,Conductor,41,Herida leve,4582667.85,428419.90
2012S003293,Matutino,13,No es causa del peatón,Motocicleta,Home,Conductor,52,Herida leve,4584371.30,431485.99
2012S003295,Matutino,12,No es causa del peatón,Ciclomotor,Home,Conductor,21,Herida leve,4584545.45,431816.61
2012S001823,Matutino,13,No es causa del peatón,Motocicleta,Home,Conductor,28,Herida leve,4582196.69,429801.68
2012S002851,Tarde,14,No es causa del peatón,Turismo,Home,Passatger,27,Herida leve,4581066.89,431424.77
2012S001862,Matutino,13,No es causa del peatón,Motocicleta,Home,Conductor,31,Herida leve,4584418.86,426550.86
2012S002363,Tarde,16,Transitar a pie por calzada,Taxi,Home,Vianant,33,Herida grave,4581572.07,430868.92
2012S002389,Tarde,19,Transitar a pie por calzada,Autobús,Dona,Vianant,43,Herida leve,4581836.97,432758.01
2012S002867,Matutino,13,No es causa del peatón,Turismo,Home,Passatger,29,Herida leve,4588664.63,431152.87
2012S002867,Matutino,13,No es causa del peatón,Turismo,Dona,Passatger,25,Herida leve,4588664.63,431152.87
2012S002870,Tarde,20,No es causa del peatón,Motocicleta,Home,Conductor,27,Herida leve,4582426.14,430492.56
2012S002871,Tarde,21,No es causa del peatón,Bicicleta,Home,Conductor,26,Herida leve,4583046.87,426908.82
2012S002873,Noche,22,No es causa del peatón,Motocicleta,Home,Conductor,42,Herida leve,4583121.17,430394.36
2012S002879,Matutino,10,No es causa del peatón,Taxi,Dona,Passatger,82,Herida leve,4583675.86,432302.43
2012S002887,Matutino,10,No es causa del peatón,Motocicleta,Home,Conductor,25,Herida leve,4584746.72,429467.42
2012S003342,Tarde,19,No es causa del peatón,Turismo,Dona,Passatger,39,Herida leve,4584425.42,432081.14
2012S001869,Tarde,16,No es causa del peatón,Motocicleta,Home,Conductor,32,Herida leve,4587672.82,434029.89
2012S001886,Matutino,8,No es causa del peatón,Ciclomotor,Dona,Conductor,17,Herida leve,4581390.05,429146.21
2012S001891,Matutino,9,No es causa del peatón,Turismo,Dona,Conductor,32,Herida leve,4584623.39,432872.16
2012S001894,Matutino,11,No es causa del peatón,Motocicleta,Home,Conductor,50,Herida leve,4583577.24,431058.40
2012S002395,Tarde,21,No es causa del peatón,Motocicleta,Dona,Passatger,24,Herida leve,4583083.91,429942.42
2012S002399,Matutino,9,Desobedecer Semáforo,Turismo,Dona,Vianant,62,Muerte,4586176.55,428303.92
2012S002415,Tarde,17,No es causa del peatón,Ciclomotor,Dona,Conductor,22,Herida leve,4582697.41,430695.66
2012S002893,Tarde,15,No es causa del peatón,Motocicleta,Dona,Conductor,23,Herida leve,4582865.14,428955.18
2012S002902,Tarde,19,No es causa del peatón,Ciclomotor,Home,Conductor,41,Herida leve,4581696.51,432103.86
2012S003401,Matutino,13,No es causa del peatón,Motocicleta,Home,Conductor,19,Herida leve,4583432.84,427165.41
2012S001899,Matutino,13,No es causa del peatón,Motocicleta,Dona,Conductor,36,Herida leve,4583024.22,429002.17
2012S001905,Tarde,15,No es causa del peatón,Turismo,Home,Passatger,19,Herida leve,4579858.44,427871.64
2012S001913,Tarde,17,No es causa del peatón,Motocicleta,Dona,Conductor,31,Herida leve,4583034.48,430137.13
2012S002421,Tarde,19,No es causa del peatón,Bicicleta,Home,Conductor,47,Herida leve,4582584.02,432826.97
2012S002425,Matutino,8,No es causa del peatón,Motocicleta,Home,Conductor,37,Herida leve,4587888.85,431957.62
2012S002440,Tarde,16,No es causa del peatón,Turismo,Dona,Passatger,42,Herida leve,4584034.87,428548.91
2012S002452,Tarde,21,No es causa del peatón,Ciclomotor,Dona,Conductor,33,Herida leve,4584315.16,431165.68
2012S002939,Matutino,11,No es causa del peatón,Motocicleta,Dona,Conductor,38,Herida leve,4582241.22,426650.08
2012S003407,Tarde,18,No es causa del peatón,Turismo,Dona,Conductor,20,Herida leve,4588024.90,431472.06
2012S003419,Noche,3,No es causa del peatón,Turismo,Home,Passatger,19,Herida leve,4586071.02,428041.82
2012S001937,Matutino,11,No es causa del peatón,Motocicleta,Home,Conductor,30,Herida leve,4583134.54,431100.03
2012S001946,Tarde,17,No es causa del peatón,Motocicleta,Home,Conductor,29,Herida leve,4588135.46,430080.79
2012S001948,Tarde,20,Desobedecer Semáforo,Bicicleta,Dona,Vianant,35,Herida leve,4582391.30,430639.62
2012S002964,Tarde,19,No es causa del peatón,Motocicleta,Home,Passatger,12,Herida leve,4588934.51,432708.20
2012S002981,Tarde,18,No es causa del peatón,Ciclomotor,Home,Conductor,40,Herida leve,4580737.79,428689.91
2012S002987,Tarde,21,No es causa del peatón,Turismo,Home,Conductor,35,Herida leve,4579717.04,427748.49
